Condition,Rating,Review
,1.0,"""Topamax warning:

As I type this my phone is 5cms from my nose. I started taking 25mg of topamax 11 days ago. Day 7 I started at about 3pm I started to get fuzzy vision. I do not suffer migraines but had been doing some detailed work that day and thought my eyes were tired. By 7pm I could not see my children's faces, by 9pm I was in ER /A&E with almost total loss of vision. 

Topamax can cause Acute Angle Closure. A very serious side effect which raises the pressure in the eye. 

I still have very little vision.

I had read all the warnings and thought- it won't happen to me, but it did so please consider very careful if the risks are worth the benefits. For me they were not"""
Trigeminal Neuralgia,1.0,"""Placed on Topamax for severe migraine and trigeminal neuralgia. 3 days later became disorientated with rash and soreness all over body then skin became scaley. Numbness in both hands and feet. Ceased Topamax."""
Migraine Prevention,1.0,"""I took it for about 3 weeks with no improvement in symptoms whatsoever. Side effects included complete loss of appetite and rapid weight loss, mood swings, intense nausea, insomnia, hallucinations, memory problems and constant confusion. Everyone reacts differently I guess, but this was not the medicine for me."""
Migraine Prevention,1.0,"""Worst night of my life. I made the mistake of not looking at reviews until I had just popped the pill. I felt like a zombie. I couldn't think or formulate sentences. My body felt like I had needles all over. My legs wouldn't stop shaking. I couldn't see. I cried until I fell asleep and continued to have side effects the next day. I cannot believe they sell this medication. By far the worst experience of my life. I do not recommend this drug to anyone and sincerely recommend anyone considering this drug to not take it."""
Migraine Prevention,1.0,"""I wish I would have read these reviews before I started taking topamax instead of wandering around like a clueless zombie wondering what the hell was wrong with me. As of now I have no solution to my chronic migraines but what else is new, this is the story of my life. Topamax surly isn't the solution. I have no clue if topamax would have worked if taken longer but the side effects are not worth it. Even their website says they are unclear as to how it works. Wtf. I basically felt like I was moving around with no destination.. I couldn't focus, I felt lost, I kept doing things on repeat. I can't live like that. My driving was off. My sight was blury. The pins and needles feeling's in my hands and feet was just awkward and inconvenient."""
Migraine Prevention,1.0,"""First  week ok.  Dizzy first day.  Overwhelming sense of wellness for the first week, minus dizzy feeling. I thought this is great.  

When I increased the dose as prescribed the second week I developed a headache the next day. Had pains in my abdomen, all throughout my back. Continued for 2 more weeks then my body shut down, had the worst migraine that lasted 2 days. I slept for 4 days. Then muscle weekness, nausea, and persistent headache. My bladder was painful and felt like I could not empty it. Three days off them, I can finally stand up straight, but I lost a week of work.

Might have been ok if dose was not increased."""
Migraine Prevention,1.0,"""I took Topamax for a month. It helped with my headaches very little and the side effects were terrible. My feet and hands would go numb several times a day. My short term memory was completely gone. I had a hard time finding the words to speak especially in the evenings. And the very worse was the depression and anger."""
Migraine Prevention,1.0,"""A very dangerous medication. I was prescribed it for headaches. Many side effects were problems I was already having. I told my doctor about I, and so did my wife on many occasions. The doctor said keep taking it, the good out ways the bad. And if I don't take it. They will not try a new.medication,or see me again. So I tried it for 21 days. Hallucination, didn't no if I was awake or dreaming. Many bad things. Then out of know where. I shot myself under the chin. Some how I survived. After coming out of coma and many surgeries. I did more study on the medicine. I'm 46. In the testing of this drug. 31% of all males between 41 & 49 committed suicide on it. That's one in three males. All within the first 30 days. So I was failed by my the docs"""
Fibromyalgia,1.0,"""Had cognitive thought and short term memory loss issues.  """
Migraine Prevention,1.0,"""I swear, this stuff almost ruined my life. I am a veteran who suffers from anxiety and chronic migraines from an injury in Iraq. The VA (my neurologist) had me try this drug to see if it would help me with the migraines. After about a month I noticed that I couldn't concentrate, and I'd began to effect my studies badly. My anxiety was the worst it had ever been and I was slipping into a depression. I had no idea what was wrong g with me. The VA gave me (a person who suffers from anxiety) a medication that makes you stupid, and wrecked havoc on my mind without warning me about any potential side effects. I had to process the change on my own, figure out what was wrong  with me, and ween myself off the pills. Use with extreme caution!"""
Fibromyalgia,1.0,"""I have been on Topiramate for 6 months, I feel I have given it a good try...but the side effects are not going away. I have so many and I know it is not doing much for my pain so today I am going to have to go on yet another different med, have been on so many. The one good thing , I lost 60 lbs. but I sure suffered so bad for it. I have to go to a Pathtologist for the blisters on my tongue that the doctors figure are not caused by the medicine and yet it is listed twice as a side effect. Thanks for listening to me."""
,1.0,"""This medicine completely changed my personality and destroyed my brain and memory. This drug will make you a zombie PLEASE DO NOT TAKE THIS MEDICATION. It made my life a living hell for me and others around me. Please do not even consider this medication. It messes with the electricity in your brain and practically makes you not able to function. I suffered from major memory loss because of this drug. please do not take it."""
Migraine Prevention,1.0,"""The 2 weeks I was taking topamax ended up being the worst 2 weeks of my life. I was started on this med on Wednesday. By Monday, I was half-way through my day at work when I got lightheaded, dizzy, a terrible headache and started experiencing left sided numbness/tingling. Nearly wrecked and ended up in the ER where they diagnosed migraines. Was sent home to have a headache with left side weakness/numbness, confusion, foggy feeling for the next 2 weeks. 5 doctors appts, 2 ER visits, 1 outpatient infusion for migraines, and 1 admission to the hospital later. I finally figured out on MY OWN that when I stopped taking topamax, my symptoms got better. Although they are still not gone. My vision has changed as well as other long term effects."""
Bipolar Disorder,1.0,"""I can only describe my experience as horrendous. I was given topi max to balance out the severe anxiety and restlessness and insomnia I had on abilify. It had the opposite effect, after about three weeks taking it I developed severe fatigue, inability to swallow properly, paranoia and the anxiety and restlessness went through the roof, I have never been so close to ending it all to get out of the hell that had become my head. I stopped taking both abilify and topomax and resumed on my original aerogel. Within 24 hours all the symptoms of anxiety and suicidality had gone. A trully terrifying experience that nearly saw my children without a mother"""
Bipolar Disorder,1.0,"""I took this medication for about 2 weeks hoping it would help my hypo mania . Some members of my family said it helped them. NOPE! Complete DISASTER for me. I could not stay on this thing for a month! The loss of appetite really sucked but I expected that I thought maybe I could look past that. But l went from 120 to 117 in 5  days. It did not help my mood it only made me dizzy and gave me uncontrollable jerky movements. I was forgetting words. I could not concentrate in school (senior in high school) Everything felt like a dream. I basically became really stupid.  I was seeing flashing lights. It was bad. Once I got off of it everything I felt much smarter and better. I had many adverse effects to this medication."""
Obesity,1.0,"""I been on Topiramate 25mg once in the morning and once at night  been taking it for four days now with no changes in appetite at all. I am at the same weight. I am taking it for the side effect to lose weight, but I do suffer from depression. I will update you all if any weight loss does occur. I will be going to see if my primary care doctor will prescribe me the new weight loss pill Qsymia next, because it has topiramate in it. I Just need a jump start to getting this weight off of me. I have been reading accounts where people have been losing off of 50mg of topiramate, but not for me hoping maybe in a week I may see results. I have a 30 day supply. Let's hope"""
Obesity,1.0,"""I really hated taking this medicine . At only 25 mg I was feeling like a zombie all day , very dizzy , confused , had a hard time putting sentences together . Very embarrassing I couldn't drive cause I was almost always crashing due to the. Lack of concentration. Also I was always angry . I didn't even want my kids to come near me :( that's when I decided to stop taking it. It really did help me loose weight but I rather loose weight on my own than to have to go through that nightmare again."""
Fibromyalgia,1.0,"""Not a good fit for me. Did not alleviate my symptoms and increased thoughts of death and feeling of hopelessness. Also experienced chronic urinary tract infections."""
Migraine Prevention,1.0,"""I used it for migraines. My side effects were: depression, dehydration, impaired thinking, confusion, drowsiness, memory problems, nervousness, trouble in concentrating, weakness, loss of appetite, vertigo, and SEVERE ANXIETY. After stopping this medication, I still suffer from severe anxiety and vertigo."""
Migraine Prevention,1.0,"""Medicine from hell. It will wreck your life. Dont do it."""
Fibromyalgia,1.0,"""I was put on this for my fibromyalgia and all I do is sleep and still in pain. I would rather be awake and somewhat enjoy the holiday. It also makes me walk like I'm drunk! This is on a do not take list"""
Fibromyalgia,1.0,"""WEIGHT LOSS GREAT but hair loss is not worth it"""
Migraine Prevention,1.0,"""This medication should be taken off the market.  It has too many FDA warnings on it for it ever to be taken lightly, and frankly I don't think it should be prescribed as a migraine preventative or for the vast majority of conditions above.  
 I was only on it for 3 weeks, 1 week at 50 mg the other two at 25 mg.  This is what happened to me:
-Early signs of glaucoma (eye swelling and bloodshot eyes)
-Hearing loss that has yet to be reversed
-Fibromyalgia like symptoms
-Extreme tightness and muscle pain in my face and along my TMJ, which caused dysphagia, other problems
-Shortness of breath and heart issues
-Tremors, very bad tingling, and light flashes in my eyes which were not a product of my migraine
My advice? Avoid!!!"""
Trigeminal Neuralgia,1.0,"""This did not help my Trigeminal Neuralgia at all even at high doses. It had helped me in the past for neuropathic pain in my neck, so I was surprised but then, Trigeminal Neuralgia was a surprise. The side effects of high doses of Topamax for me were serious cognitive issues hence, no help - bad side effects. I did find other medicines in combination that work - Nortriptiline, Trileptol and Gabapentin."""
Migraine Prevention,1.0,"""if you have anxiety or depression DO NOT i repeat Do NOT take this medication i was only on it a couple weeks but for two weeks it made me so anxious and so depressed i wanted to kill myself. this drug made me suicidal  luckily there was no self harm but i would strongly advise against it!"""
Obesity,1.0,"""I was not dealing with depression issues at the time of taking this, but after a week I had to quit because I had thoughts of suicide."""
Migraine Prevention,1.0,"""I tried it for 1 month.  I drank tons of water.   I was extremely tired all day, but could not sleep through the night.  Kidneys constantly felt like I was getting stones. I felt bruised for weeks after cessation.  I would rather have a migraine!"""
Migraine Prevention,1.0,"""It has been 1 year and I'm still suffering from the side effects of this awful medicine. I was put on this because of severe migraines that was shutting down the left side of my body top to bottom. I was only taking 1/2 a pill for 2 weeks which in turn gave me kidney stones. The stones in turn tore my ureter so now I have had 1 blockage from scar tissue and the scar tissue is growing back again. My Ureter has narrowed and now going through all the blood work to see how much my kidney is damaged and different procedures for my tube. I take no meds for migraines now I have been seeing an acupuncturist. As far as migraines I have none as long as I have acupuncture."""
Migraine Prevention,1.0,"""I started taking Topiramate to control severe headaches, but after a few days, the side effects are worse than the headaches, nausea, rapid heartbeat, weakness, ringing in ears (it's REALLY loud!), lightheaded, dizziness that makes me unsteady standing. I'm so glad Topiramate works for other."""
Migraine Prevention,1.0,"""Although this medicine helps you fall asleep, you will not stay asleep. I would get a migraine an hour into my slumber then toss & turn all night and of course the cranky morning ensues. This med caused more migraines for me, stomach pain, and less sleep and that hardly outweighs my regular migraine schedule of pain three days in a row. More pain does not equal beneficial."""
Migraine Prevention,1.0,"""I took this medicine because I was having severe headaches every day and tried everything my Doctor put me on Topamax it will take your headaches away and remove the weight I never felt bad but I had a hard time remembering simple things as coworkers names, what measuring cup to use for wet and dry items I could never remember the words I needed to carry on a conversation. I stop taking this medication because I could not function at my place of employment not to mention the short term memory loss & loosing my hair was crazy. I truly think that so many people get caught up with being able to stay so thin that they keep taking it. I took 50mg morning and 50mg @ night. Not worth it."""
Migraine Prevention,1.0,"""I seemed to catch everything while I was on this rx. First it was a really bad cold, next I could not seem to heal from surgery for deviated septum - my ENT was stumped, then later I caught the flu while the rest of my family seemed fine. Also during this 6 month period I had a couple of sinus infections. Eventually, I knew something was very wrong. I started searching the Internet for immunity issues and topiramate, and I got a couple of hits from blogs where women about my age (40s) claimed that topiramate had wrecked their immunity. Alas, my search (and problem) was over because I knew exactly what they meant by ""wrecked my immunity"". Within a few short weeks of ceasing the use of topiramate, my health returned.  Please beware!"""
Migraine Prevention,1.0,"""I was on this medication for five months with initial astounding results. My dosage was 125 grams. My daily headaches ceased as did my migraines. However, at around the four month mark, both came back to haunt me with a vengeance, seemingly doubling pain and severity. I also began experiencing tingling in my hands and numbness in my face, a totally unpleasant and unforeseen side effect that I only discovered by exploring online forums reviewing the medication. Additionally, this medication severely affected my anxiety and also led me to have extreme suicidal ideation, so much so that I had to stop altogether. I lost 15% of my total body weight whilst on this medication. If possible, avoid if you have a history of anxiety or depression."""
Migraine Prevention,1.0,"""I was getting 10-12 migraines a month when I was prescribed Topamax.  I took it for a little over a month but had to quit because it made me extremely depressed and suicidal.  After I stopped taking it, I felt fine again."""
Migraine Prevention,1.0,"""I'm 16 years old and I've had migraines since I was 2 years old. I was on topamax for a month and already started feeling stupid, constantly drowsy, depressed, I couldn't remember what i had done a day ago. Being 16 and still in high school, this was a problem. I ended up having an allergic relationship to the mediation two weeks after taking it. It had felt like I was about to die. I thought I had taken some kind of horrible drug that was about to kill me. I had rapid heart beat, slurring speak, deplayed responses, I was mentally not there, my vision was messed up, and much more. Worst med ever."""
Migraine Prevention,1.0,"""I've had migraines on and off for over a decade, and they're increasing with perimenopause. My new doctor had me try generic Topamax, starting with 25 mg for the first week, then increase to 100 mg, half in the morning and half in the evening. The first week went all right, though I had a migraine all through it. I had a second prescription for Sumatriptan to help. But 100 mg was... horrid. Tired, could hardly get out of bed, brain fog, physical fatigue (very evident at the gym), thirsty. After only 2 weeks I'm tapering off and seeing my doctor again to try something else."""
Migraine Prevention,1.0,"""Tried this medication for prevention of migraines. I developed severe numbness in my hands and feet and unrelenting pain in my arms. I also had huge problems thinking at a normal speed. Took it for 3 months thinking well I'll adapt and the side effects will lessen or go away. Nope. Didn't help decrease the frequency of my migraines either. I was very surprised at the side effects as I usually don't have any sensitivities to medicines. Hope your experience is better."""
Migraine Prevention,1.0,"""This medicine is horrible. I last 2 days on only 25 mgs. The side effects are not worth it."""
Migraine Prevention,1.0,"""I was prescribed topamax as a migraine preventative & had a terrible experience from it. Not only did it fail to prevent migraines, it made me develop kidney stones. I had never had one before using this awful drug,which also made me feel constantly tired & forgetful. The worst part is that once you kidney stones your body is more susceptible to getting them again & you most certainly will. For anyone unfamiliar with the pain from kidney stoned I can assure you it is sheer agony. And even worse is the hellacious migraine that lasts for days that comes along with it. It's so bad that even medicines like imitrex won't work on it. There are blogs & websites which tell of the awful experiences people have had with this drug. Beware."""
Migraine Prevention,1.0,"""I began taking 25 mg of topamax once daily due to my migraines lingering 2-3 days at a time. Topamax did a NUMBER on my body. I completely stopped eating. Every time I tried to eat I took ONE BITE and would gag. I felt so extremely full constantly eventhough I knew I had not eaten. Topamax completely destroyed my appetite and although I've been off of the medication for 6 months I still never crave ANYthing. I eat when I'm hungry but I no longer have any cravings. While taking this medication I lost a lot of my memory. I was constantly hazy or confused and I felt like I was always searching for my task. I became malnourished and confused that I quit taking the medicine completely. I would never recommend this medication bc of side effects!"""
Migraine Prevention,1.0,"""I have had a cluster headache and chronic migraine for 6 months with no relief what so ever and I just started taking this medication, and on day one it made my headache 100x worse and my nausea was so bad I was vomiting, by day 3 (yesterday) I was barely able to concentrate on anything or move because of my pain. Immediately stopped taking it."""
Migraine Prevention,1.0,"""Horrible drug. It did not prevent my migraines at all, and I had aweful side effects.  Nausea, fuzzy thinking, tingly hands, and feeling overall sick the whole 4 weeks easing on and two weeks easing off.  Not worth it.  I'm back to Amitriptyline ."""
Obesity,1.0,"""I was prescribed phentermine and lost 20 pounds in my first month with that, a crap ton of vitamins, diet and exercise. On my 30 day follow up the doc decided to add 25mg Topomax into the mix. Only lasted a week on it.I found myself experiencing extreme emotions . I took it before bed as instructed, however I did not sleep at all for the duration of taking the pill. My nose would run randomly-like mid conversation with clients at work. I felt high, lethargic, irritable, and when not working laid around like a bump on a log. Not possible to function on this stuff with anything or anyone that required my undivided attention. Thanks to this pill I lost a week of exercise and my to-do things are through the roof."""
Migraine Prevention,1.0,"""Only took this for a week. I couldn't function at all. Was sent home on a daily basis as I couldn't speak, was dizzy to the point of falling over, everything smelt funny tasted funny. as a busy mother and teaching assistant I found this medications side effects not worth the time or effort."""
Obesity,,"""I just started taking this medication today (02.08.16) for weight loss. 25mg in the morning and 25mg in the evening. 3 years ago, I was able to loss 70 pounds on my own but have gained 40 of it back even though I continue working out and eating healthy. I am hoping this will help encourage some weight loss as I am getting married in November 2016. I weighed 195 on the scale at my house this morning.I had yogurt for breakfast and haven't had the urge to eat my  banana or apple that are sitting on my desk. That's good, right? Maybe it's a psychological thing? I'll be sure to keep y'all updated."""
Bipolar Disorder,,"""I have felt great. No weight loss yet but I feel very good. I am taking it with sertraline. And so far it is the right medicine for me. """
Smoking Cessation,,"""This slows down my smoking but I haven't quit yet. It puts me in a better mood and mom said its to lose weight but I don't think so. The one to lose weight is phentermine. I take Topamax 100 mg twice a day, atenolol at night, and Klonopin at night. Atenolol sleeps my body and kKlonopin sleeps my mind and it makes dream really good like the show fat guy stuck in internet. It just puts you in your fantasy at night."""
Migraine Prevention,,""" I feel robotic -  soul less stripped of all motivation and feeling in life. ""  I do not even feel depressed;  I don't desire food. I can be thirsty and not bother getting up to get a drink. I am a zombie. This drug has killed what has made me me."""
Migraine Prevention,,"""In the end I'd rather have the headache"""
Obesity,,"""I was first prescribed topiramate for pain.  My final dosage was 75 mg twice a day. At that dosage I started having memory loss and confusion.
Now I am starting at 25 mg. twice a day and plan to keep it there for weight loss.  I don't know if the loss is a side effect, but I find less is better for my age which is 65.  I also take Percocet 5 mg for pain 3 times a day and wish to avoid interactions with my liver.
I started back on this medication because I cannot move around as much anymore and almost any food I eat turns into  weight gain.  I plan to only maintain weight loss of 20 lbs from my current weight.  Doesn't seem like much to many people but I have bones that improve with less fat on them. In the past I have weighed up to 240."""
Obesity,,"""I started topamax on October 31, 2016 I was at 227 pounds as far as side effects I had trouble with finding words to say at times lol but its getting better. I weight myself today November 16, 2016 I'm 219 pounds I've lost 8 pounds. I can say topamax has helped me with my bad eating habits. Especially I have I have a thing for sweets that I no longer crave for and I no longer over eat. I'm very happy with topamax so far."""
Migraine Prevention,,"""I've suffered from migraines for over 30 years, sometimes as many as six or seven a month.  Have been on Topiramate for one year now, began at 20 mg once a day, and now only take 50 mg once a day and that seems to be enough for me.  I had side effects such as tingling hands and brain fog in the beginning, and some weight loss, but I eat something, whether I'm hungry or not, if it's meal time.  The other side effects passed quickly and my headaches have all but passed, I only have eye pain now, which I think is reminiscent of the migraine that would have been.  I think it'a a small miracle that I can live my life on my terms now instead of being a slave to my headaches, but I agree that its not for everyone."""
Migraine Prevention,,"""I have had migraines all my life. I've been on topomax more then ten years. It has really helped me. I have to say the last two years, even with doubling the dose to 100mg 2x a day, I am getting break through migraines, almost weekly. This is disturbing to me. It was my only health issue. At thanksgiving I got very sick. I had a 11mm kidney stone. I'm wondering if it was caused by this medicine. I'd like to come off of it. I am now having trouble seeing at night time. Never a problem before. I have ten siblings and nine of them have kidney stones or vision problems."""
Migraine Prevention,,"""Anyone who is having trouble with carbonated beverages please don't let this medicine push you away. Your taste buds will grow accustomed like wine and or a craft ale.  Give it time. I'm a beer/sparkling water drinker myself."""
Obesity,,"""I've struggled with the weight roller coaster since pre teen.  I was prescribed topamax 3 months ago but quit within 3 days because I didn't feel different and my appetite was unchanged.  Last week I ran into a friend who has was significantly over weight and suffered from depression.  She has lost 50 lbs in past year while taking topomax.  So, needless to say I've started taking 25 mg in morning  and 25 mg at night. Tomorrow I'll increase to 50 mg at night.  It's only been a week but I haven't had any side effects."""
Migraine Prevention,,"""I have been on Topamax for about 2 years now.  I am very thankful that my neurologist finally prescribed it for me.  I have had my share of side effects for sure.  I still cannot eat a hamburger or steak because any kind of red meat tastes funny now.  I'm ok with that.  At first carbonated sodas tasted flat so I stopped drinking them, but I found the trick to overcoming that one.  If I drink them fast I get the carbonated sensation. I still do not drink very many though. Over time the tingling in my hands and face subsided. The one side effect that bothers me the most is my intolerance to heat. If I get just the least bit over heated I will faint. I will even faint from a hot shower. But I do not have near as many migraines."""
Migraine Prevention,,"""I have been on Topamax for 13 years now and cannot live without it. Before the doctor prescribed it for me I was in the hospital at least 4 times a year for 2 to 3 days.  I have not even been to the emergency room for a shot since I have stared taking it.  I take 50 mg morning & 50 mg at night.  I did not lose many pounds and the side effects did not bother me at all.  I would suggest anyone with severe migraines to give Topamax a few months before giving up on it."""
Migraine Prevention,,"""I have been on Topamax for nearly a month now and love it. I have some of the side affects. I was on it a long time ago. My doctor put me back on it again. I only need to find out about the dosage. She has me on 50mg 2 times a day. I think I need to be on 25 mg twice a day. """
Migraine Prevention,,"""I'm 41. I've been suffering from severe migraines for years.  I cannot say that Topamax doesn't work.  However, the loss of cognition, the depression, sleep deprivation, and severe constipation were just too much."""
Migraine Prevention,,"""I have always had chronic, severe migraine, often for 15 days or more of each month. Topamax has helped, but I tend to develop a resistance, so when I started getting resistant to Topomax I came off & have not been on anything. 15 days ago I started having severe vertigo, now diagnosed as vitigenous migraine (a new twist on my migraines) and am back on Topamax. I immediately noticed a severe drop in my libido. I don't remember it from previous times. Of course, being dizzy for 2 weeks may also be killing my sex-drive!"""
Fibromyalgia,,"""I am getting ready to start this medicine so thanks for all the information. I also have tried everything with no real help. 
I also had bad HAIR LOSS for years now. And am not sure what causes it but have found a fix. Onion juice. I liquidity a onion with olive oil. The smell will be horrible, put it on all over hair an scalp. Leave on for an hour or more. Shampoo with dawn dish soap good twice an sock hair twice with vinegar. This will take care of smell. The results were immediate and awesome. Now instead of a hand full of hair with my shower I only have a few strands. I done this two weeks in a row, now I'm gonna go to once a month."""
Migraine Prevention,,"""I was in a car accident in august and had severe Migraines and was placed on brand name Topamax.  I started off with 25 mg, now I am up to 300 mg. I feel great no side effects of this drug. Migraines gone, I feel like a human again, and I did experience weight loss, a healthy amount. I did not lose my appetite nor did I experience a bad taste with certain foods. I recommend this drug."""
Obesity,,"""I started taking Topmax 1st week 25 mg once a day 2nd week 50 once a day 3nd will be 100mg once a day I go back 1 month visit on 16th , I can tell I have lost weight but I have had mood swings, vision, fatigue sleep problems, Dr said first week maybe second week week after that I should be better, I also had injections in my back my L4 L5, also this medication has been confused is another side effect but I am going to hang in there I can tell I have lost weight, my face and neck fingers and ladies you know the other we never want to lose first place right below neck, so if your really want to loose weight give it a try"""
Migraine Prevention,,"""I'm 50 yrs old and have suffered from Migraines since I was about 12 years old. Too long! I've taken every medicine possible for prevention or cure with little or no relief. Too many trips to the ER for shots...the only real fix; then back home in a dark room for much needed sleep. When my Internist suggested Topamax, I jumped at the opportunity. Boy, I'm happy that I did. Yes, I had the initial side effects, lost 35 lbs originally (gained 10 back), have tingling in my fingers & toes but only in the winter when I'm cold. Very manageable. I don't drink pop, but tried one WOW...it was flat. I do struggle with words at times, but still manageable. My 3/week migraines now down to 1/month are generally managed with Excedrin Migraine. A   """
Bipolar Disorder,,"""It seems most people are fixated on the weight loss aspect, and I have lost my appetite, but I wasn't a big eater anyway. I just have the metabolism of a sloth! I am thrilled at the mood stabilising effects I am experiencing. Despite the 'shaky' evidence of topiramate as a mood stabiliser I am stunned that it is aactually working. I feel level, functional, calm. If I get a difficult feeling, I am able to pull myself out of it and rationalise better and return to centre more quickly. Life is easier. When I went on this a few months ago it was with the primary intention of losing weight, but now I am feeling so much better, striving for anorexic levels of thinness is not at the forefront of my mind. I am having no negative side effects."""
Seizure Prevention,,"""I've been on and off Topamax for 20 years, works good and I've lost over 100lbs. Very good medicine. Also I've had five brain Surgerys in my life for seizures because mine was so bad now I'm down to maybe one every 3 years dry mouth a little bit but I rather have the dry mouth and be 100lbs lighter and able to drive and do things then to be off it and have only God knows how many seizures and not be able to drive."""
Migraine Prevention,,"""This is my magic migraine pill. I had migraine headaches 3-5 days a week, experienced intolerable side-effects from the Imitrex and had tried various other ""triptans"" and a tricyclic antidepressant before my doctor put me on this one 25mg 2x/day. I LOVE TOPAMAX! I have no headaches unless I am under undue stress. It regulated my sleep-patterns, reduced my anxiety significantly, and I lost about 10 pounds (best side-effect ever). Wouldn't give it up for anything."""
Migraine Prevention,,"""After 25 years of suffering with migraines I've finally found something that works, bearing in mind I'm only 27. Although when my dose is increased I have really bad gastroenteritis and my taste has completely changed not to mention my weight loss, this is a really powerful drug. I believe it is working for me."""
Obesity,,"""Losing 10lbs plus per month."""
Migraine Prevention,,"""I was given this medicine in Dec 2012 and got up to 100mg and had to stop taking it. I was angry all the time couldn't think, tingly feet and hands most I could live with, but the anger I could not. My 19 year old daughter also went on it for migraines and has almost none now, has no side effects and lost 42 pound in the first 3 months. Once she was at the perfect weight she stopped losing so I decided to do some research and maybe try again so I started this time on 50 mg a day but I take 25mg in the morning and 25 mg in the evening. So far mild side effects, a little tired a little off balance but not bad and loss off appetite. That's good I had about 50 lbs to lose I started last Wednesday and I have lost 7 pounds in 3 days. I have to make myself eat."""
Smoking Cessation,,"""I'm probably a very rare case, I'm being prescribed Topamax 25mg at night as needed for sleep through the withdrawal of a prescribed pain medicine from a car accident. It is being prescribed only temporarily for two months.
After reading all of these reviews, I am now terrified of hair loss as I grow my hair to donate for almost 20 years now. I have always had very thick wavy/curly hair and felt others could benefit from it and liked giving back.
Can anyone please give their input on if they think the temporary use of this medication will effect my hair ? 
Thank you so much in advance."""
Migraine Prevention,,"""Two of my sisters have been taking Topamax for a couple years for migraines.  Both have seen their appetites decrease thereby causing them to lose weight, which they both needed to do."""
Migraine Prevention,,"""I took Topamax for about 10 days to prevent migraines.  I had several undesirable side effects (trouble focusing, problems with word retrieval, sleepiness).  But the worst was feeling depressed.  I stopped taking it.  """
Migraine Prevention,,"""Topamax has been a life saver for me! I am living alone without fear for the first time in my life. I can go outside during the day and not feel like crying from the pain of 24/7 migraines. I can drive without fear of not being able to get myself home. The side effects I have had are weight loss (I needed it anyway). Some memory issues (I write thing down more) and last the big one. I have lost almost all my hair. It’s very traumatic, but after years of pain and fear I am free to live my life and if I have to live it in a wig so be it! """
Migraine Prevention,,"""I've been on Topamax for 7months for migraines (3-12 per month) and almost daily headaches.  Severity of migraines has lessened, but not frequency.  No change whatsoever in daily headaches.  Yes, all drugs have side effects.  Just watch out for ones your doctor may not talk to you about (because they may not know about them).  For instance, Topamax has been known to cause visual disturbances.  I began experiencing severe palinopsia to the point it nauseated and disoriented me, and even after I presented him with the research my doctor told me he had never heard of any patients experiencing that. Do your own research, go with your gut, stick to your guns... you know your body.  You'll know if the drug isn't for you."""
Migraine Prevention,,"""I have been taking Topamax for about 10 months now for migraine prevention. I have had several undesirable side effects, including irregular heartbeat, shallow breathing, tingling extremities, memory loss, and even hair loss. It helped only during the first few months, but now I get just as many migraines as before."""
Obesity,,"""I just was prescribed topomax for migraines  today. I take 50mg at night for 2 weeks then 50mg in the morning and 50 mg at night for a total of 100 mg..I'm 5'3"" and weigh 157 lbs and have gotten really out of shape since having 6 abdominal surgeries for hernia repairs...I've read a lot of the reviews on here and I hope I have good experience with loosing weight. I am curious about the tingling fingers, toes, lips and the ""word vomit"" that is another side effect do they go away eventually or is it something that stays the whole time"""
Seizure Prevention,,"""I hate the side effects but it controls my seizures."""
Bulimia,,"""Update: this is an update to the previous review, see below. I have been on topiramate and 20 mg prozac since 3 plus years now. I have been tapering on and off all meds and have to say the combo 20 mg prozac with 100 mg topiramate twice daily  does work best. It is not perfect, but I am better. Since I am still quite symptomatic I will have an upcoming visit yet another psychiater who is screening ,me for adult add. There is a possibility that if this is the case a stimulant might actually help me out (after 35 years of treatment refractory anorexia and bulimia nervosa). I keep updated."""
Obesity,,"""I suffer from depression, bipolar, and anxiety and believe me it is a struggle. I always had a perfect 10 body weighing at 112 now 175 at 5'2 then I was put on Abilify to add to my other meds. My doctor weaned me off the abilify and put me on Topomax for mood swings and to loose weight. I am on 50mg at night. Within 2 weeks if I don't see a change she will bump my dosage up. I am praying that it works for me. The struggle is real and I feel for everybody going through this pain. I want to wish everyone good luck and a happy new year! I will keep you all posted"""
Seizure Prevention,,"""First off my dosage 200mg twice a day, 26 yo male. It's works, in fact the only anti-seizure medication that has worked for me. I have noticed weight loss of 15 to 20lbs under my natural weight (135 to 155 at 5'11"") from being on the meds to off (but that could be lack of exercise). Other than that keeps me going in my daily life. Just don't miss too many."""
Obesity,,"""I started a very low dose of Topiramate to help prevent my frequent migraines. I did notice a decrease in frequency but my weight has SKYROCKETED! I've always battled to stay at my ideal weight. I am a gym rat and an avid walker, walking everyday of the week at least for an hour. I've gained 35 lbs in six months. I've tried every diet in the book, gone to every doctor and gotten every blood test. Everything is fine except now I'm getting a fatty liver because of my weight gain! I don't drink and eat super well. I didn't wear shorts once last summer because I was so embarrassed. The only thing I can think of is this drug. To me, I'd rather have more migraines (thankfully triptans work for me) than be obese. Can't take it anymore. Going off!"""
Migraine Prevention,,"""I went to the Neurologist & she ordered an MRI & when the results came back she said I had Migraine headaches.  So she put me on Topiramate 25mg & I have been on this medicine for the past week & it's a wonder drug for my Migraines!  I have not lost weight but the pain is now gone!!"""
Obesity,,"""I am about to start taking the topiramate starting on monday september 19th along with phentermine, I will let you know how it turns out"""
