Condition,Rating,Review
Anxiety,,"""This drug worked well for me, more so initially.  I usually get by with taking 1/2 mg per day at the most, often nothing.  I need to say that this medicine (or any others like it) only treats the symptoms of anxiety, not the problem itself.  If you want to get over anxiety, learn about it, and how to get over it (I admit that is easier with the help of medicines).  The best thing I have found to educate myself was to read, and re-read the book ""Hope and Help for Your Nerves"" by Claire Weeks.  If you can really understand and apply this advise, the enemy will disappear.  It follows closely with most of what any good therapist or Doctor will teach."""
Anxiety,8.0,"""This drug is pretty good. I like how 1 dose can last most of the day, but I was on 1mg klonopin after being on 2x2mg lorazepam a day and the klonopin doesn't seem as effective. I like it because it does not cause as much drowsiness as Xanax, but it does make me a lot more drowsy than lorazepam. You can take it once a day for simplicity, but like all benzodiazapines are addictive.

I started suffering bad panic attacks after switching, but I believe that was the mistake of my doctor by not converting the doses correctly."""
Bipolar Disorder,10,"""This is a wonder drug!"""
Anxiety,,"""I have been taking Klonopin for 9 months now. I take 2mgs a day, it has saved my life. I was suffering from severe depression, mood disorders, agoraphobia, and anxiety disorder. I haven't had any bad side effects either...works like a charm."""
Panic Disorder,9.0,"""I have been on Klonopin for about 6 years now, started on 2 mg a day and have been on 4 mg a day for around 2 years now. It works great.  I started suffering from panic attacks around the age of 15 or so and it lasted until I went on Klonopin in my mid 20's.  I tried many anti-depressants (Paxil, Zoloft, Buspar, etc) and even Stattera.  None seemed to help.  I can tell you that I will be on this for the rest of my life, it has allowed me to be the person I should be."""
Bipolar Disorder,9.0,"""Just started trying Klonopin, really helps me to feel less anxious and relaxed. Not as stressed as I usually am. Hope this lasts. I get great night sleep as well."""
Restless Legs Syndrome,9.0,"""Works for me.... it has been a  cheap miracle drug"""
Anxiety,10,"""Scared of flying - took some and woke up 11 hours later safe an sound but still out my face - good times."""
Panic Disorder,10,"""This medicine works very well for my panic disorder yet it is also a very strong drug. I was on Xanax for years until my doctor said that Klonopin would work better for me because it is a longer lasting drug then Xanax. well he was right it was long lasting and made me feel tired all the time. That is all I did was sleep on this drug for 2years until I had enough and told him no way. I want Xanax back. I have been back on Xanax for 12 years now with no problems. If you do not abuse Xanax it is a great drug. Klonopin might work for you if you are on it great. Peoples chemistry is different. It just was not the right drug for me good luck everyone."""
Restless Legs Syndrome,9.0,"""I think these pills are very good for your legs.  They help you to sleep better and that makes you feel better."""
Anxiety,4.0,"""Not as effective as Ativan, Valium and many other Benzodiazepines"""
Seizure Prevention,10,"""Great!"""
Anxiety,,"""It seems to be working great for me.  I've tried all the others XANAX, VALIUM, etc. It definitely lasts longer throughout the day. The worst side effect is the slurred speech."""
Anxiety,10,"""I have terrible problems with anxiety. Psychiatrists tried me on mood stabilizers which are terrrible and made me sick. My doctor tried Xanax and it made me drowsy and it couldn't touch my anxiety. I finally found a doctor who prescribed me Clonazepam and my anxiety completely disappeared. My doctor realized that the chance of getting addicted to this drug was outweighed by what my anxiety was doing to me. I take as little as I can because I don't want to be addicted to anything but my anxiety would have killed me eventually. I am going to try to quit every so often to see if my condition has changed, I don't plan to stay on this all my life."""
Seizure Prevention,9.0,"""I have used Clonazepam for about a year now. I am more relaxed and can concentrate better, with better sleep patterns. The only side effect I have had has been waking up in the morning feeling ""stiff"" (as if I slept too soundly). This disappears once I get up and move around. Note: I am a multi-tasker and find it hard to lay down at night and ""shut everything OFF"". I hope this helps someone."""
Anxiety,10,"""Took me almost 20 years to get to the bottom of anxiety, panic, and obsessive unwanted thoughts. Finally in a 3 day uncontrollable stint of anxiety and panic with zero sleep and zero relaxation I went to my doctor, he gave me Klonopin to get it settled down. It was almost like heaven to feel like a normal human being again. I have always been a confident enthusiastic person but this sickness took me to the bottom.
Thank God the medical community finally (after many visits to different doctors with no luck) told me that I have anxiety/panic syndrome. 0.5 milligrams as needed maybe once or twice a week. I would be a broken man without this answer."""
Panic Disorder,9.0,"""I have been on 1MG of Klonopin, twice a day, for about six months now to help with panic attacks and anxiety.  The drug has worked wonders for me.  It seems to work within an hour after taking it.  I feel like a whole new person now.  There is no feeling of unnecessary anxiety like I felt before.  Prior to taking this drug, I would get terrible anxiety for no apparent reason.  I was at the point where I was avoiding people and when I did get the courage to go out in a social setting, it was a constant fight to just feel comfortable.  Klonopin has literally destroyed those feelings.  When I first started taking it, I tested it out by putting myself in various social settings.  Not even a remote feeling of anxiety.  Thank you Klonopin. """
Panic Disorder,3.0,"""Doesn't work for me."""
Anxiety,10,"""This is the only medicine I've ever used that has helped decrease my anxiety."""
Anxiety,7.0,"""Works pretty well on my anxiety, just wished it worked faster. It makes me sleepy if I take a larger does. I only take 0.25 mg right now, very low dose!"""
Anxiety,9.0,"""As well adapt to the blind-sided panics, this medicine does thoroughly well and makes brief adjustments to trigger an alarm to buzz and slows them down in a hurry."""
Anxiety,10,"""I have been on a variety of medicines that never seemed to help me with anxiety. I have been taking 2mg of Klonopin 3 times a day for almost a year, and they have calmed me down tremendously. I was always anxious about everything, from bills to jobs to family...you name it. This medicine along with journal writing has also helped manage my anger problems too. I've tried to wean myself off of it several times, but I usually end up anxious and frustrated all over again. I just have to accept that Klonopin is now a part of my life for longer than expected. Two thumbs up!"""
Anxiety,10,"""I used to be prescribed oxycontin, and became very addicted to pain medicines. I take Klonopin now after detoxing to keep me straight, and take the edge off. This pill keeps me satisfied as far as wanting to use an opiate (pain killers), because I have a very strong mental and physical addiction to opiates."""
Panic Disorder,10,"""I have taken 0.5 mg  Klonopin a day for about 8 months. It is great! It has helped 
tremendously with my anxiety and panic. I also feel that I have developed
no tolerance to it either. Side effects were nonexistent
and I finally got a good nights sleep while on it."""
Seizure Prevention,10,"""Clonazapam (1-3 mg daily, mainly at bedtime) benefits me in many ways. Since it was added to my daily medicines 5 years ago, it has helped to completely eliminate my noctural Grand Mal seizures, anxiety and panic disorders, bipolar and ADHD (with an emphasis on the Hyper). I have not developed a tolerance (although I can see how that could happen), have no withdrawal symptoms when I miss doses. It provides subtle yet effective relief with no noticeable side effects. Thanks to Clonazapam I fall sleep without fear of seizures."""
Anxiety,10,"""This medicine has saved my life. I suffered from terrible anxiety at times. Changed Doctors and they recognized this and prescribed 0.5mg 2 x a day, 1 in the morning , 1 at night,
Cant remember when I have been so productive. Thanks to my Doctor."""
Night Terrors,9.0,"""My night terrors have completely ceased.  My anxiety during the day is greatly diminished.  I do feel slightly drugged but the trade off is worth it."""
Anxiety,8.0,"""This pill is awesome, helps me sleep."""
Anxiety,9.0,"""They work well. I like Valium better though, but this is pretty good too."""
Anxiety,10,"""I have used the generic clonazepam for about 6 month now...it's been the most effective anti-anxiety medication I have ever taken. Having had anxiety problems all my life. It's nice to live normally again. It also takes away some pelvic pain I've experienced due to sitting at my job for over 30 years under stress.  And it's a great sleep aid. I suffered from insomnia for years. This drug has proven itself to me. If I have to take it for the rest of my life so be it."""
Panic Disorder,9.0,"""I am diagnosed with acute anxiety, depression, panic attacks and post traumatic stress disorder. Klonopin is one of the medications I am on. I have noticed that it has helped keep my bad panic attacks down. It has helped to ease my mind and body. I still do get attacks, but not as frequently. This medication has helped me a lot and hopefully my medicines along with therapy I will someday be able to have a normal life. I try to remain hopeful."""
Anxiety,10,"""Works fast and is great for anxiety.  Lasts a long time and really just calms me down through times of stress.  Don't know what I would do without it."""
Panic Disorder,10,"""Saved my life!"""
Anxiety,10,"""Takes Care of anxiety."""
Anxiety,10,"""Klonopin has totally reduced my general anxiety, especially in social situations, and when communicating to others. It can be somewhat sedating, and also makes a decent sleep aid, although I've had better ones. So overall it's great though. Better then Ativan in my opinion. I take 1 to 3 mg daily."""
Insomnia,10,"""Have been using for over 10 years- as prescribed- and it has given me a life back again!  The only Rx medication I take- and it works wonders!"""
Panic Disorder,10,"""I recommend this to anyone experiencing panic disorders that interferes with your daily activities and your life."""
Migraine Prevention,8.0,"""I have been having migraines at least twice a week for over 25 years now.  I have been taking Klonopin for the last four months.  Although I still get them as often, the length and severity have decreased dramatically.  Some are still so severe that I have to stay in bed with no lights and no sound.  But I have had 50 to 60% improvement since taking Klonopin. I am able to function normally for the most part and no longer spend half of the week in bed. To date this has been the best and most effective treatment I have had.  I would certainly recommend it to anyone suffering frequent, severe migraines."""
Migraine Prevention,8.0,"""Since taking Klonopin (past 4 months) for my migraines, which I get at least twice a week, I have had a significant decrease in the either the length of the migraine or the severity of the migraines.  Although, I still get them just as often, I am now able to function and get through the pain without having to stay in bed with no lights and no sound most of the time.  I still have very severe ones at times but having a 50-60% improvement is very significant for me as I have been suffering with migraines for over 25 years now.  I would certainly recommend giving it a try for those having frequent, debilitating migraines."""
Insomnia,1.0,"""I was given this medication because of fibromyalgia and insomnia. I was unable to get a deep sleep and as a result my fibromyalgia was very bad. I was not informed of the issues of long term use and have been on it for years. I started with a new doctor and the first thing she did was take me off of this medication down from 1mg to 1/2 for 30 days and then cold turkey. This is way too fast for this medicine. I have had heart palpitations, hallucinations, inability to sleep-at all, lightheaded, high blood pressure, racing pulse, really weird thoughts. """
Restless Legs Syndrome,5.0,"""First 3-5 months I felt good but after that it does not work."""
Panic Disorder,10,"""I was on Xanax for several years (4-5 mg per day). It helped a lot in the beginning, but the longer I took it the more jittery I became. My doctor finally put me on Klonopin up to 3 mg a day and it has been amazing. I have only been taking 2 mg a day so far, but I'm sure I will probably need 3mg at some point. But I went directly from Xanax to Klonopin and I have never missed the Xanax. I was really afraid I would have a lot of withdrawal problems but I suppose the Klonopin took care of that. Anyway it has been amazing how much better I feel and sleep since changing to the Klonopin. It has changed my life. I'm so thankful my doctor tried it. I really didn't want to take anything but I don't think I have a choice. I need it to function normally."""
Insomnia,10,"""After years of not sleeping because my mind never stopped. I tried over the counter sleep aids and they always made me wake up feeling like I still needed sleep even taking half doses. Ambien gave me nightmares.  My doctor gave this to me and I now sleep well through the night and I wake up rested.  My body aches are going away as well."""
Bipolar Disorder,10,"""3 years after being diagnosed with Bipolar 1, I was put on 2 mg of Rivotril to be taken at night following a car accident. When it was prescribed, I was in a poor state of mental health and was suffering from extreme agitation and horrible nightmares. After taking clonazepam for a while, I noticed that not only did it calm agitation, but it helped stabilize my mood. It has made my mood more consistent and improved it dramatically. I consistently feel calm, positive, and mentally stable. I've been prescribed other benzodiazepines in the past, but clonazepam has by far been the most effective. Overall, an excellent medication also considering that it isn't subject to metabolite accumulation."""
Bipolar Disorder,9.0,"""When my dosage was increased from 100 mg to 200 mg what a remarkable change. I felt relaxed, less anxiety, with the combination of Seroquel, Cymbalta it was a lot easier dealing with the minor things in life."""
Panic Disorder,10,"""Long life and half life, no anxiety spikes between doses. Less withdrawal symptoms when discontinuing. Also less sedating even at 2mg's 3 times a day compared to Xanax."""
Panic Disorder,10,"""I suffered from this Class IV Panic Disorder along with agrophobia since I was 15 for 17 years. I have the type of panic attacks where I get ""OUT OF THE BODY"" type panic attacks. I would never get in a left hand turn lane, or go anywhere I could not get out of quickly. When I researched online and talked with my doctor 1.5mg to 2mg of Klonopin has worked so well and effectively. Last year I was working for cable company, and had to climb poles 28' up and strap myself in. There is no way in the world, I could have done this without Klonopin! I do not know why these started at age 15, but I do know that I will take Klonopin for the rest of my life. I have NOT had any fear, agrophobia or 1 panic attack at all in 4 years."""
Anxiety,8.0,"""Works well but I need it 3 x a day."""
Periodic Limb Movement Disorder,7.0,"""It has stopped the muscle spasms from a disc in my back. Finally had a good nights sleep."""
,9.0,"""Clonazepam has given me my life back. I feel normal when I take it and not like I am going to have an intense panic attack. This medication has changed my life in a very positive way. Thank you, Clonazepam."""
Anxiety,10,"""I started off 0.5 mg 2x per day. I now take 1mg of Klonopin 3x per day. I no longer have the unsteadiness on my feet and my anxiety has decreased even more (this despite being unemployed, as well as being a burn patient with severe nerve pain). Only caveat is to take EXACTLY as prescribed, otherwise will become dependent or have severe withdrawal if taken more than supposed to. """
Periodic Limb Movement Disorder,10,"""It helps my stimulus sensitive myoclonus. 10 out of 100,000 persons have this condition. It is caused by a flu virus and when I do not take it I have a jerking of the head. One can get the jerking in the arm, leg, diaphragm. This medicine takes away all the jerking movement.  I have a movement disorder since I have been 2 years old and when I take this medicine, I am perfectly normal. At the age of 2 years old I caught a flu virus and had to learn to re-walk and re-talk. I have above average intelligence.  I have been on this medicine since 1985. I have no anger fits, or anxiety or other things people take this drug for, just stimulus sensitive myoclonus."""
Panic Disorder,,"""I've taken Klonopin since 1994. For me I wouldn't take another.  Valium short acting, may lead to additional doses. Xanax was not an option because it is to short acting and therefore has greatest potential for abuse.   I have grown up in abuse (physical, sexual, emotional), visited psychiatrist 7 - 11 years, diagnosed with severe ADHD and learning disabilities, unrelenting social phobia, post traumatic - this is not an excuse but an explanation.  Major event 30 July 1992 panic attack associated with personality death. Two years later it came down to a choice:  life or death.  Klonopin made all the difference.  I was later diagnosed with a birth defect Dandy-walker malformation. Always anxious. """
Anxiety,9.0,"""Have to use this just to get through the day. Thankful for it though."""
Restless Legs Syndrome,5.0,"""This medicine stopped the restless leg issues, but it made me extremely groggy and a bit depressed."""
Panic Disorder,10,"""I got my first Panic Attack when I attempted to move away to college. That only lasted 3 months. The symptoms were so bad I was trembling in bed scared to death. I flew home and just left my belongings in my apartment. I went to the doctor and was diagnosed with Panic Disorder and put on Paxil. The Paxil did help me but after being on it for 10 years and 30lbs heavier it stopped working and I was having Panic attacks all day. In and out of emergency rooms and such. My doctor finally put me on Klonopin because I was suicidal. I CAN NOW FUNCTION and I can drive in other peoples cars. I am free to go anywhere. It has saved my life. ONLY TAKE IT AS NEEDED, because of the addictive factor. But I have been on it for 3 years now."""
Panic Disorder,10,"""Being a nurse I can assure I know about Panic! It started in 2002 as heart palpitations, I thought I was having a Heart Attack! After 4 Years of torture and antidepressants, my doctor finally put me on klonopin. I'm on 3mg a day! It has changed my life, only downfall is if I'm without it for 2 or more days all my symptoms of panic come back! But just glad I got my life back!"""
Panic Disorder,10,"""Works great for anxiety. I will take 0.5mg if I am feeling a panic attack brewing, for prevention. Full on panic attacks/anxiety I take 2mg and am fine within 20 minutes. Will take 1-2mg before confronting a trigger (i.e long car rides). I take them ONLY when I feel I NEED them. """
Seizure Prevention,10,"""I don't think I would be here today if it were not for Klonopin (Clonazepam).  Not only for the seizures but for my panic disorder.  """
Panic Disorder,9.0,"""I've been on Klonopin for about 7 years now and it pretty much blocks any panic attacks, except for a few minor breakthrough panic symptoms now and then. Grogginess seems to be the only side-effect. 
"""
Panic Disorder,9.0,"""I used to have panic attacks EVERY time a police officer would get behind me, even if there was nothing wrong with me or my car. It got to the point that every time it happened my heart would race, I would sweat and I got light headed. And ever since my doctor put me on clonazepam I can drive without felling like they were ""coming to get me"". I give it a 9."""
Anxiety,10,"""I have been on 1 mg 3 x daily for anxiety for approximately 1 year and 0.5mg 2 x daily for the last 6 years. It was a life saver during times of anxiety and stress during my divorce and recently during my discovery of bipolar illness.  It works wonderfully for irritability with other drug reactions. Recently I was taken off the drug by my doctor because of habit forming controversy. Didn't think I was addicted because I took only on an as needed basis and did not follow directions precisely. Although I did experience severe irritation within 3 to 10 days of being off medication, I still feel for many people this medication is a necessity."""
Anxiety,7.0,"""I have a lot going on in my life and so far with the terrible panic attacks that I'm getting, Klonopin seems to work most times. My Doctor just increased my dose to 1mg so we'll see if that helps a little better."""
Panic Disorder,10,"""I have been on it for about two months and it truly works for those panic attacks. Really good, and is not as addicting as Xanax! I would recommend for panic and anxiety."""
Anxiety,10,"""It works the best for me."""
Anxiety,7.0,"""I have been using this drug 1mg x 3 when required, for 1 year now. It is very helpful when needed. I have had anxiety for more than 20 years. Have tried many medicines that didn't touch it. This also helps me sleep like a baby, when I take it at bed. Yet when taken during the day I am not sleepy from it at all. It's wonderful, and works quickly!"""
Anxiety,10,"""I have taken this medication daily for a few years. Right now I take 1mg daily. It doesn't give me that drugged up feeling, and at the same time seems to help improve my mood. Sometimes I take an extra one when I have severe PMS or increased anxiety - and it works great. It's a subtle calmness that slowly starts when I take it and lasts for a long time. I would suggest this medication to anyone with anxiety or mood disorder."""
Anxiety,10,"""This has helped me with my anxiety. My depression is even better than when I took antidepressant medicines. I take them as prescribed as I do not want any dependency. So if you need a medicine for anxiety or panic this is a good choice."""
Anxiety,10,"""I've been taking 1 mg of Klonopin for a year now and have tried so many others. It works better then anything I've had. I have very bad anxiety which just comes out of no where. Also had a problem with just being in public and now I can. I wouldn't make it without it."""
Anxiety,9.0,"""Instant relief in 2 minutes. Tastes horrible. Usage 2 - 3 times a day. 2 - 4 drops on plastic spoon."""
Anxiety,8.0,"""It's strong and it works. Slows you down a bit and there is some drowsiness but if you are suffering it's worth the trade off."""
Anxiety,8.0,"""I have terrible Post Traumatic Stress Disorder and this medication has helped me so much."""
Anxiety,4.0,"""Generic clonazepam isn't as effective as Klonopin. The generic doesn't work as fast to stop a panic attack."""
Bipolar Disorder,6.0,"""This medication helped me  sleep, but eventually it became ineffective as a sleep aid. It also helps me calm down when in severe stress, anxiety, or panic."""
Bipolar Disorder,10,"""I'm Bipolar and suffer from panic attacks. I'm really impressed with how well clonazepam works. I take 0.5mg x 4 times daily.  I do feel a sense of calm and evenness with this medication which is important with my Bipolar disorder.  Highly recommended."""
Bipolar Disorder,10,"""I use the regular Klonopin tablets 3x a day, but the wafers work great when I have a panic attack or I'm having a particularly hard time falling off to sleep."""
Panic Disorder,6.0,"""I have had severe panic attacks since high school. I can not be in or on anything that moves. I have been on 4mg Klonopin a day for almost a year and I still have 2-3 panic attacks a day plus it has made me extremely irritable, agitated, angry, aggressive and depressed. I have been on every benzodiazepine, tricyclic, SNRI's and most SSRI's, always in combination 2 or 3 at the same time. Some worked for a short time, some not at all. The best combination was Xanax, Zoloft and Imipramine for five years then it quit working. I've even tried cognitive behavioral therapy with no luck. The only thing I've not tried is Paxil and Prozac. I have a doctor's appointment next month to discuss other medicines. Maybe I need a new doctor."""
Panic Disorder,10,"""It has changed my life and helped me so much."""
Anxiety,,"""I only started taking this medication a few weeks ago and have already noticed a significant, positive change.  I've been on 150 mg of Effexor-XR for going on two years and while the Effexor helped with my overall temperament, I was still getting panic attacks and suffering from phobias (driving on freeways, lightening, etc.) as well as experiencing irritability and high anxiety around the time of my menstrual cycle (PMS).  The Clonazepam takes away the rough edges.  I'm now able to drive on the freeway and am even-keeled even in the most stressful situations.  Most importantly, I'm more relaxed and able to be a better, more fun mom to my pre-schooler as a result of not being so anxious, worried and over-protective.  Great medicine!"""
Panic Disorder,8.0,"""I've tried, quite literally, every medication there is for panic disorder and Klonopin is the only one that works for me.  After being confined to just two rooms in my house for a year (yes... I was scared to go into the other rooms), I'm now able to go outside and even drive up to twenty miles from my house without a ""support person"" (three years later).  My first panic attack was while driving and I totaled a car, so this has been a MAJOR improvement for me. I am prescribed 2mgs three times daily but only take 500mcgs as needed, unless I'm having a rush of panic attacks and need to take it preemptively for a few days, because I don't want to develop a low level tolerance.  It's given me my life back."""
Panic Disorder,10,"""I am a 41 year old female. I started getting a lot of panic attacks back in March 07, to the point I was in ER. They ran tests and found out it was panic/anxiety disorder. So I started taking clonazepam 0.5 at first 2-3 times daily and slowly worked up to 2 mg 3 times a day. Then it was finally working correctly on me. I have been on 2 mg 3 times a day for a year and 2 years total on it and it does work but warning - if you are relaxing in a chair watching TV, etc., you will fall asleep for a couple hours if you're not careful. At times, it makes me a bit sleepy but that could be the anemia I have too. """
Anxiety,10,"""I have been taking clonazepam for ten years. I have Menieres and TN. This is a wonderful medication that has saved the quality of my life. Thanks for good doctors."""
Anxiety,9.0,"""I've been on 1mg / day of Klonopin for over 2 years now, for social anxiety disorder. It saved my life, which was spinning out of control. Panic attacks that would come out of nowhere. Embarrassing social situations, awful feelings of dread. It's settled me back down ad allowed me to be myself again, more or less. I hate the fact that I am dependent on a drug to be ""normal"". It's a secret I keep from everyone in my life. I know I'm dependent on it now because I went 3 days without it once, and on the 3rd day, I was Mr. Anxiety again, but worse. Trembling hands, motor skills out of whack, disorientation. """
Panic Disorder,8.0,"""It has helped me with the panic attacks. I fight with feelings of guilt because I want them to go away without taking drugs, and feel like I am a weak person."""
Anxiety,9.0,"""I started Klonopin 3 weeks ago. I take 0.5 mg 2 x day. I feel much better on Klonopin. The only side effect I've noticed is slight unsteadiness on feet."""
Panic Disorder,10,"""I was 1st diagnosed with panic attacks 18 years ago and they were debilitating. I went to see the doctor and while I was there I had 2 attacks back to back. My doctor prescribed Klonopin 1mg 3 X day. The attacks stopped almost immediately. I titrated off them after approximately 4 years without any side effects. Then 10 years later they came back threefold when our son got into some serious legal problems at 14 years old, my Ex walked out on both of us and left me to deal with the legal battles and bills. I've now been taking them for 9 years with 60mg of Cymbalta just to function. It's truly a miracle drug. It helps me cope and attend interviews without falling apart."""
Anxiety,1.0,"""This medicine through me into fits of rage. Scary times for my loved ones."""
Restless Legs Syndrome,9.0,"""I found this medication to be very effective. Worked very well, and I slept like a baby for the first time in years."""
Panic Disorder,4.0,"""It is very good to calm and stop anxiety attacks, however it is addictive and getting off it on average takes over 6 months."""
Insomnia,10,"""I find that this medication works on insomnia when other drugs don't except for a true heavy duty narcotic sleeping pill. It also helps as a very mild tranquilizer for 24 hours so it is spread throughout the day to calm anxiety attacks or the fight or flight affect. It is good even if you have bouts of depression because without sleep your depression worsens. So I give this medicine a 10. I have been using it now for 3 years with no side effect. I am also on an antidepressant as well. But getting more than 3 hours of sleep a night is wonderful especially without flashbacks."""
Anxiety,9.0,"""Works great for me. I take one when an attack starts and they work in minutes."""
Anxiety,10,"""Best medicine for anxiety."""
Insomnia,9.0,"""I have taken several of the prescription sleep aids and none have helped as this one has. I have taken it for an extended period and the effects have not faded as they did with other sleep aids and have not left me groggy or given me strange dreams or nightmares."""
Anxiety,9.0,"""I have been on Klonopin for a few years now for anxiety/panic attack issues. Dosage = 1 mg 3 x day and as needed. It has been extremely effective without side effects like making me feel really tired. In fact, I don't really seem to notice any side effects."""
Anxiety,9.0,"""Given the length of time (10 years) I've been on the medication, my doctors don't want to take me off it because of the addictive issues. It still works extremely well if I take it in time (when I feel that an anxiety attack is getting ready to start). After the onset of the attack, the medication no longer works.

Even though I developed additional anxiety issues, my doctors don't want to use it for that because it will only be feeding my addiction and not the condition."""
Bipolar Disorder,1.0,"""This medicine made me worse. I became aggressive and violent. The only time I have ever seriously thought I was going to really hurt someone was while I was on this medicine. I unfortunately wasn't able to stay on this long enough to see whether this would have gotten better."""
Anxiety,10,"""I have suffered from anxiety for 20 years on and off, and mostly when I drive or when I'm a passenger. I have always been afraid of medicine even Tylenol. I finally broke down and saw a Doctor and she put me on Paxil. For a week I could not sleep for more than an hour at a time and I could not eat and had dry mouth. I had to force bananas and apples down with water and was getting sick from not sleeping and eating and my anxiety was non stop.
I stopped taking the medicine and went to the hospital; and he gave me a shot of Clonazepam and I went home and felt great and ate great that night, and slept great.
My Doctor prescribed it for me at 0.5 mg twice a day or whenever needed. I take 1/2 a pill a day and my life is great. No anxiety, no side effects."""
Burning Mouth Syndrome,10,"""My mouth burned so bad until I took Klonopin. Now, it's as cool as a winter breeze. It works great like gravy."""
Anxiety,,"""With this I'm able to face a day. Maybe it doesn't take all away but what does?"""
Anxiety,9.0,"""I've been on it for 2 years and YES it is a great drug to help with anxiety. Without it my life wouldn't be the same at all. It is very hard to come off of. But you have to make a choice to live with the pain of anxiety or be addicted to something that fixes the problem. Neither one is great but I don't like pain."""
,6.0,"""When I first started taking them for severe anxiety I thought it was sugar pills. I then learned to use them before my attack hit and it prevented the anxiety from coming as strongly but it makes me drowsy and makes it difficult to go to school. I want the anxiety to stop but not at the price of my education."""
Anxiety,9.0,"""I have been on Klonopin for a few years now, and it really does work great for anxiety, but there are some long term issues I don't think people realize. Being that it is a benzodiazepine, it is very difficult to come off. You must be weaned off slowly. I was on 10mg a day. To treat for severe anxiety, definitely does that."""
Periodic Limb Movement Disorder,10,"""I can really tell the difference for the worst if I miss taking clonazepam."""
Restless Legs Syndrome,4.0,"""I started out taking 0.5 mg of Klonopin at bedtime. Within 30 minutes or so, my restless leg syndrome symptoms would worsen immensely and my legs would keep me up all night (until 8am on several occasions). We tried increasing the dose to 1 mg then 1.5 mg and this lessened the RLS symptoms but came with some pretty heavy side effects. I lost much of my balance and became clumsy and slightly confused. """
Bipolar Disorder,10,"""This is a great medicine. Unlike the other anti-anxiety medicines, this one works and you don't need to take it all the time. Try this one first."""
Anxiety,10,"""Helped with my recovery from being in Iraq."""
Bipolar Disorder,10,"""This is a great medicine to keep the anxiety leveled out for a long time period. Much better than any other benzodiazepine."""
Migraine Prevention,3.0,"""Absolutely NO help with migraines. Anxiety, yes. Migraines, no.  """
,10,"""I have been on all anti-anxiety medicines (lexapro, paxil, effexor).  Personally, when I take an anti-anxiety medicine that is also used for depression, I do not respond well at all.  Even with dose adjustments nothing worked well.  I was prescribed Klonopin five years ago. It last longer than Xanax and in my opinion is more effective for me. I started on 0.5mg 2 xs a day.  Now I'm at 1 mg 2 x a day.  That's not very much. I'm 200 lbs."""
Panic Disorder,7.0,"""I am taking 0.5 mg twice a day and it works. I also take Lexapro 10 mg and Seroquel 25 mg."""
Anxiety,8.0,"""While I was in the hospital I met the doctor I have now and he gave me clonazepam. It took a little while to get my medicines straightened but now I am a happy wife, mom and grandma. My family loves the change."""
Anxiety,8.0,"""I definitely noticed a difference since I stopped taking klonopin about two weeks ago now. I wanted to see if I could deal with life without being medicated. On the plus side it also took my migraines away and didn't make me edgy like other medicines I've been on. I took it with Wellbutrin. It took care of my depression and anxiety perfectly."""
Migraine Prevention,10,"""Every since I started using clonazepam I haven't had a single migraine. """
Anxiety,1.0,"""Very weak medication, suggest to your doctor to prescribe something else."""
Bipolar Disorder,9.0,"""I feel nice and have no worries. My days are better with Klonopin."""
Anxiety,10,"""This pill this the best for most depression and anxiety. No side effects. Also non-habit forming for me."""
Anxiety,9.0,"""Recently I was prescribed klonopin 1mg, not only for anxiety but to help alleviate my muscle cramps, which I think is caused by the Seroquel I take for mood stabilization and sleep. Klonopin works great. No more tremors, cramps or anxiety. It is very effective. It works better than any related drug."""
Anxiety,9.0,"""I have used Clonazepam for over 10 years. Dosage: Three 0.5mg daily. It has helped quieten the General Anxiety Disorder most of the time.  For Panic Attack Disorder, my episodes are intense that I need to use a sublingual Ativan as that works faster for me. I don't think I'd be on this planet were it not for these medicines. """
Night Terrors,9.0,"""The information here is easy to read and understand for non-medical folks. Thanks!"""
Bipolar Disorder,10,"""This has been the best medicine I have ever got for my problems. Every other doctor just ignored my feelings until finally I found the right doctor who listened and put me on klonopin. That was the best day of my life. It was like I had found me again. Thanks Klonopin, you're my life saver."""
Panic Disorder,10,"""I was always in E.R not knowing what was wrong with me until my last visit when they gave me Ativan. Once I took this drug I began to feel calm and finally discovered the problem. I was suffering from anxiety/panic attack for 5 months before I found out the truth. I went to my doctor and told him what happened and he recommended Klonopin so I agreed it has been over 4 months now and no more E.R visits. This drug is very effective and helps in times of need like when you start to feel an attack come on. I take one and in less than 20 minutes the symptoms are gone and I feel calm. Only thing about it though is that it can make you sleepy."""
Restless Legs Syndrome,4.0,"""Only stopped 40% of the pain but did manage to get some sleep. Felt quite drowsy the next morning."""
Panic Disorder,6.0,"""I like this medication because it seems to last longer than others and without it I couldn't make it through the day."""
Anxiety,6.0,"""I've been taking Klonopin for about 3 months now. Although it does alleviate my anxiety levels, I find that I sometimes get agitated very easily and become short tempered."""
Anxiety,10,"""This medicine works wonders for daily anxiety and is better than using Xanax all day because it lasts much longer.  I take Xanax when there is extra anxiety and the two work together perfectly."""
,9.0,"""I tried this for my RSD/CRPS and it helped lower my baseline pain from a 7 to a 4 within 48 hours. I stopped taking it after 2 months to test it and the pain increased again within 3 days. It worked great for me, but no two RSD cases are alike. Good luck all in finding relief sooner rather than later."""
Anxiety,10,"""Mood is calm after taking 1mg in the afternoon. If I have an outright panic attack I take ativan and 25mg of seroquel at night to help sleep."""
