Condition,Rating,Review
Diabetic Peripheral Neuropathy,4.0,"""Excessive weight gain, but the major issue is it also thins your blood, a real concern for anyone having surgery. Talk to your MD about this problem if you are concerned."""
Neuropathic Pain,4.0,"""I have had neuropathy for some time and tried a host of other medications before trying Lyrics. I was on it for slightly over 3 months with my dosage starting at 75 mg twice a day to 300 twice a day.  Initially the pain was approximately 7-8 and the Lyrics got it to about a 5 routinely with some days worse. However I suffered from some of the side effects stated by it's manufacturer including dizziness, being off-balance at times, problems with sleep and concentration, and weight gain.  (Approximately 20 pounds over 3 mos. and it's resulting effect on increasing my A1c.The) worst part was an increase in anger. After no subsiding of the side effects my Doctor suggested I cease using it. We are looking for alternatives."""
Pain,4.0,"""This medicine helped my problem - 2 herniated discs and a pinched nerve, but it gave me really bad stomach ache had to stop it right away."""
Fibromyalgia,4.0,"""Lyrica is great at taking away my pain due to fibromyalgia. However, the side effects from the medication and from detoxing are not worth it! I am 25 and  took Lyrica for at least 6 years. I experienced severe brain fog, difficulty breathing, cognitive difficulties n others while on this medication. I thought they were all due to my conditions, but after truly reflecting on my journey Lyrica surely hurt me more than it helped me. I have been off of the medication for about 3 weeks now. I did some research and learned that my detox period would be both difficult and long because 1, I took the medication for several years, I took a high dosage andi stopped the medicatiod cold turkey. It's getting easier for sure. The creator on my side!"""
Fibromyalgia,4.0,"""I started taking Lyrica about 5 months ago. It has worked great for relieving my pain from fibro, however I have experienced bladder retention at times and since I also suffer from anxiety, depression, and PTSD, over the last couple months, I have been having really scary thoughts of suicide. (I would never, ever do that. I know myself well enough to know that I would never do anything. I lost my husband that way.) I feel like it has increased my symptoms of depression and PTSD. I stopped taking it 2 days ago and while I am in a lot of pain, it's better than the side effects of this medicine. I'm going to my Dr in a couple days and I'm going to talk to her about another option."""
Fibromyalgia,4.0,"""I was taking 450mg of Lyrica a day and it was a great medicine to help with my fibromyalgia. I took it along with Tramadol. After a few months of taking it I would wake up in the morning feeling as if a train had hit me. I also gained 40lbs on Lyrica. I recently switched to Neurontin and it works great. Also, coming off Lyrica gave me horrible withdrawals for almost 2 weeks. I have been off of it for about 17 days and have lost 8lbs. Lyrica is a great medicine if you don't mind gaining weight."""
Fibromyalgia,4.0,"""Hi. I have been on methotrexate 10 pills once a week and embrel injection 50mg  once a week and now added Lyrica 50 mg 2 x a day. Told I have RA, and fibromyalgia. But even with these great meds I feel bad. From my waist to botton of my feet I hurt so. I do see my legs are swelling so very large and skin gets tight it hurts to walk. I dont know what else to do. I work and am on my feet all day. I go up and down the stairs at home I try to get extra walks in going around the blocks. But it hurts too bad. Im very tolerant to pain but this is to the point of no return. I feel bad for my family that maybe I'm a burden. And if I feel this way now how will I feel if I'd ever need some one to help me with everyday chores and hygiene. They may not see"""
Fibromyalgia,4.0,"""Caused me more pain but has helped others."""
Neuralgia,4.0,"""I was recently put on this medication - only 25 mg to start for the first week. Since about the third day of taking the low dose of this medication I suddenly began to be extremely tired. I was not feeling like myself at all. I had to leave work early one day and was off for the rest of the week. I also slept for about one whole day. My doctor is aware and wants me to stick with the low dose for now since I am still feeling pretty lethargic during the 3rd week. I hope that it will get better soon. """
Fibromyalgia,4.0,"""I was perscribed Lyrica for my fibromyalgia.  The first pill made me very dizzy and nauseous.  The second pill woke me up at 3am (I took it at 9:30 pm) with a terrible headache.  I will not be taking anymore.  The irony is ALL of my pain is gone.  I cannot live with the side effects though.  """
Pain,4.0,"""I have spondylosis of the whole spine and lumbar degeneration. I've been on Lyrica for a few months 75mg 3 times a day. It helps my range of motion at my knees, helps to walk up stairs, and also no pain when push for bowl movement."""
Fibromyalgia,4.0,"""The stuff helps a bit. I started on 150mg which helps a bit. Then the doctor wanted to put me on the maximum dosage of 300mg per day which made me very nauseous - so I went back to the 150mg per day that (helps like 1 aspirin on a bad head ache). He as since prescribed 20mg (5mg 4 times per day) of Methadone that has totally stopped the pain for the most part. Every once in a while I get a bit of break through pain, but nothing like before. It has been a life saver regardless of the negative association attached to the name."""
Neuropathic Pain,3.0,"""It does work for nerve pain but the side effects were horrible.  Weight gain, blurred vision, shaking, falling asleep at the dinner table, anger, feeling of not caring about anything, feeling like a zombie.  Getting off Lyrica is worse.  Have to get off a little bit at a time. I am now down to 75mg twice a day.  I feel like a new person.  I am back to normal, however pain has increased.  At this point I would rather put up with the pain than the side effects.  I know my wife is glad I am back."""
Fibromyalgia,3.0,"""This medicine reduced the pain but immediately caused severe swelling of the legs and feet.I also had constant dizziness.I could not tolerate the swelling and weight gain."""
Diabetic Peripheral Neuropathy,3.0,"""Edema in ankles and feet, cellulitis in shin and calf, 6 days in hospital, memory loss, dizziness, letharga"""
Fibromyalgia,3.0,"""When I took Lyrica, I gained 40 lbs myself and my eyes were blurry. Once I got off of the medicine it has been still hard to lose the weight. It did work for my leg pain but the side effects were to much!"""
Pain,3.0,"""Does not work well for back pain."""
Pain,3.0,"""I really didn't notice much difference after 6 months on Lyrica - still had minor headaches, but apparently swelling went down (MRI). I DID notice the sleepiness at first, followed by insomnia and 30 lbs weight gain in that 6 months and swollen fingers and belly area."""
Diabetic Peripheral Neuropathy,3.0,"""I suffered with nerve damage at back of my neck. Lyrica caused me severe memory loss, confusion and depression. It stopped my nerve problem but my good memory has not returned. I also suffer headaches, which I never had before."""
Fibromyalgia,3.0,"""Lyrica started to ease my pain the very first night I started it. I saw about a 20% easing of Fibro pain for the duration of the first night and day 2. I woke up on day 3 - No relief. Lyrica just completely stopped working by day 3 & I was back to agony. I continued on my dose of 75mg each night for over 3 weeks, I then upped the dose to one 75mg in the morning & two 75mg at night. I've been on this higher dose now for a few weeks and still absolutely no relief. I must say that I've experienced little side effects - Some memory loss & tiredness. No weight gain at all. If Lyrica had have kept working I would have been really happy but unfortunately it just stopped working for me! I'd recommend at least trying it for anyone that's considering"""
Postherpetic Neuralgia,3.0,"""I have not experienced any decrease in pain and I have had trouble sleeping, feeling constantly drowsy and find it difficult to concentrate at work. Have had some instances of irritability."""
Generalized Anxiety Disorder,3.0,"""Didn't do much for my anxiety. I'm taking 150mg two times a day. Can't really feel much difference. I do feel a little bit more ""spacey"" though."""
Generalized Anxiety Disorder,3.0,"""This gave me incredibly bad nightmares not read other reviews with this problem but main reason I'm coming off it... does help slightly with anxiety but feel a bit too relaxed not good for daytime and work... does 150mg taken at night also causes dizziness and my eyes can't focus extremely groggy in the morning not great for me"""
Fibromyalgia,3.0,"""I've suffered with widespread pain my whole life along with extreme difficulty sleeping. Took Lyrica (300mg/day) for 3 years & it worked initially to calm the aching but became less effective after a few months. It helped me get restful sleep & calmed my anxiety but I couldn't think, had very poor memory & felt very depressed (got worse overtime). When I stopped taking it I had the worst withdrawal symptoms imaginable (way worse than benzos).  I literally felt worse than dying & all I could think of was when the hellish experience would stop . Took about a month to start feeling better & several months to really feel better. Doctors say that Lyrica doesn't have withdrawal (or it should be minor) but that's rubbish. Withdrawal eventually passes"""
Neuralgia,3.0,"""Had neuropathic pain in right upper jaw after dental work. Tried many different medicines including tricyclic's eventually put onto Lyrica went up to 900mg as well as Endep 40mg. Couldn't tolerate Endep, worked my way back down to 600mg Lyrica and after 6 months the nerve pain is tolerable. What I didn't' realize was all the side effects that I now believe stems from Lyrica, severe bloating, sore eyes, memory loss, word problems, hand and feet pains, plus more. I have now found that it makes little difference between 75 or 300mg for pain relief. I have difficulty sleeping without any, 75 will eventually help but 300 gets me to sleep faster. After reading so many people complaining about the same side effects, I will be seeing my Dr."""
Fibromyalgia,3.0,"""Caused migraines and blurred vision."""
Fibromyalgia,3.0,"""With Lyrica although some of the Fibromyalgia pain was reduced, I found myself with increased depression and water weight gain which only made the Fibromyalgia worse. Discontinued after 60 days and nearly 20lbs. Depression lightened, however the weight has been hard to lose having so much pain from the Fibro.  Baclofen has been one medicine that has ""helped"" with minimal side effects. Please come up with something without the side effects!"""
Fibromyalgia,3.0,"""This medication gave me relief but then the major effects came. In my 7th year severe headache every day, retina tore from blood vessels bursting, rash started on ankle spread all the way up my right leg. Finally I decided to find some other way to handle this terrible pain."""
Fibromyalgia,3.0,"""Positives:  Slightly effective.  The pain reduced for the first 3 weeks or so.  Easy to use.
Negatives:  My hands became extremely swollen and I was unable to use them after my dose was raised (because the pain had returned).
"""
Fibromyalgia,3.0,"""Side effects are worse than Fibromyalgia pain. I've been taking Lyrica for two months. It was a miracle drug for the first few weeks. I've been living with Fibromyalgia for over 35 years and have tried eveything. Anti depressants, excersise, bio-feedback, acupuncture, narcotics, you name it. So I was excited about the dramatic pain reduction from Lyrica.But now I have developed severe muscle weakness, headache, abdominal cramping, acne and difficulty thinking clearly. I can barely hold myself up and I can't lift anything over a few pounds. I have asked my doctor if I can safely stop taking it. I'm just waiting g for him to return my call. I would rather just live with my horrible pain than take any more of these toxic drugs."""
Fibromyalgia,3.0,"""Made my feet swell"""
Diabetic Peripheral Neuropathy,3.0,"""The needle standing pain was bad, but then I developed this feeling like I dipped my lower legs and feet in frying oil. It all is getting worse. It has really been tough especially at night trying to sleep."""
Pain,3.0,"""Have moderate fibromyalgia pain, joint pain, a bulging cervical disk and mild peripheral nerve pain. Tried it for a few months. Helped a little at 150mg day. At 300 mg I had flat mood and no libido. Gained 10lbs. Wasn't worth the dollars or the side effects.

Tried it again with Cymbalta. Didn't work any better."""
Fibromyalgia,3.0,"""I started on Lyrica 6 weeks ago started on 25mg for one week, then to 50mg for one week, and then 75 mg twice a day but, but that high didn't suit me so I took a 75mg in the morning and 50mg in the evening. Currently I'm feeling spaced all the time, gaining weight each day, and kind of depressed, but my psychiatrist said that could be anxiety coming through. I have been taking Xanax also for about 6 years, before that I was tried on Lexapro and went crazy on it.  Also the Xanax was a disaster long term, as they become very addictive. Well the moral of the story is I'm praying for the Lyrica to work."""
Generalized Anxiety Disorder,3.0,"""Tried several antimdepressants, lofepramine, duloxetine, prozac,amitriptylene, effexor.  All,gave bad side effects, felt like a zombie. Had tom top. Psychiatrist now trying pregabalin but from first dose feel spacey, out of it, drunk.  Not sure its for me."""
Peripheral Neuropathy,3.0,"""I use Lyrica 75mg (4 X day), Fentanyl Patch and Percocet up to 8 times a day and I have little times that my feet aren't throbbing.  My A1C is 6 and I am not on insulin.  There has to be something out there that can help.  I have been on Cymbalta, Neurontin,and many others."""
Fibromyalgia,3.0,"""started on lowest dose, i seem to be able to tolerate this where i have not been able to tolerate many other type meds. used to treat fibro. and chronic pain. can not tolerate any drug classified as anti-depressant. Have used narcotic pain meds. which did relieve pain the best but as i built up a tolerance to the dosage i was given a higher dose plus had to take other meds. to relieve the many other symptoms that comes with Fibro. To me narcotics was just band aiding my pain and i refuse to use narcotics for my condition. I think Lyrica will help with a lot of my symptoms on a much higher dose. My Dr. just started me on lowest to see if i could tolerate planning to increase dose now. I need input on dosage per day for best relieve."""
Neuropathic Pain,3.0,"""75mg It did not relive pain but it made me drowsy and impaired"""
Postherpetic Neuralgia,3.0,"""I had shingles for two and a half weeks, then experienced severe nerve pain after the sores began to heal. My doctor originally prescribed Vicodin, then switched me to Lyrica in anticipation of my return to work. Lyrica was very effective at reducing the severity of the pain, but it caused me to be very drowsy. I slept for 14 hours a night, and had difficulty concentrating during the day. I would also have trouble remembering things I had done while taking Lyrica. I had to discontinue using it."""
Pain,3.0,"""I found Pregabalin help the pain from my spinal stenosis, but the anxiety and depression that it caused meant I had to reduce the amount I took.
I think it works for some people, but anyone suffering from depression it makes it 100 times worse."""
Pain,2.0,"""Not doing much for shingles pain."""
Fibromyalgia,2.0,"""I was taking 50mg Lyrica every 2 hrs or sooner each day; while it did seem like I had more energy and could work a little longer before resting, the pain never stopped or lightened up. Lyrica   amitriptyline did help me sleep better. I quit taking Lyrica and started taking gabapentin 300mg 3Xper day and the pain lessened a lot, and sleep is better and some of the brain fog is gone. """
Fibromyalgia,2.0,"""I was on Lyrica for 5 months. It seemed to help with the pain somewhat for a while, but didn't stop it. Also, I GAINED 40 POUNDS. The doctor told me if I was careful about my eating habits that I wouldn't gain too much weight, but this was not true. After I went off it, I lost 22 pounds in 2 weeks - just from water weight. I have yet to be able to lose the rest of the weight."""
Neuropathic Pain,2.0,"""I have herpes zoster and my Dr prescribes Lyrica, for the nerve endings. I took the capsules 1 day (2days ago) and after I woke up the next morning, I was completely disorientated, neuasious and vomiting, sleepy, drowsy, forgetful, having uncontrallable shakes in hands and fingers. I thought it will get better soon if I do not take it again. My husband took me to work where I slept the whole time. I had dry nose and mouth, couldnt eat or drink, muscle stiffness drunk feeling, and walking abnormal. I stopped taking it and feeling today better. Could have a shake for breakfast."""
Diabetic Peripheral Neuropathy,2.0,"""Lyrica made me a zombie. I could just sit and flip channels on the TV or stare off into space. If it helped the neuropathy I did not notice. Stopped taking it after one week and the Doctor put me back on Neurontin. Neurontin does not help so much with the pain in my feet and legs but at least I can function."""
Fibromyalgia,2.0,"""Lyrica did not work particularly well for me. I had previously taken Cymbalta 60mg for 7/8 years and was feeling that it was no longer as effective so my doctor prescribed Lyrica. I noticed a large amount of weight gain (which I would not have minded if helped the pain!) about 50 pounds over 6 months before it stabilized. After some time of taking the medication (9 months or a year I forget) I was always complaining to my doctor about pain and fatigue being bad so he switched me to Savella. I noticed a huge difference and I lost the weight!"""
Fibromyalgia,2.0,"""I was on Lyrica for a total of four days. It got rid of my pain (almost completely!) but the side effects were terrible. I got anxious, depressed, confused, blurred vision, and a general ""high"" (not a good high) feeling. I felt very dumb and had a lot of trouble articulating my thoughts. Overall a terrible drug for me. The side effects out weighed the benefits of this medication.

"""
Peripheral Neuropathy,2.0,"""75 mg made me uncoordinated, cross-eyed and VERY sleepy.  Did help the neuropathy but went back to gabapentin on which I have no side effects at 200mg x 3 a day.  It doesn't completely take the tingling away, but enough so that I can work."""
Generalized Anxiety Disorder,2.0,"""Week one of increase of dose from 100-200mg a day, feel very strange, hyperactive, difficulty concentrating and feel like sh#t really! I take it for crippling anxiety, manic depression and agoraphobia, along with 150mg of sertraline, 15mg of mirtazepine, hope I get used to the dosage increase"""
Peripheral Neuropathy,2.0,"""My husband a multiple myeloma patient took pregabilin for peripheral neuropathy, though his symptoms relieved but he started having hallucinations. At first he started with talking endlessly in sleep but it advanced to have hallucinations while awake and those becoming severe. He is on 75 mg twice a day but now we have started to give it once a day. We are now waiting for response."""
Fibromyalgia,2.0,"""I hate this medication because it hasn't helped any of my joints or nerve pain. The only positive side is it helped my IBS and I don't get stomach attacks anymore. I still have so bad joint and muscle pain all the time, I take 75 mg twice a day and nothing  seems to do the trick. I hate the side effects I get a real bad headache too."""
Neuropathic Pain,2.0,"""50 mg twice a day was tolerable but didn't do much for central cord syndrome pain.  75 mg three times a day isn't helping with pain so far, makes me dizzy and puts me to sleep most of the day. I got leg spasms at night after not taking it. Walking around a little stopped the spasms. I'd like to give it a better try, but the side effects prevent me from functioning."""
Fibromyalgia,2.0,"""Doc put me on Lyrica 50 mg twice a day.  The first two weeks were AMAZING, I was doing things I haven't been able to do in many years.  HOWEVER, let me just say IT DOES CAUSE WEIGHT GAIN AND MINE WAS NOT FROM OVEREATING.  In fact, I was hardly hungry at all and when I do eat, it is usually fruits and veggies.  I was even working out every day. The last day I took Lyrica (I only took it for one month), it made me so freaking miserable, I went home in tears.  My stomach swelled up like I was malnourished and every time I would bend over, I would throw up water or whatever I had just put on my stomach.  It was AWFUL!  In a month, I gained over 10 lbs. NOT COOL!"""
Fibromyalgia,2.0,"""Started this medicine one week ago. Had minimal change in fibromyalgia. I slept pretty well the first two nights but now starting to not sleep so well. Still need over the counter pain medicines and muscle relaxers. Had a very stiff neck and now my lower back hurts from the weight gain 15 lbs in one week. """
Pain,2.0,"""I still have pain. I gained 15 kg in one year."""
Neuropathic Pain,2.0,"""I feel the need to warn everybody about the side effects and how difficult it can be to get off this drug. I've been on it for approximately 8 years before the side effects really started kicking in. Began as morning anxiety attacks, severe GI upset, mood swings and low to mid level depression. Tried changing the schedule from twice a day to three times a day. It helped at first but about two months later my body began anticipating new schedule and the side effects would start kicking in about an hour before next dose. Its taken me 8 months to get dosage down from 225 mg a day to 75mg a day and every step down has been sheer hell. Every step down leads to a period of depression, and it gets worse the closer you get to zero."""
Fibromyalgia,2.0,"""This didn't really change the pain levels but what it did do was make me gain weight substantially.  This lead to me getting depressed which made the fibro flare up again.  I stopped taking it."""
Generalized Anxiety Disorder,2.0,"""On my first day taking Lyrica, it was incredible - I was patient, calm, and chilled out. I could deal with stress better than I have been able to in my entire life. However, I quickly grew a tolerance, and I spent weeks chasing that feeling by upping my dose. When I finally reached 250mg, I was an absolute zombie. I was taking much longer to finish my sentences and I felt like I was constantly in a fog. My depression has reached an all-time high and my anxiety is still present - I'm just not having panic attacks any more. The past few months have been particularly bad and I just don't think it's worth being on any more. I think I'm especially disappointed now because it started out so well and I'm significantly worse off now."""
Diabetic Peripheral Neuropathy,2.0,"""I started Lyrica 30 days ago and take 150mg per day.  I have not received any relief in my neuropathy.  I have a constant headache and my vision is fuzzy.  I am hoping the Lyrica will solve these problems in 60 days or I will have to stop the medicines."""
Fibromyalgia,2.0,"""I have been on Lyrica for 1.5 years and it took away 90% nerve pain. HUGE weight gain 30lbs, blurry vision, A LOT of swelling through out my body, confusion. """
Fibromyalgia,2.0,"""Lyrica made my fibromyagia symptoms worse. All it did was make me gain excessive amonts of weight (over 80lbs in 6 months) and it caused more stress on my joints and symptoms then not taking anything at all for it. I hated it and recommend doing the vitamin regimen and looking up as much as you can online and sharing the websites you find with your doctor."""
Generalized Anxiety Disorder,2.0,"""Taking it with ssri . best to take it at a low dose. find the right balance as you don't need it to overpower the ssri."""
Diabetic Peripheral Neuropathy,2.0,"""Lyrica worked (for 2 weeks) when I first began taking 75mg then it stopped helping at all ...now @ 100mg 3 times a day it still is ineffective.."""
Fibromyalgia,2.0,"""I have been on pregabalin 75mg three a day for 3 months now.  I have fibromyalgia and I haven't noticed any difference. I was on it twice a day so I thought going to a higher dosage would help and that didn't so I am going to try taking vitamin D to see if that helps with the bone pain."""
Fibromyalgia,1.0,"""My ankles and hands swelled up so badly while on Lyrica.  I also had a bad cough.  I gained 15 pounds on it, this all resolved after it was tot rated down."""
Fibromyalgia,1.0,"""I have suffered pain in my neck, shoulders, jaw, and suffered from migranes.  I have tried EVERYTHING (doctors, physical therapy, massage, accupuncture, psychiatrist, many meds). I was prescribed Lyrica for fibromyalgia pain, and chronic fatigue.  I was on almost the highest dose for 2 months and did NOTHING for me but make me gain 25 pounds!  I am 5'6"" 125 and went up to 150lbs. 125 pounds is a high weight for me so 150 is too much for my frame. """
Neuropathic Pain,1.0,"""My heart goes out to anyone who has the kind of pain that necessitates taking this drug and if it has helped you I am glad to hear that. It did nothing for me except give me insomnia, make me forgetful, and increase my neuropathy pain and burning. 

I already have difficulty sleeping because of neuropathy and L5 compression agony. This pill made it worse. I took 50 mg at bedtime for about a week. The doctor said it takes a while to get into the system. I'm not waiting that long. It's not working, I don't like it, and I don't trust it."""
Fibromyalgia,1.0,"""I was just diagnosed with fibromyalgia. After taking the first dose my hands and feet swelled up and I couldn't bend my figures. If I tried the pain was intense. Then I stated to stagger. I wobbled when I tried to stand still. My mind fogged up. I felt drunk and hungry. I got a sandwich and it slipped off of my plate to the floor and I picked up and continued to eat, at least a couple of times. Every thing I ate that night tasted so good. I was so sleepy. When I got up in the morning there were things in places that should never of been. (ie: TV remote in the bathroom, food on the floor near my bed and other things misplaced. I felt like I had a hangover. NEVER AGAIN. I had the same experience with Gabapentin. Just say no!"""
Fibromyalgia,1.0,"""Had a slipped disc with sciatic pain diagnosed before new year. 

Had been having heart palpitations, anxiousness, blurry vision and having suicidal thoughts. Felt could be due to the drugs I'm taking and turns out... it's all from lyrica. """
Fibromyalgia,1.0,"""I was prescribed Lyrica 4 days ago to help with my fibromyalagia I am to take 1 pill at bedtime for 5 days increase my dose to 1 in the morning as well. I've been taking it at night and experienced  involuntary tremors, muscle spasms, twitching of my fingers, arms and legs.The twitching is scary! It's involuntary, I have no control of my body when this happens. My leg started twitching and it stuck straight up, waking me from a deep sleep! The twitching and tremors linger all day.  Lyrica caused severe swelling in my feet,ankles and legs.  It's very uncomfortable.  I also experienced loss of balance, dizziness, blurred vision and ulcer sores on my tongue and in my mouth. I felt far better before taking this medicine. Needless to say I'm no longer taking it."""
Fibromyalgia,1.0,"""Did not help with pain at all.  Just gained a lot of weight!"""
Fibromyalgia,1.0,"""I would give it a 10, then a 1. At first the medicine worked GREAT but then 30 days later it just quit. After a few months I gave up on it, I occasionally retry the medicine but no luck."""
Fibromyalgia,1.0,"""Terrible Med!  Years after taking for a few weeks I still have seriously blurry vision.  Seems to be permanent.  Everything about this drug was far worse than the problems it was supposed to address.   Do not take this toxic garbage.  My Dr insisted I had to give it time to work...  Any more time and I'd likely be dead or blind!  Avoid like the plague and/or carefully read of myriad side effects and hope you can stop in time to avoid permanent problems from side effects.  IMO this med s/b taken off the market!"""
Generalized Anxiety Disorder,1.0,"""Only took one prescribed dose with real bad reaction. Ended up in hospital with dangerously slow heart rate. Unable to talk, walk or stand, it felt like I had a stroke. Severe joint pain and urinary retention developed within 24 hours and I found it incredibly difficult to remain conscious. Hospital staff did not recognise the symptoms as an adverse effect of the medication, even though I handed them the advisory notes from the medication, and treated me as though I was just having an anxiety attack or attention seeking. It wasn't until I was discharged and read up on the medication that I was able to confirm that all the symptoms I had were listed as side effects. needless to say I did not take any more."""
Neuropathic Pain,1.0,"""Started taking 75mg twice a day for 1 month. Maybe had a little reduced pain.  Notice a slight tremor in hands/coordination. Trembling. I ignored this.  Had immediate huge increase in appetite.  Already overweight at 210 lbs. Gained 12 lbs. in 3 weeks.  My Doctor increased my dose to 150mg twice a day..  Sent me a second bottle 4 days after I had received the last bottle.  I started taking two 75mg capsules twice a day as prescribed. WOW. Almost immediately I had much more trembling/uncoordinated in legs, arms, hands and difficulty controlling  mouth during speech. While sitting these issues are very slight but still present.  Typing on a keyboard is difficult. BUT When I Go To Stand Up And Walk Like I Normally Do Without A Problem...WOW..."""
Fibromyalgia,1.0,"""Two attempts at treatment for fibromyalgia with Lyrica. Both had similar outcomes, in that the ""cure"" was worse than the illness. Side effects were overwhelming from the onset: increased fatigue, terrifying anxiety, tremors. In addition, this drug's efficacy was zero. I received no positive effects from Lyrica and discontinued use. Side note: I need to learn about illnesses that affect me and medications that I take or are offered to me. Doctors may mean well, but I need to know how they affect ME, not just what is printed in a package insert. And if a doc is not right for me, it's time to find her replacement."""
Fibromyalgia,1.0,"""For me all the side effects were extreme. Too extreme to continue taking the medicine for more than a week."""
Fibromyalgia,1.0,"""I have only been diagnosed for about a year now. I have completely lost my life due to fibromyalgia pain. My doctor started me on Cymbalta, which worked for awhile but then stopped, then put me on Lyrica without weaning me off Cymbalta....WITHDRAWALS hello. Had to start again and wean off while also taking Lyrica. The Lyrica seemed to help at first too, then wham just like everything else, stopped working....EXCEPT on weight gain and brain fog. I was a zombie. So now I'm worsening day by day even though I try to stay active have cut all caffeine, etc. because my doctors just don't believe pain medicines help and say there isn't much else they can do for me. Glad for the people it has helped."""
Neuralgia,1.0,"""After spinal injury I suffered neuralgia in my legs. The doctors tried multiple drugs some were worthless and some of the others were dangerous. Lyrica caused blurring of visin and tremors. Looking for something to make me feel better. Lyrica was not it."""
Neuropathic Pain,1.0,"""Awful drug , mess you mind up.  Pain or sanity you choose"""
Fibromyalgia,1.0,"""I was on Lyrica for 3 months and became suicidal for the first time in my life.  I quit taking it right away and after two weeks I was happy and back to normal.  It also made me skin burn all over like a sunburn.  It hurt to even have my clothes touch my skin.  """
Diabetic Peripheral Neuropathy,1.0,"""Day 1, Neuropathy specialist at Cornell hospital NY , came home with Lyrica.  by end  of the day I could see some changes on my pain. Day 2, Pain was gone but I was very sleepy not able to concentrate. Day 3, slept all day could not keep my balance and my dreams was almost real. Day 4, very sleepy and unresponsive, it was so bad that I could not feel my low blood sugar until all my body was shaking and I needed help to take sugar. Day 5, STOP taking the dame thing. Day 6, Pick up the phone, called my doctor and used every word I have learned in English on him and those scientist, who came up with this IDEA. Instead of spending their time and knowledge to fin cure for diabetes, they just look for accommodating, Just to make MONEY."""
Generalized Anxiety Disorder,1.0,"""I was prescribed Pregablin for GAD. Initial dose of 300mg per day which was increased to 600mg per day after 8 weeks. No effect/changes in anxiety. The phyciatrist I was under left the hospital I was therefore allocated a new phyciatrist who told me medication was not the answer it was all about CBT. I started to focus my attention on how I could help myself and not rely on medication, taking therapy serious and not relying on medication has turned my life around. 3 months on I no longer take Pregablin (no withdrawal symptoms) I have finished my course of CBT and feel better than I have done for a long time. I live in the U.K."""
Fibromyalgia,1.0,"""I was diagnosed with FM 3 years ago. Tried gabapentin, Cymbalta, muscle relaxers and opiates. Doc finally had me gave me lyrica (after I had to try everything else first) ams at first, it worked. I did feel ""high"" but that slowly went away. After approx. 2 weeks of 75mg a day, I had horrible side effects..feeling depressed, like people were talking about me or didnt like me, had no memory or wasn't able to concentrate but what finally got me to stop was I had thoughts of driving my car off of a hill that i drive down daily. I may suffer from pain so intensely that I cry all the time, can't leave my home at times or feel blue because of it, but I had never thought of taking my own life. I stopped immediately despite my docs orders."""
Generalized Anxiety Disorder,1.0,"""I was prescribed this poison to help get off of benzodiazepines. How ironic is it that the withdrawal I've experienced from Lyrica (after long being off of benzos) is far worse than benzo withdrawal? Search the internet for all the support groups and forums (and active lawsuits) for Lyrica users and read about the absolutely life-crushing hell that so so many users have gone through. This is a truly horrible drug for so many. It has been for me.  My advice is this: If your doctor suggests this drug for you, RUN!!  
I've read a lot of positive posts on this site about how helpful Lyrica is certain users. All I can say is just WAIT until you try and go off of it."""
Generalized Anxiety Disorder,1.0,"""I was prescribed Pregabalin for my GAD, I was told it would make me feel calm. I've been titrating up over quite a long period of time, I'm now on 300mg twice daily and have found it to be completely ineffective. It has made no difference to my anxiety, and has perhaps made me more tearful."""
Neuropathic Pain,1.0,"""I became a bit suicidal on this drug. I'm an upbeat person and couldn't understand why I felt so low. I had been given the drug without packaging and side effects. I would urge caution in taking this drug"""
Fibromyalgia,1.0,"""Taking Lyrica hasn't helped my Fibrmyalgia symptoms at all, and even though I'm on a starter dose of 75 mg once per day the side effects are terrible! 
I tremble so badly it appears as if I have  Parkinson's disease. I can't hand write at all and let alone many other daily functions.
It has affected my thinking terribly and makes my mind race and my thoughts are very jumbled which makes me feel extremely anxious, plus when talking my speech is very shaky sounding and very fast and slurry.
I also have a lot of trouble urinating. I find it extremely difficult to empty my bladder and at times very painful.
I was already taking sleeping tablets ( Temazipan), but Lyrica has made getting to sleep even worse.
My chest and nose both feel congested."""
Diabetic Peripheral Neuropathy,1.0,"""My husband suffers from neuropathy and his Dr put him on Lyrica 75mg twice a day. The side effects were horrible, he had to stop taking it immediately. He was dizzy, had headaches, off balance, couldn't judge distance, and it looked to him like the walls and floors were moving."""
Neuropathic Pain,1.0,"""My husband was perscribed Lyrica for neuropathic pain. He has been in pain with low back issues since 2005. He has had shots, surgeries, a stim unit inplant. The pain continues to get increase. The lyrica within three days made him completely crazy. Couldn't sleep, very emotional. Started weaning right away. He had side effects all the way to cold and flu like symtoms. This Lyica is horrible, worst medicine he has ever taken and now we're stuck for $100.00"""
Fibromyalgia,1.0,"""Lyrica did not help me at all. I gained 30 pounds in two weeks."""
Pain,1.0,"""Black outs, mood change, depression."""
