Condition,Rating,Review
Periodic Limb Movement Disorder,1.0,"""Causes short term memory loss."""
Migraine,1.0,"""I've had migraines for about 6 years.  I take Fioricet for pain management, which works well, but I wanted to try preventing migraines altogether instead of treating them with painkillers, so my doctor prescribed Gabapentin.  After about 2 or 3 days, I started to notice side-effects of blurred vision, so much that I couldn't read text in my web browser.  It wasn't drowsy or light-headed, but more as if my eyes simply couldn't focus at the correct depth.  I also noticed I was extremely clumsier, banging my knees, elbows, and shins on everything until I was covered in bruises.  After a month of taking it, I saw no change in the frequency nor intensity of my migraines (I keep a pain log to make sure), so I stopped"""
Postherpetic Neuralgia,1.0,"""I came down with ""Shingles"" a little over 2 weeks ago, was put on anti viral drugs, this helped in fading the rash, still there but has faded, problem now is the pain, its in the rash area,its pain full, 24/7, was first given  Tramadol,to many side effects, then Hydrocodon acetaminophen, this helped a little, but not much, then regular asprin, helped some, but pain is at the point can't sleep more then 2 hrs, called back to my Dr, now its Gabapentin, for nerve pain, i just took first dose last night, so really its to early to see if this will help, sure hope so!."""
Anxiety,1.0,"""I was taking 300 mgs 3 x daily. The drunk, dizziness, overall sick feeling was just to much. Took for 3 weeks. The doc then lowered my dose to 100 2x a.m. and noon and 300 5 p.m. I was still getting that drunk feeling on it two weeks. Somewhat helped with anxiety but not like all the good reviews I'm reading. (I'm jealous) :)  developed severe rash and went to the doc and blood pressure was 170/92. I have always had great blood pressure. Doc said stop and stop now, call your psych. and let him know. Don't know what else to try. So may ssri's make me sick as I am allergic. Sucks, I know the anxiety and depression will be back soon and just don't know which way to turn???"""
Pain,1.0,"""Took one 300mg pill 1 hour before bed last night (around 10pm) and have been regretting it ever since. Did not sleep due to vivid dreams (3D Alice in Wonderland type). Extremely irritable, mood swings every 5 minutes, groggy, eating non-stop since last night. To top it all off my pain is still here. Dr prescibed this to me for pain in my knees, legs, feet, (can barely walk without holding on to something), arms, wrists, and hands (hurt so much I'm unable to grasp anything with my right hand). Been taking Norco 5/325 2x a day for the past 2 years for left shoulder pain due to a car accident which worked well for that, but like any other medication you take for a long period of time it stopped working. I will not try this again. Best of luck."""
Anxiety,1.0,"""Awful drug. I was on it for about a year straight and I could never comprehend anything. All though it did take away my anxiety it ruined my Brain. I couldn't retain information I always forgetting and misplacing things. Best thing I did was get off this drug. I swear it made dumb. I can't even remember words sometimes and when I was training at work on this medication I had such a hard time I would forget what was literally just taught to me. Since I been off of it now for about 6 months things have returned back to normal except for my vocabulary and spelling."""
Peripheral Neuropathy,1.0,"""My doctor has me taken 1800mg a day and its still not helping me with my pain. I can't go out cause my legs hurt as soon as I stand up.
 
My arms hurt I have trouble doing house work  basically all I do is stay home. I hate gabapentin"""
Pain,1.0,"""I have not found it to help my pain at all. 3x 300mg a day gives negligible relief from the post surgical pain I have."""
Postherpetic Neuralgia,1.0,"""I was prescribed 300 MG in the early stages of Shingles, for what I don't know. Since the Shingles kept getting worse, they changed my prescription. It started out as an ""ear infection"". It didn't do anything for or to me. Crazy....."""
Diabetic Peripheral Neuropathy,1.0,"""I was put on this this for Diabetic nerve pain.  The starting dose was 300mg twice a day. On the starting dose, I found I was slightly moody, had some stomach problems and the nerve pain was just as bad as ever, if not continuing to get worse. My Dr raised the dose to 600 twice a day and I became someone I did not even know. I was extremely moody, angry, difficult to be around. HORRID! It also effected my stomach more. I would eat, even just a small amount and have stomach pain, vomiting and so on. It got so bad I simply stopped eating. I simply lost the desire to eat, despite feeling hungry. Started having trouble with vision and intense headaches as well. 

There has to be another option. I can't live like this."""
Anxiety,1.0,"""I was prescribed this for Anxiety never should have had such strong medication for that as it controls seizures and brain injurys. My physical health& nerves were fine before this. Nuerontin destroyed the nerves in my hands& feet& gave me Peripheral& Axonal Neuropathy. Ironically its used to treat these nerve conditions but because my nerves were fine before taking it,It did the opposite and destroyed the nerves in my hands& feet destroying my life. Have been disabled 8 yrs for trusting my Dr and the damage is irreversable. Drs shouldn't use patientz as guinea pigs and pharmaceutical companies should not  e allowed to give medication not intended for medical conditions.I have lost 8 yrs of my life due to this medication and am not diabetic."""
Anxiety,1.0,"""Please don't take this medication. I have anxiety and fibromyalgia and I am prescribed 800 MG three times a day. Due to circumstances beyond my control, I ran out of Neurontin 5 days ago. The withdrawal has been terrible. I know, Neurontin ""doesn't cause withdrawal symptoms"" but it does, and I've read all over the internet that I am not alone. I have quit opiate pain killers cold turkey and over came a severe cocaine addiction in my youth, these things are child's play compared to not having Neurontin. I was sweating, shivering, constipated, and the anxiety made me consider checking into a psych ward and asking them to throw away the key, I cried for hours, I can't express how horrific it was and I read it can last a year!"""
Neuropathic Pain,1.0,"""My nerve Dr prescribed this awful medication for me without knowing exactly what is wrong with me. I took 300 mg at night & woke up feeling tired, drowsy all day, headache, sore throat & I didn't even have the energy to take a shower. The side effects are not worth it. I stopped taking it after 5 days. I would rather deal with my pain than to take this med.  Do Not take this drug. It is awful."""
Fibromyalgia,1.0,"""I took gabapentin for 1 month. My Dr started me at 100mgX2 @ bedtime. I slept great but had excess daytime sleepiness. The first week I felt really calm but had no pain relief. The next week, my mood began to go downhill & still no pain relief. Week 3, my mood became depressed, I began having increased anxiety, increased blood pressure to the point of pre-hypertension, hot flashes, memory problems, & feeling disoriented, still with no pain relief. Week 4 I got hit hard with a flare. I couldn't tell the difference between whether things had happened yesterday or last week, I was getting unusually angry, & I started having horrid back to back panic attacks. I discontinued without tapering down & interestingly, my flare reduced in intensity."""
Pain,1.0,"""I have secondary progressive ms and was prescribed 300mg 3 X per day for severe burning sensation. The first week was fantastic no discomfort which really helped with my ability to walk and energy levels. Then gradually over a period of 2 weeks the pain returned. I was then upped to 1200mg per day with no improvement.  Then upped gradually over a period of a year to 3600mg per day with absolutely no improvement of pain. 3 months ago I decided I was not going to take this drug any more as it was useless. After much reading I decided the best course was to taper off 300mg every week until I was on nothing.  I am now down to 600 mg per day and over the next two weeks plan to totally stop.  I have had no major side effects and still have pain."""
Restless Legs Syndrome,1.0,"""Gabapentin actually causes restless leg syndrome for me. Have had 2 L45 surgeries and have taken gabapentin for pain with little relief and side effect of restless legs."""
Peripheral Neuropathy,1.0,"""I have neuropathy from chemotherapy treatment . The neuropathy is so bad that I can barely walk. I started this medication about 3 weeks ago. At this time it has  done nothing for me. I am taking 100 milligrams three times a day."""
Pain,1.0,"""I have been taking Neurontin now for 2 years for nerve pain associated with paralysis if my right leg. I now take 300mg 3 times a day and honestly don't think it does anything at all. I also take 30mg of morphine 3 times a day not to mention a handful of muscle relaxers as needed. If you truly have pain the only thing that works is oxycontin combined with morphine. My advice is to take care of your body and 2 stay off of 4 wheelers that run over 100mph because when you crash you will brake and end up with a crappy life like mine."""
Pain,1.0,"""Knocked me out to sleep the 1st 2-3 nights i took it, at 300mg. As the weeks increased as did my dosage of 300mg up per weeek til i reached 1,800 mg. 2 in morning, 4 at bedtime...

No way coukd i sleep. My mind constantly racing. Can't be having that......"""
Pain,1.0,"""I am on a low dose now and have gotten no relief from knee pain. My pain is caused by bone on bone."""
Neuropathic Pain,1.0,"""I have been taking 100 mg of Gabapentin three times a day for over a month and have receivied virtually no benifit from it."""
Fibromyalgia,1.0,"""Does not work for my fibromyalgia."""
Pain,1.0,"""Does not work for me. I have nerve damage due to back surgery."""
Neuropathic Pain,1.0,"""I'm struggling with sciatica pain with makes me barely  walking. I'm on 900mg 3 times a day and gaba doesn't make any different at all... still in massive pain and in my opinion is just worse... doesn't do trick for me so I need to visit my GP to find different solution.. but that just me everybody are individual..."""
Hot Flashes,1.0,"""I have been taking 300mg twice daily to help with hot flashes from taking Anastrazole following breast cancer. Unfortunately, I am seeing no improvement."""
Burning Mouth Syndrome,1.0,"""Right now I feel like my blood has been drained from my body. Each morning I feel faint and my legs feel like jelly. Should I continue with this med. Taking 300 mg. Per day."""
Pain,1.0,"""Gabapentin has not helped with my pain situation, in fact it has been giving me headaches, dizziness, unsteadiness, and pain in my side."""
Diabetic Peripheral Neuropathy,1.0,"""I'm scared to even start taking this medicine bc of the side effects. I have depression however the doctor still prescribed the medicine. I've had suicidal 
thoughts before. For now I'm not taking it until I've aired my concerns with my doctors. Also getting a second opinion. My feet and hands didn't bother me until my diabetes medicine was changed 6 weeks ago. Hopefully something good will happen"""
Migraine,1.0,"""I hard diarrhea every time I tried to use it."""
Anxiety,1.0,"""I was only taking 600mg (2 x 300mg) an hour before bed. I overslept every day while taking this medication. I also felt groggy in the morning, stumbling to bathroom when I first wake up. Did not really help with anxiety or my mood."""
Pain,1.0,"""Take it from me that has chronic pain for over 35 years and will try anything to get out of pain. My doctor gave me a prescription for gabapentin and wow what a nightmare after years of taking it!! your will lose your memory!! Please take some advice get off it as soon as you can. This will ruin your life or memory that is for sure. Just remember you have been warned. It does not work for pain or nerves like they say!! it;s a shame it took me so many years to get away from that junk!!!!!!!!!!!!!!!"""
,1.0,"""I had vivid frightening dreams. Jerking of leg muscles and sleeplessness"""
Fibromyalgia,1.0,"""I found that this medicine gave little or no effect in treating my fibromyalgia. However, since everyone's body chemistry is different it may give mild to medium relief. My sister has it also, gave her mild relief."""
Pain,1.0,"""Just started taking 300 mg of gabapentin and it's not working I take 10 mg norco plus 500 mg naproxen along with 300 mg of gabapentin 3 times a day it's only been a week I'm wondering how long does it take to get in my system I can't take much more!"""
Neuropathic Pain,1.0,"""Diagnosed with sciatica , and confirmed via MRI.  Took Gabapentin for over 1 month, starting with 100 mg 3x daily, then titrating up to 600 mg 3x daily.  It didn't work at all for me.  Had to take Advil 3 capsules 3x daily, which worked on alleving the pain, but the Advil started to affect my kidneys.  Doctor is prescribing another med to try next."""
Pain,1.0,"""I am 27 years old I have had kidney stones while in labor had a c-section and was diagnosed with cluster headaches the most severe pain you will ever know but my chronic back pain takes the win. Those pains go away I might be in excruciating pain for a couple of days put my degenerate disc disease, sciatica and adult scoliosis is none stop pain my doctor prescribed me gabapentin 300mg 3× a day but I been on it for 2 months now and all it does is make me want to sleep has not taking any pain away and I have 2 kids I can't sleep all day even know my pain makes me want to stay in bed I can't.My doctor has done the epidural steriod injection no relief but galabpentin just gives me bad side effects."""
Migraine,1.0,"""My 11 year old was prescribed Gabapentin for chronic headaches, but several days of this medication seemed to exacerbate his problem.  He had many more headaches and rated them as very painful on this medication.  We had to stop taking it after about a week because he had so many headaches."""
Neuropathic Pain,1.0,"""I was on a low dose of 300mg a day for  back condition which causes burning in leg and foot .  It was not effective for my condition so the dose was doubled.  I began having episodes of anger and rage which was totally unlike my character.  As soon as I stopped the med, I was back to my good-humor self."""
Reflex Sympathetic Dystrophy Syndrome,1.0,"""Gabapentin  does not work for Rsd, It must be name brand Neurontin for this disease.
It it so much more expensive but you will save yourself so much agony by not using the
generic form of this medicine."""
Pain,1.0,"""Took this med for peripheral neuropathy in feet, legs and finger tips from long term untreated hypothyroidism.
300mg 3 times a day.
Very little relief when first started.
Then after a few months the pain got worse.
Also does a number on your stomach.
I stopped it and had no withdraws and feel a whole lot better.
Need to look for something else for this horrible nerve pain."""
Neuropathic Pain,1.0,"""One week ago a MRI revealed a large central protrusion at L4-5 which is causing excruciating sciatica down my left leg. Orthopedic surgeon referred me to Spine & Sports Rehab who happily provided a prescription for Gabapentin. Took one, nothing. Started taking 300mg every 8 hours. It basically does nothing. No more pain reduction than taking 800mg of ibuprofen twice a day. Drs. these days know narcotics will help with nerve pain but they want you to suffer a long time before they prescribe it. A laminectomy is coming my way. I can barely walk. I just wish they could give me something to survive on until the surgery."""
Hot Flashes,1.0,"""For nerve pain this drug is great if you can live with the weight gain...I had been on 3600 mg a day for over a year and just recently cut down to 1200 a day (a few months ago).  I also stopped my HRT 6 weeks ago because I was getting migraines from the Premarin and the estrogen patches quit sticking after using them for 8 years (why???)  So here I am...miserable...up all night...sweating like a pig...on fire/freezing...on fire/freezing 4 times an hour around the clock...heck even progesterone doesn't help!....gabapentin doesn't work for everyone for hot flashes so I'd really think about the side effects before trying it."""
Bipolar Disorder,1.0,"""I take Gabapentin along with Prazosin and the Gabapentin does not work. I take 600mg of Gabapentin and 2mg of Prazosin. Now my Dr is going to have to take me off of Gabapentin and put me on something else."""
Pain,1.0,"""
I have nerve damage, left upper leg numb and very painful. Lighting strikes and muscle contracts. It relieves a little -  but hasn't made my life better because I sleep all the time with pain."""
Insomnia,1.0,"""I've had insomnia for 30 years.  Starting taking Gabapentin.  Well I'm up at 3:00 and I will never fall a sleep.  It has made my Insomnia worse.  Racing heart beat, skipping beats, Tongue is swelled up, Facial skin has a rash. Plus red itching eyes and stomach noisy and feels uncomfortable.  I'm really so very disappointed.
With these side effects so soon. I would be doing myself so much harm to continue this Medication. I'm glad it works for people you are saved from this awful plight of acute insomnia."""
Pain,1.0,"""Doesn`t seem to be working for my back and leg pain (sciatica)."""
Anxiety,1.0,"""I've been taking this med for 3 months for severe anxiety. Every night I have a complete mental breakdown for at least the past 2 months while trying to go to sleep. I've slightly lost feeling in parts of my face, my speech is slurred , and I can't think. Before taking this medication I lived a very active lifestyle and now I have no motivation to do anything. I don't even leave my house unless I have to. To top that all off I'm severely depressed . Don't take this medication for anxiety."""
Peripheral Neuropathy,1.0,"""I have peripheral neuropathy, my arms, hands, legs and feet are all affected, my legs and feet get ice cold. I have been taking Neurontin for 4 years now. For me it's not working I was taking 1800 mg a day. I had to call the doctor the other day the pain was so bad and he changed my dose to a higher 1800 mg a day. It's been 3 days and the pain level has not changed."""
Migraine,1.0,"""An orthopedic specialist prescribed Gabapentin to relieve the pain associated with a muscluar/spine issue I'm working through. I have had migraines since I was 5-years-old and one dose of this medication brought on one of the worst migraines I've had in years. It also made me wide awake at bedtime, instead of sleepy, as well as dizzy and nauseous."""
Peripheral Neuropathy,1.0,"""I've had hip surgery which had alot of damage on my nerves and now MS. The Dr wants me to try 100mg a day and I've just started 3 days ago so I'm not sure if it's really working yet. I am hoping it does but I do not think that 100mg 1x a day is going to do it. He wants me to try this dose for 2 weeks and see how it works out but I'm not to sure it is. Yesterday I had pain so bad in my legs and feet I couldn't even walk at all it's horrible especially when u have a 10 year old and an 11 month old u can not be down in bed not even for 10 mins during the day. I was just wondering if anyone else experienced the same dosage at first."""
Bipolar Disorder,1.0,"""Has made me a very irritable person. Also causes weight gain."""
Pain,1.0,"""My doctors keep pushing this drug on me. Doesn't do a thing. I have osteoarthritis in my left knee after being assigned to USMC units for a number of years as a Navy Corpsman. Carrying over 80 lbs of gear on your back not including weapon, flak and Kevlar. Doin multiple humps and running like the wind has taken it's toll. But this drug does not work for me. The only thing it does is make me tired."""
Fibromyalgia,1.0,"""Been in gabapentin now for 5 months for my fibromyalgia I'm up to 2700mgs a day and I can honestly say I have absolutely no relief whatsoever from this drug and my pain seems to be getting worse.  My sleeping is shocking some weeks I'm lucky to have 15-18hrs a week.  I have headaches and my legs, arms, fingers, back hips and neck are agony. It's 2yrs since I've been diagnosed plus the 8 months waiting for the diagnosis and every drug I've had prescribed hasn't helped"""
Anxiety,1.0,"""I just started gabapetin a week ago 1100mg2xday didn't notice anything am going to up the dose to 1200mg2xday I also take a benzodiazepine 3xday for anxiety"""
Pain,1.0,"""I have very little memory of my time taking Gabapentin - which is part of the problem with the drug.  For some people it's OK, but for me my memory from that time is like a black hole.  I remember starting it, a few flashes while taking it, but I don't remember tapering off the drug.  It's like I lost 6 months of my life.  I couldn't even tell you if it helped with the pain."""
Neuropathic Pain,1.0,"""I got results while in rehab on 800 mg twice a day. After 3 back surgeries and 45 radiations. I am lucky to be alive.  Nowadays it does nothing for the 360 degree clamping feeling around my chest and back"""
Pain,1.0,"""The drug from hell. Was on 300 mg for 3 wks for scoliosis pain, they quit working so Doc upped the dose to 900 a day. Got such horrible chest pains I thought I was having a heart attack. Thank God they were gas pains, but now I am weaning off and will never touch this garbage again!"""
Pain,1.0,"""I suffer from severe foot pain they have been calling Mortons Neuroma and recently have been diagnosed with ""Atypical facial pain caused by %u201CTrigeminal 5th Cranial Nerve"". Doctors have been throwing increasing doses of Gabapentin to me for several years.

I now take 3) 600mg tablets per day. I can honestly state that this medicine hasn't helped my condition.

Despite telling my doctors that...I keep getting more and more.
"""
Pain,1.0,"""I had heart palpations from this stuff...I told my PCP that I was having problems with it and they tripled my dosage...I had a heart attack a week later...they discontinued it...it does nothing for pain...at least for me..."""
Bipolar Disorder,1.0,"""An absolutely horrific drug for treating Bipolar 2. I was prescribed 100 mg/day to start and upon waking, after the first night that I took it, I knew immediately something was wrong. I felt utterly drugged. I was off-balance and in an aggitated haze. My thoughts were muddled and I had most intensely ""down"" day I had had in months. It was a really bad day trying to just make it through. I called my dr and she said to stop taking it immediately. No good. I would stay far far away from this off-label drug."""
Bipolar Disorder,1.0,"""Psychiatric nurse decided to change antidepressant (trazodone).  Caused psychotic episode.  Hospitalized and psychiatrist decided not to put me back on antidepressant (Lexapro) that I was taking before trazodone.  Bad move.  They put me on gabapentin for several months.  Angry most of the time.  Irritable.  Unhappy.  Finally getting off gabapentin.  Didn't help mood (made it worse), didn't help anxiety (I had to take more Ativan).  The use of gabapentin was off label and a very bad idea.  """
Fibromyalgia,1.0,"""I'm 51 and was put on gabapenten for fibromyalgia. I take 900 mg at night, then lie there exhausted but so agitated that I can't fall asleep. The most horrible feeling imaginable!! I wake up completely unrested, and spend the whole day exhausted to the point at which the agitation starts again by about 6 pm. I have never been so miserable, and would not recommend this as a first-choice drug for anyone with fibromyalgia!"""
Anxiety,1.0,"""My Doctor just prescribed this to me today, 300 mg once a day for 2 days, and then 2 a day for 2 days, and then 3 a day thereafter. 
He said it would make me really tired, as I am also on methadone. But I took the one before I was gonna go to bed, and I cannot sleep at all. I am so anxious and on edge right now.. This medication is definitely not for me...I took it a couple hours ago and I'm thinking about making myself puke because its time release so maybe  it's not all in me yet? That is how bad this anxiety is. 
And since I'm on methadone, I no longer am prescribed Valium. So this really sucks as I don't have anything to take this edge off."""
Benign Essential Tremor,1.0,"""I have taken Neurontin for 4 years to treat neuralgia but it's not working."""
Anxiety,1.0,"""Stay away from off label meds.. had anxiety  now suffer random muscle twitching tingling and insomnia. The nightmares when you do sleep definitely dont help the anxiety!"""
"Nausea/Vomiting, Chemotherapy Induced",1.0,"""I had a very horrible experience with this medicine. I was prescribed 900 mg for tingling and numbness in hands. I was good with this medicine for a few days when I started to have horrible back and neck pain and severe headache. Other doctors did prescribe me other pain killing medicines but nothing worked. I had it for fifteen days when a doctor said to consult with a neurologist . Then the neurologist said that I should be admitted into the hospital since they had found an infection in me.  I was in there  for at least one and a half week . It was a horrible experiance."""
Fibromyalgia,1.0,"""On Gabapentin orginally due to back pain and lost my job of 13 years health issues. Prescribed gabapentin a few hundred for a few yrs. for back pain later moved went to 3200 mlgs a day for Fibromyalgia. Later moved back I hurt so bad because of Gab. I could barely walk, lost my senses, thinking ability, coordination, my joints hurt, & my nose omg. Then a physc. diagnosed me of having a mild ID because of it I'm off of it feeling much better & will see him soon this is going to be interesting trying to get out of the diagnoses. Withdrawals from it suck too."""
Peripheral Neuropathy,1.0,"""I'm taking 1800 mg a day for neuropathy from chemo (xoplatin).  It doesn't work"""
Neuropathic Pain,1.0,"""FIRST USAGE: Three hours of pain relief from severe sciatica after taking initial dose of 300mg.  Took two more doses later in the day as prescribed.  The second dose made me dizzy with no pain relief, the third dose made me feel drugged and I was unable to stand up or walk. Lasted all night.

Waited a day to recover fully from drugged feeling, then started again with dose of 300mg in morning.  No pain relief; 3 hours after taking the drug, I had suddenly had excruciating spasms in one leg when I tried to walk.  It is now 3 hours later and that leg feels as if I have a pulled muscle or ligament, extremely painful.  This is the leg in which the sciatic pain is strongest.   This drug is a nightmare.  Will not continue with it."""
Pain,,"""Took for knee pain, started with 100 mg and increased every 2 days 100 mg to 1500 mg,  Knees hurt much more on med.  Had ankle swelling.  Within 7 days of stopping knees felt much better and swelling was gone."""
Anxiety,,"""I am about to start this tomorrow.   i found this page and am thinking how rare it is to see so much positive feedback compared to other things i've researched.    I hope it helps me.    the ssri's have always made things worse and i gave up long ago.     Only reason I am trying this is b/c nothing will control my blood pressure and the cardiologist thinks the roots are in anxiety/panic.    Ten years of my life have been limited and like a prison.   I see encouragement here.   I have tried to avoid any medication, but I am getting older now and have to give it another shot.    I finally found a dr that seemed to understand and not treat me like a nut case.   
Generally, going to any dr's office is an ordeal for me and in full blown panic"""
Fibromyalgia,,"""I have been on it and other medications for a year and I've been in a mental hallucination.. I now have what I call attacks..I've mentally gone crazy.. I just learned last night that the other medications are interacting with it.. I'm at a lose, my husband and I are scared to say out loud what's happening they would lock me up.. I'm mentally, physically and emotionally drained I'm scared to stop medications never know who or what I'll become everyone thinks I'm faking and now have lost my family mother included. I'm scared for My Life. I was three different persons last night most scariest thing to experience. I've been on the road never a same Dr. """
Pain,,"""My doctor prescribed Gabapentin for spinal stenosis.  I started on 300 mg the first week, then increased to 600 mg the second week.  The first morning after taking the second pill, I awoke with extreme pain in my lower right leg.  It increased to the point of needing crutches.  I was sent for an MRI, two ultra sounds, xrays and was scheduled for another MRI on my leg, when it dawned on me that it could be the Gabapentin.  I quit the medicines and within a day or two the pain was gone.  I realize I may be an exception to the rule for this medicine, but am providing this information in case it happens to someone else."""
Anxiety,,"""Going through a real bad bout of depression and anxiety. Was almost hospitalized but am doing outpatient group starting tomorrow. Doctor gave me enough Valium to ween off and gave me Gabapentin today. 300mg twice a day. Took my first one 2 hours ago and feel pretty chill. Also coming off opiates for chronic pain. Very tired but haven't slept much lately. Hopefully with a good nights rest I'll feel more upbeat tomorrow. Also take Effexor and Remeron. Good luck and prayers to all who suffer from emotional issues."""
Anxiety,,"""I've suffered from bi polar and depression for years . I was on lexapro for over a decade and cymbalta for a bit. Weaned myself off of everything and tried natural stuff like holy basil and lithium oratate. The natural stuff mildly helped but I still had crazy mood swings.  For many of my earlier years I battled with alcohol and did about any drug to alleviate and forget a childhood with and alcoholic father and crazy mother. One day at work my neck was out the pain unbearable co worker gave me a few lyrica pills. It eased the pain but after taking them for 2 days I realized I felt balanced and calm for the first time in years.  I told my Dr and he  prescribed gabapentin. My son suffered for yrs. If only I been on it sooner he'd had a happier life."""
Fibromyalgia,,"""Ever since I started on Neurontin, it's really helped the fibromyalgia pain to be under much better control than before.  I highly recommend it as a treatment.  The only  side effect that I've experienced so far is a rebound of pain when too much time has passed in between doses.  I have found that spacing it out every 8 hrs instead of just 3x/day provides better relief of symptoms from FM."""
Anxiety,,"""I took one pill and had more anxiety than normal, did not help pain and lay in bed awake all night. Took it again..... Same thing. More anxiety than normal and muscle spasms are horribly intense. I will be calling my doctor Monday. This medicine did the opposite of what it was supposed to. It is definitely not for me."""
Pain,,"""I been dealing with burning and stabbing pain in my feet and legs along with chronic back pain . My Dr started me on gabapentin 300.mgs 3.times a day the pain in my pain in my feet and legs improved immediately but since then my back pain has elevated drastically I take norcos 5\325 and doesn't even touch the back pain . Any suggestions?.and has anyone else experienced this?"""
Fibromyalgia,,"""I been taking gabepintin 100mg 6 pills a day and my pain has gotten worse I'm so sore and stiff barely wanting to move because it hurts to bad and gaining weight like crazy please help I have been so depressed  the pain at times is unbelievable can't handle much more"""
Pain,,"""Does not work for me for post surgical neuropathic pain. May help hot flashes somewhat."""
Anxiety,,"""I have found both Neurontin and generic Gabapentin to be very useful for treating my anxiety disorder. For me, I would not use anything else. It works well for my mother too. I am so glad it is in my life and so are my family and friends."""
Restless Legs Syndrome,,"""Hoping my experience may help those with both nerve pain and restless leg syndrome. I've been taking this medication now for about 3 yrs and am on 1800 mgs a day. I had back surgery (4 plates) my spine is like an accordion and can collapse at anytime. Anyway, it was prescribed for nerve pain originally. This medication also helps tremendously for my restless legs. As for the nerve pain it doesn't do anything for that anymore. I'm afraid the doctor will add another dose but want to stick to the minimum amount I can get away with. I do recommend it to people though it is a very helpful drug. The are some side effects that can be a nuisance for some though, if you can get past them the benefits are worth it."""
Migraine,,"""I have been taking gabapentin and was initially very skeptical when my M.D. prescribed it. I had already tried so many drugs and was admittedly very pessimistic. I was incredibly surprised after taking it for two months that I had way less pain, pressure, rear eye pain and auras. I had thought it was just coincidental, but when stopping the medication - the headache with all its fury, came creeping back. I have since tried stopping the medication during the day and now just take it at night (300 mgs) and though I have auras once in awhile and stingy eyes, they are super more tolerable compared to my sad life prior. I totally recommend migraine suffers out there, to give this a try. It takes awhile, but stick with it and adjust accordingly!!"""
Pain,,"""Have been taking Gabapentin for about four years. I have been suffering with leg pain for a long time and thought my life was over. Now I'm taking this and have almost no pain."""
Bipolar Disorder,,"""Amazing for my depression"""
Alcohol Withdrawal,,"""Started taking gabbapentin in rehab. 600 mg at bedtime.  300 mg in morning... Fast forward 18 months and I take 100 mg at bedtime. This medication saved my life in addition to AA."""
Peripheral Neuropathy,,"""I just started taking it, has been four weeks. Seems that the needle tingling in hands and feet has not been as bad."""
Periodic Limb Movement Disorder,,"""I have used gabapentin for several years.  If I take it by 8 pm, I am ready to settle down to sleep by 9:30 pm.  I have virtually no leg kicking during the night and wake up refreshed. The other Parkinson medicines I tried previously didn't work all night and left me groggy in the morning.

"""
Pain,,"""I suffered with spinal stenosis and sciatica in my right leg for years. I tried pain pills, spinal cortisone injections, acupuncture, to no avail. About a week after I started gabapentin 3 times a day, the pain was better. Eventually I was pain-free. Side effects were minor for me."""
Anxiety,,"""I was prescribed Gabapentin for herniated disks & nerve damage, I'm amazed at how it's helped me with hot flashes & mood swings. I have been miserable for years hormone therapy didn't work and I was just plain horrible to be around I couldn't stand myself how could anyone else? Now I'm balanced mentally I don't overreact and I don't break out in a sweat the moment my head hits the pillow so I'm getting a good nights sleep, when I read it was used for seizures I was afraid to take it fearing it would cause me to have seizures but that hasn't happened and I've been taking it for 6 months, it's been a positive life changing experience for me and everyone else who knows me. I only wish I'd of been prescribed it sooner, I'm 61."""
Bipolar Disorder,,"""Along with Lexapro this medication is a wonder drug for my depression. It helps me with social interaction. So happ y I found this med."""
Migraine,,"""I was using 3600 mg of Neurontin for migraines.  I was then taken off it to try to reduce the number of medications I use.  But I did notice my 2x a week migraines have now turned into daily migraines.  Given that, I am going to ask my doctor to take me off something else and put me back on the Neurontin, so I do think it was helping to some extent."""
Pain,,"""I've been taking Neurontin now for 2 weeks and it does help with the pain but the side effects in my case are hazy feeling, cannot concentrate, feel sleepy and I've noticed I'm eating more. My doctor prescribed it together with Percocet for herniated discs, diabetic neuropathy, fibromialgia, osteopenia and a slew of other things. It does help but I work as a secretary for a law firm, which means I have to greet everyone that walks in the front door. I cannot afford not to be alert and this medication makes me feel like I don't want to or don't care to do anything. So what do I do? I need to take the medicines in order to be able to go to work but when I get there I don't want to do anything! Quite a dilemma!"""
Hot Flashes,,"""I have been on gabapentin 3 months ago. I take 600 mg 3 times a day. I alsi helps with my nerve pain from diabetic neuropathy.  This medication has been a life changer"""
Epilepsy,,"""I was prescribed gabapentin for seizures I have pretty bad fibroylgia and ibsd as soon as I started taking this my ibsd is gone after living with this foul disease for 20 yrs."""
Pain,,"""I was prescribed 600 mg approx. 5 yrs after foot crush injury, severe nerve damage. All I can say is amazing first day. It got me going and really makes me want to do things again, subdues pain to a manageable level. It's really AMAZING. I really feel good about myself again. """
Anxiety,,"""I have a bulging disk, I have suffered from back pain for 4 years now. I occasionally split a 600mg pill. I notice little pain relief but I wake up happy. The strangest thing. I didn't realize the medication was used for anxiety, which is why I researched. I have had some depression associated with my back injury. I will take again a half of 600mg pill at night. It helps me sleep and I literally wake up happy. I should mention that I take it intermittently. I may take for a week straight but that is the longest."""
Peripheral Neuropathy,,"""I have drop foot in both feet and horrible burning and tingling and electric shock waves with muscle cramps....I haven't been on this medicine very long ! Help?"""
