"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2012"	"2012"	14	286413	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2013"	"2013"	17	284409	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2014"	"2014"	18	284385	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2015"	"2015"	13	284117	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	507	3389265	15.0
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	554	3491764	15.9
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	577	3647563	15.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	602	3700540	16.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	620	3773651	16.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	602	3839501	15.7
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	649	3913541	16.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	601	3977888	15.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	659	4029730	16.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	715	4061434	17.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	746	4081499	18.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	706	4081893	17.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	701	4052537	17.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	732	4010155	18.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	687	3969644	17.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	664	3960970	16.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	649	3951102	16.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	12	525823	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	11	564315	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2010"	"2010"	10	285050	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2012"	"2012"	10	286413	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	206	3389265	6.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	172	3491764	4.9
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	168	3647563	4.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	242	3700540	6.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	219	3773651	5.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	237	3839501	6.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	256	3913541	6.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	247	3977888	6.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	267	4029730	6.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	279	4061434	6.9
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	279	4081499	6.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	301	4081893	7.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	255	4052537	6.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	285	4010155	7.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	248	3969644	6.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	254	3960970	6.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	206	3951102	5.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	11	116316	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	13	119947	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	13	122339	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2013"	"2013"	16	122615	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	16	123926	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	17	349707	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	21	365688	5.7
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	10	391989	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	24	409310	5.9
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	13	426167	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	27	441565	6.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	19	456834	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	21	472323	4.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	32	487440	6.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	33	503384	6.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	31	517089	6.0
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	35	525823	6.7
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	25	533732	4.7
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	35	542039	6.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	38	548649	6.9
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	46	564315	8.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	36	578291	6.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2008"	"2008"	13	272877	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2010"	"2010"	12	285050	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2012"	"2012"	10	286413	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2014"	"2014"	11	284385	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2015"	"2015"	15	284117	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	149	3389265	4.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	149	3491764	4.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	170	3647563	4.7
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	195	3700540	5.3
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	212	3773651	5.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	228	3839501	5.9
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	204	3913541	5.2
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	254	3977888	6.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	308	4029730	7.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	350	4061434	8.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	343	4081499	8.4
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	359	4081893	8.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	367	4052537	9.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	351	4010155	8.8
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	320	3969644	8.1
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	395	3960970	10.0
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	376	3951102	9.5
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2001"	"2001"	10	3647563	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2002"	"2002"	16	3700540	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2003"	"2003"	10	3773651	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2004"	"2004"	10	3839501	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2005"	"2005"	17	3913541	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2006"	"2006"	13	3977888	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2007"	"2007"	18	4029730	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2008"	"2008"	15	4061434	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2009"	"2009"	11	4081499	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2010"	"2010"	13	4081893	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2011"	"2011"	15	4052537	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2012"	"2012"	19	4010155	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2013"	"2013"	18	3969644	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2014"	"2014"	23	3960970	0.6
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2015"	"2015"	18	3951102	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	"White"	"2106-3"	"2001"	"2001"	10	3647563	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Other specified, not elsewhere classified Injury"	"GRINJ-019"	"White"	"2106-3"	"2007"	"2007"	13	4029730	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2008"	"2008"	10	4061434	Unreliable
	"Census Region 4: West"	"CENS-R4"	"45-54 years"	"45-54"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2009"	"2009"	11	4081499	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"1999"	"1999"	12	2054997	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2000"	"2000"	13	2112362	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2003"	"2003"	16	2505255	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2004"	"2004"	17	2633938	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2006"	"2006"	28	2896089	1.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2007"	"2007"	22	3012112	0.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2008"	"2008"	22	3112738	0.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2009"	"2009"	30	3227401	0.9
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2010"	"2010"	32	3323395	1.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2011"	"2011"	32	3456141	0.9
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2012"	"2012"	37	3495269	1.1
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2013"	"2013"	40	3546613	1.1
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2014"	"2014"	43	3607654	1.2
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2015"	"2015"	36	3673624	1.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2007"	"2007"	10	3012112	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2008"	"2008"	11	3112738	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2009"	"2009"	10	3227401	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2010"	"2010"	12	3323395	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2015"	"2015"	10	3673624	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2001"	"2001"	13	2209171	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	14	2372645	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2003"	"2003"	13	2505255	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2004"	"2004"	15	2633938	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2005"	"2005"	10	2767887	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2006"	"2006"	22	2896089	0.8
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2007"	"2007"	18	3012112	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2008"	"2008"	26	3112738	0.8
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2009"	"2009"	31	3227401	1.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2010"	"2010"	30	3323395	0.9
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2011"	"2011"	21	3456141	0.6
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	28	3495269	0.8
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	30	3546613	0.8
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2014"	"2014"	35	3607654	1.0
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	27	3673624	0.7
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	14	83607	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	16	199553	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	12	208319	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	11	239803	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	11	296893	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	15	315332	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	14	334631	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	14	355256	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	18	375354	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	12	392112	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	10	415179	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	16	431761	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	11	446531	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	16	464258	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	21	481205	4.4
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"1999"	"1999"	10	104097	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2007"	"2007"	12	154802	Unreliable
	"Census Region 4: West"	"CENS-R4"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2008"	"2008"	12	163079	Unreliable
