"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	15	543221	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	16	555830	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	13	565687	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	12	577505	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	11	576821	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	10	579847	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	14	583247	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2010"	"2010"	11	345193	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2012"	"2012"	11	356947	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2015"	"2015"	13	354613	Unreliable
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	27	3473248	0.8
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	44	3547575	1.2
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	30	3651543	0.8
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	42	3717587	1.1
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	51	3771082	1.4
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	70	3815527	1.8
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	73	3853276	1.9
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	80	3887155	2.1
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	57	3913127	1.5
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	77	3939221	2.0
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	75	3954706	1.9
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	86	3957786	2.2
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	99	3984064	2.5
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	93	3992405	2.3
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	86	3989128	2.2
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	89	3985413	2.2
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	96	3960302	2.4
	"Census Region 4: West"	"CENS-R4"	"15-24 years"	"15-24"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2015"	"2015"	12	3960302	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	11	3665361	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2007"	"2007"	11	3757555	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2011"	"2011"	12	3937527	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	10	3959035	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	10	3996772	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2014"	"2014"	14	4066597	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	65	3688323	1.8
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	81	3672249	2.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	80	3659989	2.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	62	3665361	1.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	57	3670173	1.6
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	61	3679743	1.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	52	3687396	1.4
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	54	3718168	1.5
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	46	3757555	1.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	52	3808156	1.4
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	73	3856021	1.9
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	67	3885211	1.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	76	3937527	1.9
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	71	3959035	1.8
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	76	3996772	1.9
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	87	4066597	2.1
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	86	4124150	2.1
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	10	640111	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	12	762725	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	61	3688323	1.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	60	3672249	1.6
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	55	3659989	1.5
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	65	3665361	1.8
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	74	3670173	2.0
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	86	3679743	2.3
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	62	3687396	1.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	77	3718168	2.1
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	86	3757555	2.3
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	82	3808156	2.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	73	3856021	1.9
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	85	3885211	2.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	95	3937527	2.4
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	85	3959035	2.1
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	67	3996772	1.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	93	4066597	2.3
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	79	4124150	1.9
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2012"	"2012"	15	151865	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2015"	"2015"	10	161894	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	14	515251	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	11	540247	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	11	587195	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	19	632225	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	16	640111	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	12	645531	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	15	647797	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	18	658027	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	11	679236	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	14	699729	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	15	731822	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	20	762725	2.6
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2013"	"2013"	10	314399	Unreliable
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	43	3688323	1.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	29	3672249	0.8
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	39	3659989	1.1
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	25	3665361	0.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	49	3670173	1.3
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	47	3679743	1.3
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	44	3687396	1.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	48	3718168	1.3
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	54	3757555	1.4
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	44	3808156	1.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	64	3856021	1.7
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	68	3885211	1.8
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	71	3937527	1.8
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	74	3959035	1.9
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	94	3996772	2.4
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	90	4066597	2.2
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	126	4124150	3.1
	"Census Region 4: West"	"CENS-R4"	"25-34 years"	"25-34"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2011"	"2011"	10	3937527	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2001"	"2001"	12	4081099	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	10	4040455	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2003"	"2003"	18	3999889	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2004"	"2004"	10	3973531	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2006"	"2006"	15	3927872	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2008"	"2008"	13	3827887	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2010"	"2010"	11	3746744	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	10	3725524	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	12	3754680	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	124	4105326	3.0
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	102	4097929	2.5
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	88	4081099	2.2
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	97	4040455	2.4
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	96	3999889	2.4
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	104	3973531	2.6
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	78	3953815	2.0
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	85	3927872	2.2
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	100	3880544	2.6
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	91	3827887	2.4
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	98	3773509	2.6
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	83	3746744	2.2
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	76	3726815	2.0
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	89	3725524	2.4
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	88	3726985	2.4
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	106	3745323	2.8
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	101	3754680	2.7
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	13	677428	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	134	4105326	3.3
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	134	4097929	3.3
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	105	4081099	2.6
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	153	4040455	3.8
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	152	3999889	3.8
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	160	3973531	4.0
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	150	3953815	3.8
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	165	3927872	4.2
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	151	3880544	3.9
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	179	3827887	4.7
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	173	3773509	4.6
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	157	3746744	4.2
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	168	3726815	4.5
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	164	3725524	4.4
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	145	3726985	3.9
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	150	3745323	4.0
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	164	3754680	4.4
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	11	546385	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	10	559815	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	10	627300	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	10	642081	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	10	655436	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	13	666263	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	12	677428	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	15	694612	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	10	703826	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	17	722034	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	15	737180	Unreliable
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	37	4105326	0.9
	"Census Region 4: West"	"CENS-R4"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	52	4097929	1.3
