Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
94|NEW|94|1|What Kinda Gone|CHRIS CAGLE|2008-02-02|94|54|20|20080202,,,,
95|NEW|95|1|Girls In Their Summer Clothes|BRUCE SPRINGSTEEN|2008-02-02|95|95|1|20080202,,,,
96|NEW|96|1|Laughed Until We Cried|JASON ALDEAN|2008-02-02|96|61|16|20080202,,,,
97|NEW|97|1|Whatever It Takes|LIFEHOUSE|2008-02-02|97|33|20|20080202,,,,
98|91|91|2|Anyone Else But You|MICHAEL CERA & ELLEN PAGE|2008-01-26|91|91|2|20080202,,,,
99|NEW|99|1|God Must Be Busy|BROOKS & DUNN|2008-02-02|99|78|11|20080202,,,,
100|NEW|100|1|Long Road To Ruin|FOO FIGHTERS|2008-02-02|100|89|12|20080202,,,,
1|1|1|12|Low|FLO RIDA featuring T-PAIN|2007-11-10|91|1|40|20080126,,,,
2|2|1|19|No One|ALICIA KEYS|2007-09-22|71|1|39|20080126,,,,
3|3|2|22|Apologize|TIMBALAND featuring ONEREPUBLIC|2007-09-01|91|2|45|20080126,,,,
4|4|1|18|Kiss Kiss|CHRIS BROWN featuring T-PAIN|2007-09-29|100|1|26|20080126,,,,
5|5|5|14|Clumsy|FERGIE|2007-10-27|91|5|25|20080126,,,,
6|12|6|7|With You|CHRIS BROWN|2007-12-15|72|2|29|20080126,,,,
7|7|6|32|Paralyzer|FINGER ELEVEN|2007-06-23|97|6|50|20080126,,,,
8|6|5|24|Bubbly|COLBIE CAILLAT|2007-08-18|97|5|42|20080126,,,,
9|8|8|16|Tattoo|JORDIN SPARKS|2007-10-13|58|8|31|20080126,,,,
10|13|10|11|Take You There|SEAN KINGSTON|2007-11-17|81|7|25|20080126,,,,
11|9|9|11|Love Song|SARA BAREILLES|2007-11-17|100|4|41|20080126,,,,
12|21|12|7|Sensual Seduction|SNOOP DOGG|2007-12-15|76|7|20|20080126,,,,
13|26|13|8|Don't Stop The Music|RIHANNA|2007-12-08|94|3|30|20080126,,,,
14|11|7|20|Hate That I Love You|RIHANNA featuring NE-YO|2007-09-15|98|7|26|20080126,,,,
15|10|1|27|Crank That (Soulja Boy)|SOULJA BOY|2007-07-28|47|1|32|20080126,,,,
16|25|13|10|Like You'll Never See Me Again|ALICIA KEYS|2007-11-24|93|12|24|20080126,,,,
17|18|17|7|Teardrops On My Guitar|TAYLOR SWIFT|2007-12-15|44|13|23|20080126,,,,
18|15|12|18|Sweetest Girl (Dollar Bill)|WYCLEF JEAN featuring AKON, LIL WAYNE & NIIA|2007-09-29|94|12|28|20080126,,,
19|17|17|13|Love Like This|NATASHA BEDINGFIELD featuring SEAN KINGSTON|2007-11-03|94|11|20|20080126,,,,
20|16|16|16|Our Song|TAYLOR SWIFT|2007-10-13|86|16|36|20080126,,,,
21|27|21|10|Shadow Of The Day|LINKIN PARK|2007-11-24|89|15|22|20080126,,,,
22|23|14|16|Hypnotized|PLIES featuring AKON|2007-10-13|96|14|23|20080126,,,,
23|28|21|11|Piece Of Me|BRITNEY SPEARS|2007-11-17|65|18|20|20080126,,,,
24|14|7|25|Cyclone|BABY BASH featuring T-PAIN|2007-08-11|65|7|30|20080126,,,,
25|19|7|18|Good Life|KANYE WEST featuring T-PAIN|2007-09-29|14|7|21|20080126,,,,
26|20|1|39|Big Girls Don't Cry|FERGIE|2007-05-05|41|1|48|20080126,,,,
27|32|27|15|Into The Night|SANTANA featuring CHAD KROEGER|2007-10-20|97|26|21|20080126,,,,
28|37|28|10|Suffocate|J. HOLLIDAY|2007-11-24|96|18|24|20080126,,,,
29|33|14|17|Can't Help But Wait|TREY SONGZ|2007-10-06|99|14|24|20080126,,,,
30|35|30|8|Flashing Lights|KANYE WEST featuring DWELE|2007-12-08|75|29|20|20080126,,,,
31|24|11|20|How Far We've Come|MATCHBOX TWENTY|2007-09-15|93|11|22|20080126,,,,
32|44|32|6|Sorry|BUCKCHERRY|2007-12-22|86|9|24|20080126,,,,
33|31|26|22|Misery Business|PARAMORE|2007-09-01|34|26|26|20080126,,,,
34|22|1|25|Stronger|KANYE WEST|2007-08-11|47|1|27|20080126,,,,
35|47|35|6|See You Again|MILEY CYRUS|2007-12-22|94|10|27|20080126,,,,
36|39|32|14|Stay|SUGARLAND|2007-10-27|89|32|20|20080126,,,,
37|34|22|13|Just Fine|MARY J. BLIGE|2007-11-03|100|22|22|20080126,,,,
38|30|3|33|The Way I Are|TIMBALAND featuring KERI HILSON|2007-06-16|78|3|38|20080126,,,,
39|29|25|19|I Don't Wanna Be In Love (Dance Floor Anthem)|GOOD CHARLOTTE|2007-09-22|88|25|21|20080126,,,,
40|50|40|8|Independent|WEBBIE, LIL' PHAT & LIL' BOOSIE|2007-12-08|99|9|25|20080126,,,
41|42|9|30|Who Knew|PINK|2007-07-07|94|9|34|20080126,,,,
42|41|19|18|I'm So Hood|DJ KHALED featuring T-PAIN, TRICK DADDY, RICK ROSS & PLIES|2007-09-29|93|19|20|20080126,,
43|36|18|23|Over You|DAUGHTRY|2007-08-25|94|18|25|20080126,,,,
44|40|15|17|Duffle Bag Boy|PLAYAZ CIRCLE featuring LIL WAYNE|2007-10-06|91|15|20|20080126,,,,
45|46|38|11|Pop Bottles|BIRDMAN featuring LIL WAYNE|2007-11-17|97|38|20|20080126,,,,
46|43|42|14|Ready, Set, Don't Go|BILLY RAY CYRUS with MILEY CYRUS|2007-10-27|96|37|20|20080126,,
47|48|33|11|Girlfriend|BOW WOW & OMARION|2007-11-17|82|33|15|20080126,,,,
48|49|48|5|Stop And Stare|ONEREPUBLIC|2007-12-29|98|12|31|20080126,,,,
49|38|6|30|Rockstar|NICKELBACK|2007-07-07|47|6|30|20080126,,,,
50|54|50|9|Letter To Me|BRAD PAISLEY|2007-12-01|89|40|20|20080126,,,,
51|52|51|3|Feedback|JANET|2008-01-12|84|19|17|20080126,,,,
52|51|43|6|Hero / Heroine|BOYS LIKE GIRLS|2007-12-22|84|43|17|20080126,,,,
53|55|41|10|Get Buck In Here|DJ FELLI FEL featuring DIDDY, AKON, LUDACRIS & LIL JON|2007-11-24|44|41|18|20080126,,
54|59|54|12|Winner At A Losing Game|RASCAL FLATTS|2007-11-10|94|52|20|20080126,,,,
55|71|55|5|I Remember|KEYSHIA COLE|2007-12-29|80|24|20|20080126,,,,
56|61|56|12|Watching Airplanes|GARY ALLAN|2007-11-10|89|43|20|20080126,,,,
57|62|57|15|What Do Ya Think About That|MONTGOMERY GENTRY|2007-10-20|99|57|20|20080126,,,,
58|53|29|19|Don't Blink|KENNY CHESNEY|2007-09-22|79|29|20|20080126,,,,
59|56|56|14|Fake It|SEETHER|2007-10-27|92|56|19|20080126,,,,
60|60|60|9|Calabria|ENUR featuring NATASJA|2007-12-01|97|46|20|20080126,,,,
61|69|61|5|Won't Go Home Without You|MAROON 5|2007-12-29|84|48|20|20080126,,,,
62|78|62|7|Crying Out For Me|MARIO|2007-12-15|97|33|20|20080126,,,,
63|58|41|16|Shoulda Let You Go|KEYSHIA COLE introducing AMINA|2007-10-13|91|41|20|20080126,,,,
64|73|64|15|Everybody|KEITH URBAN|2007-10-20|98|64|19|20080126,,,,
65|75|65|8|Cleaning This Gun (Come On In Boy)|RODNEY ATKINS|2007-12-08|100|40|20|20080126,,,,
66|63|3|19|Gimme More|BRITNEY SPEARS|2007-09-22|85|3|20|20080126,,,,
67|57|17|19|Shawty Is A 10|THE-DREAM|2007-09-22|93|17|20|20080126,,,,
68|84|68|2|All-American Girl|CARRIE UNDERWOOD|2008-01-19|84|27|20|20080126,,,,
69|95|69|2|No Air|JORDIN SPARKS duet with CHRIS BROWN|2008-01-19|95|3|35|20080126,,,,
70|65|54|5|Crushcrushcrush|PARAMORE|2007-12-29|93|54|17|20080126,,,,
71|67|50|18|Firecracker|JOSH TURNER|2007-09-29|96|50|20|20080126,,,,
72|74|72|7|The Way I Am|INGRID MICHAELSON|2007-12-15|100|63|15|20080126,,,,
73|87|64|5|Superstar|LUPE FIASCO featuring MATTHEW SANTOS|2007-12-29|76|10|20|20080126,,,,
74|92|74|2|Shiftwork|KENNY CHESNEY|2008-01-19|92|47|16|20080126,,,,
75|83|75|9|Stealing Cinderella|CHUCK WICKS|2007-12-01|94|56|20|20080126,,,,
76|77|49|19|How 'Bout Them Cowgirls|GEORGE STRAIT|2007-09-22|97|49|20|20080126,,,,
77|76|70|14|Pictures Of You|THE LAST GOODNIGHT|2007-10-27|95|70|18|20080126,,,,
78|82|78|7|International Harvester|CRAIG MORGAN|2007-12-15|99|67|18|20080126,,,,
79|72|33|18|My Drink N' My 2 Step|CASSIDY featuring SWIZZ BEATZ|2007-09-29|95|33|20|20080126,,,,
80|91|80|2|Samll Town Southern Man|ALAN JACKSON|2008-01-19|91|42|20|20080126,,,,
81|NEW|81|1|I Won't Tell|FAT JOE featuring J. HOLIDAY|2008-01-26|81|37|16|20080126,,,,
82|68|68|2|Start All Over|MILEY CYRUS|2008-01-19|68|68|3|20080126,,,,
83|94|83|2|What Is It|BABY BASH featuring SEAN KINGSTON|2008-01-19|94|57|11|20080126,,,,
84|NEW|84|1|Falsetto|THE-DREAM|2008-01-26|84|30|19|20080126,,,,
85|70|58|4|He Said She Said|ASHLEY TISDALE|2008-01-05|97|58|6|20080126,,,,
86|66|32|15|Soulja Girl|SOULJA BOY TELL'EM featuring I-15|2007-10-20|72|32|15|20080126,,,,
87|80|23|20|Baby Don't Go|FABOLOUS featuring JERMAINE DUPRI|2007-09-15|81|23|20|20080126,,,,
88|NEW|88|1|The Anthem|PITBULL featuring LIL JON|2008-01-26|88|36|17|20080126,,,,
89|86|86|2|Through The Fire And Flames|DRAGONFORCE|2008-01-19|86|86|5|20080126,,,,
90|93|65|7|Work That|MARY J. BLIGE|2007-12-15|91|65|9|20080126,,,,
91|NEW|91|1|Anyone Else But You|MICHAEL CERA & ELLEN PAGE|2008-01-26|91|91|2|20080126,,,,
92|64|62|3|Witch Doctor (2007)|ALVIN AND THE CHIPMUNKS featuring CHRIS CLASSIC|2008-01-12|62|62|3|20080126,,,,
93|NEW|93|1|Suspicions|TIM McGRAW|2008-01-26|93|87|5|20080126,,,,
94|NEW|94|1|Dey Know|SHAWTY LO|2008-01-26|94|31|17|20080126,,,,
95|NEW|95|1|What Hurts The Most|CASCADA|2008-01-26|95|52|14|20080126,,,,
96|100|96|2|Never|JAHEIM|2008-01-19|100|76|16|20080126,,,,
97|81|81|3|Taking Chances|CELINE DION|2008-01-12|87|81|3|20080126,,,,
98|97|83|4|Go Girl|PITBULL featuring TRINA & YOUNG BO$$|2008-01-05|100|83|7|20080126,,,,
99|NEW|99|1|Get My Drink On|TOBY KEITH|2008-01-26|99|88|5|20080126,,,,
100|88|62|17|Freaky Gurl|GUCCI MANE|2007-10-06|94|62|17|20080126,,,,
1|1|1|11|Low|FLO RIDA featuring T-PAIN|2007-11-10|91|1|40|20080119,,,,
2|2|1|18|No One|ALICIA KEYS|2007-09-22|71|1|39|20080119,,,,
3|3|2|21|Apologize|TIMBALAND featuring ONEREPUBLIC|2007-09-01|91|2|45|20080119,,,,
4|4|1|17|Kiss Kiss|CHRIS BROWN featuring T-PAIN|2007-09-29|100|1|26|20080119,,,,
5|6|5|13|Clumsy|FERGIE|2007-10-27|91|5|25|20080119,,,,
6|7|5|23|Bubbly|COLBIE CAILLAT|2007-08-18|97|5|42|20080119,,,,
7|8|6|31|Paralyzer|FINGER ELEVEN|2007-06-23|97|6|50|20080119,,,,
8|10|8|15|Tattoo|JORDIN SPARKS|2007-10-13|58|8|31|20080119,,,,
9|9|9|10|Love Song|SARA BAREILLES|2007-11-17|100|4|41|20080119,,,,
10|5|1|26|Crank That (Soulja Boy)|SOULJA BOY|2007-07-28|47|1|32|20080119,,,,
11|15|7|19|Hate That I Love You|RIHANNA featuring NE-YO|2007-09-15|98|7|26|20080119,,,,
12|18|12|6|With You|CHRIS BROWN|2007-12-15|72|2|29|20080119,,,,
13|13|13|10|Take You There|SEAN KINGSTON|2007-11-17|81|7|25|20080119,,,,
14|11|7|24|Cyclone|BABY BASH featuring T-PAIN|2007-08-11|65|7|30|20080119,,,,
15|12|12|17|Sweetest Girl (Dollar Bill)|WYCLEF JEAN featuring AKON, LIL WAYNE & NIIA|2007-09-29|94|12|28|20080119,,,
16|17|16|15|Our Song|TAYLOR SWIFT|2007-10-13|86|16|36|20080119,,,,
17|20|17|12|Love Like This|NATASHA BEDINGFIELD featuring SEAN KINGSTON|2007-11-03|94|11|20|20080119,,,,
18|19|18|6|Teardrops On My Guitar|TAYLOR SWIFT|2007-12-15|44|13|23|20080119,,,,
19|16|7|17|Good Life|KANYE WEST featuring T-PAIN|2007-09-29|14|7|21|20080119,,,,
20|21|1|38|Big Girls Don't Cry|FERGIE|2007-05-05|41|1|48|20080119,,,,
21|39|21|6|Sensual Seduction|SNOOP DOGG|2007-12-15|76|7|20|20080119,,,,
22|14|1|24|Stronger|KANYE WEST|2007-08-11|47|1|27|20080119,,,,
23|22|14|15|Hypnotized|PLIES featuring AKON|2007-10-13|96|14|23|20080119,,,,
24|24|11|19|How Far We've Come|MATCHBOX TWENTY|2007-09-15|93|11|22|20080119,,,,
25|37|13|9|Like You'll Never See Me Again|ALICIA KEYS|2007-11-24|93|12|24|20080119,,,,
26|33|26|7|Don't Stop The Music|RIHANNA|2007-12-08|94|3|30|20080119,,,,
27|27|27|9|Shadow Of The Day|LINKIN PARK|2007-11-24|89|15|22|20080119,,,,
28|28|21|10|Piece Of Me|BRITNEY SPEARS|2007-11-17|65|18|20|20080119,,,,
29|25|25|18|I Don't Wanna Be In Love (Dance Floor Anthem)|GOOD CHARLOTTE|2007-09-22|88|25|21|20080119,,,,
30|29|3|32|The Way I Are|TIMBALAND featuring KERI HILSON|2007-06-16|78|3|38|20080119,,,,
31|26|26|21|Misery Business|PARAMORE|2007-09-01|34|26|26|20080119,,,,
32|30|30|14|Into The Night|SANTANA featuring CHAD KROEGER|2007-10-20|97|26|21|20080119,,,,
33|45|14|16|Can't Help But Wait|TREY SONGZ|2007-10-06|99|14|24|20080119,,,,
34|34|22|12|Just Fine|MARY J. BLIGE|2007-11-03|100|22|22|20080119,,,,
35|49|35|7|Flashing Lights|KANYE WEST featuring DWELE|2007-12-08|75|29|20|20080119,,,,
36|31|18|22|Over You|DAUGHTRY|2007-08-25|94|18|25|20080119,,,,
37|46|35|9|Suffocate|J. HOLLIDAY|2007-11-24|96|18|24|20080119,,,,
38|23|6|29|Rockstar|NICKELBACK|2007-07-07|47|6|30|20080119,,,,
39|41|32|13|Stay|SUGARLAND|2007-10-27|89|32|20|20080119,,,,
40|35|15|16|Duffle Bag Boy|PLAYAZ CIRCLE featuring LIL WAYNE|2007-10-06|91|15|20|20080119,,,,
41|32|19|17|I'm So Hood|DJ KHALED featuring T-PAIN, TRICK DADDY, RICK ROSS & PLIES|2007-09-29|93|19|20|20080119,,
42|47|9|29|Who Knew|PINK|2007-07-07|94|9|34|20080119,,,,
43|42|42|13|Ready, Set, Don't Go|BILLY RAY CYRUS with MILEY CYRUS|2007-10-27|96|37|20|20080119,,
44|44|44|5|Sorry|BUCKCHERRY|2007-12-22|86|9|24|20080119,,,,
45|36|19|22|Wake Up Call|MAROON 5|2007-08-25|99|19|22|20080119,,,,
46|38|38|10|Pop Bottles|BIRDMAN featuring LIL WAYNE|2007-11-17|97|38|20|20080119,,,,
47|48|47|5|See You Again|MILEY CYRUS|2007-12-22|94|10|27|20080119,,,,
48|51|33|10|Girlfriend|BOW WOW & OMARION|2007-11-17|82|33|15|20080119,,,,
49|64|49|4|Stop And Stare|ONEREPUBLIC|2007-12-29|98|12|31|20080119,,,,
50|68|50|7|Independent|WEBBIE, LIL' PHAT & LIL' BOOSIE|2007-12-08|99|9|25|20080119,,,
51|43|43|5|Hero / Heroine|BOYS LIKE GIRLS|2007-12-22|84|43|17|20080119,,,,
52|84|52|2|Feedback|JANET|2008-01-12|84|19|17|20080119,,,,
53|52|29|18|Don't Blink|KENNY CHESNEY|2007-09-22|79|29|20|20080119,,,,
54|63|54|8|Letter To Me|BRAD PAISLEY|2007-12-01|89|40|20|20080119,,,,
55|56|41|9|Get Buck In Here|DJ FELLI FEL featuring DIDDY, AKON, LUDACRIS & LIL JON|2007-11-24|44|41|18|20080119,,
56|57|56|13|Fake It|SEETHER|2007-10-27|92|56|19|20080119,,,,
57|60|17|18|Shawty Is A 10|THE-DREAM|2007-09-22|93|17|20|20080119,,,,
58|69|41|15|Shoulda Let You Go|KEYSHIA COLE introducing AMINA|2007-10-13|91|41|20|20080119,,,,
59|76|59|11|Winner At A Losing Game|RASCAL FLATTS|2007-11-10|94|52|20|20080119,,,,
60|73|60|8|Calabria|ENUR featuring NATASJA|2007-12-01|97|46|20|20080119,,,,
61|74|61|11|Watching Airplanes|GARY ALLAN|2007-11-10|89|43|20|20080119,,,,
62|77|59|14|What Do Ya Think About That|MONTGOMERY GENTRY|2007-10-20|99|57|20|20080119,,,,
63|53|3|18|Gimme More|BRITNEY SPEARS|2007-09-22|85|3|20|20080119,,,,
64|62|62|2|Witch Doctor (2007)|ALVIN AND THE CHIPMUNKS featuring CHRIS CLASSIC|2008-01-12|62|62|3|20080119,,,,
65|54|54|4|Crushcrushcrush|PARAMORE|2007-12-29|93|54|17|20080119,,,,
66|50|32|14|Soulja Girl|SOULJA BOY TELL'EM featuring I-15|2007-10-20|72|32|15|20080119,,,,
67|75|50|17|Firecracker|JOSH TURNER|2007-09-29|96|50|20|20080119,,,,
68|NEW|68|1|Start All Over|MILEY CYRUS|2008-01-19|68|68|3|20080119,,,,
69|65|65|4|Won't Go Home Without You|MAROON 5|2007-12-29|84|48|20|20080119,,,,
70|58|58|3|He Said She Said|ASHLEY TISDALE|2008-01-05|97|58|6|20080119,,,,
71|89|71|4|I Remember|KEYSHIA COLE|2007-12-29|80|24|20|20080119,,,,
72|72|33|17|My Drink N' My 2 Step|CASSIDY featuring SWIZZ BEATZ|2007-09-29|95|33|20|20080119,,,,
73|91|66|14|Everybody|KEITH URBAN|2007-10-20|98|64|19|20080119,,,,
74|82|74|6|The Way I Am|INGRID MICHAELSON|2007-12-15|100|63|15|20080119,,,,
75|78|75|7|Cleaning This Gun (Come On In Boy)|RODNEY ATKINS|2007-12-08|100|40|20|20080119,,,,
76|70|70|13|Pictures Of You|THE LAST GOODNIGHT|2007-10-27|95|70|18|20080119,,,,
77|79|49|18|How 'Bout Them Cowgirls|GEORGE STRAIT|2007-09-22|97|49|20|20080119,,,,
78|88|75|6|Crying Out For Me|MARIO|2007-12-15|97|33|20|20080119,,,,
79|67|67|2|Bad Day|ALVIN AND THE CHIPMUNKS|2008-01-12|67|67|2|20080119,,,,
80|81|23|19|Baby Don't Go|FABOLOUS featuring JERMAINE DUPRI|2007-09-15|81|23|20|20080119,,,,
81|87|81|2|Taking Chances|CELINE DION|2008-01-12|87|81|3|20080119,,,,
82|85|82|6|International Harvester|CRAIG MORGAN|2007-12-15|99|67|18|20080119,,,,
83|94|83|8|Stealing Cinderella|CHUCK WICKS|2007-12-01|94|56|20|20080119,,,,
84|NEW|84|1|All-American Girl|CARRIE UNDERWOOD|2008-01-19|84|27|20|20080119,,,,
85|59|59|4|1234|FEIST|2007-12-29|70|59|4|20080119,,,,
86|NEW|86|1|Through The Fire And Flames|DRAGONFORCE|2008-01-19|86|86|5|20080119,,,,
87|71|64|4|Superstar|LUPE FIASCO featuring MATTHEW SANTOS|2007-12-29|76|10|20|20080119,,,,
88|80|62|16|Freaky Gurl|GUCCI MANE|2007-10-06|94|62|17|20080119,,,,
89|61|47|4|If I Had Eyes|JACK JOHNSON|2007-12-29|63|47|4|20080119,,,,
90|NEW|90|1|Our Time Now|PLAIN WHITE T'S|2008-01-19|90|90|1|20080119,,,,
91|NEW|91|1|Samll Town Southern Man|ALAN JACKSON|2008-01-19|91|42|20|20080119,,,,
92|NEW|92|1|Shiftwork|KENNY CHESNEY|2008-01-19|92|47|16|20080119,,,,
93|92|65|6|Work That|MARY J. BLIGE|2007-12-15|91|65|9|20080119,,,,
94|NEW|94|1|What Is It|BABY BASH featuring SEAN KINGSTON|2008-01-19|94|57|11|20080119,,,,
95|NEW|95|1|No Air|JORDIN SPARKS duet with CHRIS BROWN|2008-01-19|95|3|35|20080119,,,,
96|99|96|2|Citizen Soldier|3 DOORS DOWN|2008-01-12|99|96|2|20080119,,,,
97|83|83|3|Go Girl|PITBULL featuring TRINA & YOUNG BO$$|2008-01-05|100|83|7|20080119,,,,
98|96|55|18|Fall|CLAY WALKER|2007-09-22|94|55|18|20080119,,,,
99|86|86|2|Funkytown|ALVIN AND THE CHIPMUNKS|2008-01-12|86|86|2|20080119,,,,
100|NEW|100|1|Never|JAHEIM|2008-01-19|100|76|16|20080119,,,,
1|1|1|10|Low|FLO RIDA featuring T-PAIN|2007-11-10|91|1|40|20080112,,,,
2|2|1|17|No One|ALICIA KEYS|2007-09-22|71|1|39|20080112,,,,
3|3|2|20|Apologize|TIMBALAND featuring ONEREPUBLIC|2007-09-01|91|2|45|20080112,,,,
4|4|1|16|Kiss Kiss|CHRIS BROWN featuring T-PAIN|2007-09-29|100|1|26|20080112,,,,
5|11|1|25|Crank That (Soulja Boy)|SOULJA BOY|2007-07-28|47|1|32|20080112,,,,
6|5|5|12|Clumsy|FERGIE|2007-10-27|91|5|25|20080112,,,,
7|7|5|22|Bubbly|COLBIE CAILLAT|2007-08-18|97|5|42|20080112,,,,
8|6|6|30|Paralyzer|FINGER ELEVEN|2007-06-23|97|6|50|20080112,,,,
9|9|9|9|Love Song|SARA BAREILLES|2007-11-17|100|4|41|20080112,,,,
10|8|8|14|Tattoo|JORDIN SPARKS|2007-10-13|58|8|31|20080112,,,,
11|13|7|23|Cyclone|BABY BASH featuring T-PAIN|2007-08-11|65|7|30|20080112,,,,
12|12|12|16|Sweetest Girl (Dollar Bill)|WYCLEF JEAN featuring AKON, LIL WAYNE & NIIA|2007-09-29|94|12|28|20080112,,,
13|15|13|9|Take You There|SEAN KINGSTON|2007-11-17|81|7|25|20080112,,,,
14|20|1|23|Stronger|KANYE WEST|2007-08-11|47|1|27|20080112,,,,
15|10|7|18|Hate That I Love You|RIHANNA featuring NE-YO|2007-09-15|98|7|26|20080112,,,,
16|14|7|16|Good Life|KANYE WEST featuring T-PAIN|2007-09-29|14|7|21|20080112,,,,
17|26|17|14|Our Song|TAYLOR SWIFT|2007-10-13|86|16|36|20080112,,,,
18|16|16|5|With You|CHRIS BROWN|2007-12-15|72|2|29|20080112,,,,
19|23|19|5|Teardrops On My Guitar|TAYLOR SWIFT|2007-12-15|44|13|23|20080112,,,,
20|18|18|11|Love Like This|NATASHA BEDINGFIELD featuring SEAN KINGSTON|2007-11-03|94|11|20|20080112,,,,
21|39|1|37|Big Girls Don't Cry|FERGIE|2007-05-05|41|1|48|20080112,,,,
22|17|14|14|Hypnotized|PLIES featuring AKON|2007-10-13|96|14|23|20080112,,,,
23|45|6|28|Rockstar|NICKELBACK|2007-07-07|47|6|30|20080112,,,,
24|30|11|18|How Far We've Come|MATCHBOX TWENTY|2007-09-15|93|11|22|20080112,,,,
25|32|25|17|I Don't Wanna Be In Love (Dance Floor Anthem)|GOOD CHARLOTTE|2007-09-22|88|25|21|20080112,,,,
26|31|26|20|Misery Business|PARAMORE|2007-09-01|34|26|26|20080112,,,,
27|28|27|8|Shadow Of The Day|LINKIN PARK|2007-11-24|89|15|22|20080112,,,,
28|21|21|9|Piece Of Me|BRITNEY SPEARS|2007-11-17|65|18|20|20080112,,,,
29|25|3|31|The Way I Are|TIMBALAND featuring KERI HILSON|2007-06-16|78|3|38|20080112,,,,
30|33|30|13|Into The Night|SANTANA featuring CHAD KROEGER|2007-10-20|97|26|21|20080112,,,,
31|37|18|21|Over You|DAUGHTRY|2007-08-25|94|18|25|20080112,,,,
32|38|19|16|I'm So Hood|DJ KHALED featuring T-PAIN, TRICK DADDY, RICK ROSS & PLIES|2007-09-29|93|19|20|20080112,,
33|34|33|6|Don't Stop The Music|RIHANNA|2007-12-08|94|3|30|20080112,,,,
34|22|22|11|Just Fine|MARY J. BLIGE|2007-11-03|100|22|22|20080112,,,,
35|29|15|15|Duffle Bag Boy|PLAYAZ CIRCLE featuring LIL WAYNE|2007-10-06|91|15|20|20080112,,,,
36|40|19|21|Wake Up Call|MAROON 5|2007-08-25|99|19|22|20080112,,,,
37|19|13|8|Like You'll Never See Me Again|ALICIA KEYS|2007-11-24|93|12|24|20080112,,,,
38|42|38|9|Pop Bottles|BIRDMAN featuring LIL WAYNE|2007-11-17|97|38|20|20080112,,,,
39|27|27|5|Sensual Seduction|SNOOP DOGG|2007-12-15|76|7|20|20080112,,,,
40|85|17|21|S.O.S.|JONAS BROTHERS|2007-08-25|65|17|21|20080112,,,,
41|44|32|12|Stay|SUGARLAND|2007-10-27|89|32|20|20080112,,,,
42|53|42|12|Ready, Set, Don't Go|BILLY RAY CYRUS with MILEY CYRUS|2007-10-27|96|37|20|20080112,,
43|57|43|4|Hero / Heroine|BOYS LIKE GIRLS|2007-12-22|84|43|17|20080112,,,,
44|48|44|4|Sorry|BUCKCHERRY|2007-12-22|86|9|24|20080112,,,,
45|24|14|15|Can't Help But Wait|TREY SONGZ|2007-10-06|99|14|24|20080112,,,,
46|35|35|8|Suffocate|J. HOLLIDAY|2007-11-24|96|18|24|20080112,,,,
47|49|9|28|Who Knew|PINK|2007-07-07|94|9|34|20080112,,,,
48|60|48|4|See You Again|MILEY CYRUS|2007-12-22|94|10|27|20080112,,,,
49|36|36|6|Flashing Lights|KANYE WEST featuring DWELE|2007-12-08|75|29|20|20080112,,,,
50|59|32|13|Soulja Girl|SOULJA BOY TELL'EM featuring I-15|2007-10-20|72|32|15|20080112,,,,
51|41|33|9|Girlfriend|BOW WOW & OMARION|2007-11-17|82|33|15|20080112,,,,
52|54|29|17|Don't Blink|KENNY CHESNEY|2007-09-22|79|29|20|20080112,,,,
53|65|3|17|Gimme More|BRITNEY SPEARS|2007-09-22|85|3|20|20080112,,,,
54|83|54|3|Crushcrushcrush|PARAMORE|2007-12-29|93|54|17|20080112,,,,
55|68|17|20|So Small|CARRIE UNDERWOOD|2007-09-01|98|17|20|20080112,,,,
56|52|41|8|Get Buck In Here|DJ FELLI FEL featuring DIDDY, AKON, LUDACRIS & LIL JON|2007-11-24|44|41|18|20080112,,
57|56|56|12|Fake It|SEETHER|2007-10-27|92|56|19|20080112,,,,
58|97|58|2|He Said She Said|ASHLEY TISDALE|2008-01-05|97|58|6|20080112,,,,
59|66|59|3|1234|FEIST|2007-12-29|70|59|4|20080112,,,,
60|50|17|17|Shawty Is A 10|THE-DREAM|2007-09-22|93|17|20|20080112,,,,
61|47|47|3|If I Had Eyes|JACK JOHNSON|2007-12-29|63|47|4|20080112,,,,
62|NEW|62|1|Witch Doctor (2007)|ALVIN AND THE CHIPMUNKS featuring CHRIS CLASSIC|2008-01-12|62|62|3|20080112,,,,
63|69|63|7|Letter To Me|BRAD PAISLEY|2007-12-01|89|40|20|20080112,,,,
64|79|64|3|Stop And Stare|ONEREPUBLIC|2007-12-29|98|12|31|20080112,,,,
65|73|65|3|Won't Go Home Without You|MAROON 5|2007-12-29|84|48|20|20080112,,,,
66|70|66|2|The Chipmunk Song (Christmas Don't Be Late) (2007)|ALVIN AND THE CHIPMUNKS|2008-01-05|70|66|2|20080112,,,,
67|NEW|67|1|Bad Day|ALVIN AND THE CHIPMUNKS|2008-01-12|67|67|2|20080112,,,,
68|58|58|6|Independent|WEBBIE, LIL' PHAT & LIL' BOOSIE|2007-12-08|99|9|25|20080112,,,
