Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
7|10|7|9|Should've Known Better|RICHARD MARX|1987-09-26|64|3|21|19871121,,
8|4|4|13|Little Lies|FLEETWOOD MAC|1987-08-29|66|4|21|19871121,,
9|12|9|12|I've Been In Love Before|CUTTING CREW|1987-09-05|75|9|21|19871121,,
10|19|10|5|Faith|GEORGE MICHAEL|1987-10-24|54|1|20|19871121,,
11|17|11|7|We'll Be Together|STING|1987-10-10|59|7|18|19871121,,
12|14|12|10|The One I Love|R.E.M.|1987-09-19|84|9|20|19871121,,
13|15|13|12|I Won't Forget You|POISON|1987-09-05|87|13|21|19871121,,
14|18|14|8|Shake Your Love|DEBBIE GIBSON|1987-10-03|77|4|22|19871121,,
15|9|9|12|It's A Sin|PET SHOP BOYS|1987-09-05|70|9|19|19871121,,
16|25|16|5|Is This Love|WHITESNAKE|1987-10-24|53|2|19|19871121,,
17|23|17|8|Don't You Want Me|JODY WATLEY|1987-10-03|80|6|23|19871121,,
18|22|18|10|Hourglass|SQUEEZE|1987-09-19|81|15|19|19871121,,
19|29|19|4|So Emotional|WHITNEY HOUSTON|1987-10-31|47|1|19|19871121,,
20|8|2|11|Causing A Commotion|MADONNA|1987-09-12|41|2|18|19871121,,
21|27|21|9|Catch Me (I'm Falling)|PRETTY POISON|1987-09-26|84|8|23|19871121,,
22|28|22|6|Skeletons|STEVIE WONDER|1987-10-17|66|19|16|19871121,,
23|31|23|7|Valerie|STEVE WINWOOD|1987-10-10|77|9|20|19871121,,
24|11|1|10|Bad|MICHAEL JACKSON|1987-09-19|40|1|14|19871121,,
25|21|21|11|Come On, Let's Go|LOS LOBOS|1987-09-12|92|21|14|19871121,
26|38|26|5|Got My Mind Set On You|GEORGE HARRISON|1987-10-24|66|1|22|19871121,,
27|33|27|8|Dude (Looks Like A Lady)|AEROSMITH|1987-10-03|84|14|20|19871121,,
28|13|13|11|Where The Streets Have No Name|U2|1987-09-12|70|13|14|19871121,,
29|37|29|6|I Do|THE JETS|1987-10-17|74|20|15|19871121,,
30|32|30|12|That's What Love Is All About|MICHAEL BOLTON|1987-09-05|91|19|25|19871121,,
31|34|31|8|Love Will Find A Way|YES|1987-10-03|76|30|19|19871121,,
32|16|7|15|Let Me Be The One|EXPOSE|1987-08-15|77|7|22|19871121,,
33|39|33|7|Tell It To My Heart|TAYLOR DAYNE|1987-10-10|92|7|25|19871121,,
34|40|34|5|Cherry Bomb|JOHN MELLENCAMP|1987-10-24|78|8|21|19871121,,
35|26|25|10|Boys Night Out|TIMOTHY B. SCHMIT|1987-09-19|91|25|13|19871121,,
36|42|36|7|Animal|DEF LEPPARD|1987-10-10|84|19|19|19871121,,
37|20|15|13|Don't Make Me Wait For Love|KENNY G|1987-08-29|79|15|19|19871121,,
38|44|38|5|Need You Tonight|INXS|1987-10-24|93|1|25|19871121,,
39|30|2|17|U Got The Look|THE ARTIST|1987-08-01|67|2|25|19871121,,
40|24|5|15|Casanova|LEVERT|1987-08-15|90|5|18|19871121,,
41|35|35|11|Sugar Free|WA WA NEE|1987-09-12|91|35|13|19871121,,
42|49|42|3|Candle In The Wind|ELTON JOHN|1987-11-07|68|6|21|19871121,,
43|51|43|3|There's The Girl|HEART|1987-11-07|70|12|19|19871121,,
44|NEW|44|1|The Way You Make Me Feel|MICHAEL JACKSON|1987-11-21|44|1|18|19871121,,
45|54|45|5|Power Of Love|LAURA BRANIGAN|1987-10-24|97|26|18|19871121,,
46|43|19|19|In My Dreams|REO SPEEDWAGON|1987-07-18|82|19|30|19871121,,
47|50|47|7|I Don't Mind At All|BOURGEOIS TAGG|1987-10-10|89|38|17|19871121,,
48|41|1|21|Here I Go Again|WHITESNAKE|1987-07-04|80|1|28|19871121,,
49|56|49|6|Crazy|ICEHOUSE|1987-10-17|95|14|21|19871121,,
50|55|50|5|True Faith|NEW ORDER|1987-10-24|95|32|18|19871121,,
51|53|51|7|Just Like Heaven|THE CURE|1987-10-10|94|40|19|19871121,,
52|47|47|14|Silent Morning|NOEL|1987-08-22|82|47|22|19871121,,
53|58|53|6|Motortown|KANE GANG|1987-10-17|93|36|16|19871121,,
54|36|1|17|Lost In Emotion|LISA LISA AND THE CULT JAM|1987-08-01|76|1|20|19871121,,
55|64|55|3|(Baby Tell Me) Can You Dance|SHANICE WILSON|1987-11-07|81|50|13|19871121,,
56|81|56|2|I Could Never Take The Place Of Your Man|PRINCE|1987-11-14|81|10|17|19871121,,
57|73|57|2|Hazy Shade Of Winter|BANGLES|1987-11-14|73|2|21|19871121,,
58|66|58|3|I Live For Your Love|NATALIE COLE|1987-11-07|90|13|22|19871121,,
59|62|59|4|Pop Goes The World|MEN WITHOUT HATS|1987-10-31|91|20|21|19871121,,
60|67|60|3|Hungry Eyes|ERIC CARMEN|1987-11-07|88|4|25|19871121,,
61|72|61|2|Don't Shed A Tear|PAUL CARRACK|1987-11-14|72|9|24|19871121,,
62|63|62|4|Reservations For Two|DIONNE & KASHIF|1987-10-31|84|62|7|19871121,,
63|78|63|3|Honestly|STRYPER|1987-11-07|93|23|19|19871121,,
64|46|7|15|Who Will You Run To|HEART|1987-08-15|64|7|22|19871121,,
65|45|3|17|Carrie|EUROPE|1987-08-01|72|3|19|19871121,,
66|88|66|2|I Want To Be Your Man|ROGER|1987-11-14|88|3|21|19871121,,
67|68|67|3|Kick The Wall|JIMMY DAVIS & JUNCTION|1987-11-07|79|67|6|19871121,,
68|70|68|5|If You Let Me Stay|TERENCE TRENT D'ARBY|1987-10-24|96|68|8|19871121,,
69|76|69|4|System Of Survival|EARTH, WIND & FIRE|1987-10-31|93|60|13|19871121,
70|74|70|4|We've Only Just Begun (The Romance Is Not Over)|GLENN JONES|1987-10-31|89|66|14|19871121,,
71|60|44|14|No One In The World|ANITA BAKER|1987-08-22|95|44|17|19871121,,
72|83|72|2|Guaranteed For Life|MILLIONS LIKE US|1987-11-14|83|69|6|19871121,,
73|52|17|13|You Are The Girl|THE CARS|1987-08-29|65|17|14|19871121,,
74|48|46|9|Beat Patrol|STARSHIP|1987-09-26|83|46|10|19871121,,
75|75|72|6|Special Way|KOOL AND THE GANG|1987-10-17|88|72|14|19871121,,
76|NEW|76|1|Push It|SALT-N-PEPA|1987-11-21|76|19|25|19871121,,
77|97|77|2|Criticize|ALEXANDER O'NEAL|1987-11-14|97|70|11|19871121,,
78|NEW|78|1|I Can't Help It|BANANARAMA|1987-11-21|78|47|13|19871121,,
79|NEW|79|1|I Found Someone|CHER|1987-11-21|79|10|26|19871121,,
80|90|80|2|What's Too Much|SMOKEY ROBINSON|1987-11-14|90|79|10|19871121,,
81|80|80|4|Sweet Rachel|BEAU COUP|1987-10-31|88|80|6|19871121,,
82|85|82|3|The Real Thing|JELLYBEAN featuring STEVEN DANTE|1987-11-07|92|82|6|19871121,,
83|84|70|7|Learning To Fly|PINK FLOYD|1987-10-10|88|70|8|19871121,,
84|71|71|6|Crazy World|BIG TROUBLE|1987-10-17|90|71|7|19871121,,
85|94|85|2|Strap Me In|CARS|1987-11-14|94|85|4|19871121,,
86|65|61|8|Satellite|HOOTERS|1987-10-03|78|61|8|19871121,,
87|86|82|5|Eagles Fly|SAMMY HAGAR|1987-10-24|90|82|13|19871121,,
88|59|4|19|I Heard A Rumour|BANANARAMA|1987-07-18|74|4|19|19871121,,
89|NEW|89|1|Can'r Stay Away From You|GLORIA ESTEFAN & MIAMI SOUND MACHINE|1987-11-21|89|6|23|19871121,,
90|57|29|17|Holiday|THE OTHER ONES|1987-08-01|90|29|17|19871121,,
91|61|9|15|Paper In Fire|JOHN MELLENCAMP|1987-08-15|62|9|16|19871121,,
92|92|92|2|Someone To Love Me For Me|LISA LISA AND CULT JAM featuring FULL FORCE|1987-11-14|92|78|10|19871121,,
93|NEW|93|1|Don't Tell Me The Time|MARTHA DAVIS|1987-11-21|93|80|8|19871121,,
94|NEW|94|1|You And Me Tonight|DEJA|1987-11-21|94|54|12|19871121,,
95|87|60|14|Rock Me|GREAT WHITE|1987-08-22|96|60|14|19871121,,
96|82|10|19|One Heartbeat|SMOKEY ROBINSON|1987-07-18|86|10|19|19871121,,
97|79|1|17|Didn't We Almost Have It All|WHITNEY HOUSTON|1987-08-01|50|1|17|19871121,,
98|89|38|14|Notorious|LOVERBOY|1987-08-22|91|38|14|19871121,,
99|69|56|10|Waterfall|WENDY & LISA|1987-09-19|80|56|10|19871121,,
100|77|13|18|Jump Start|NATALIE COLE|1987-07-25|87|13|18|19871121,,
1|1|1|12|I Think We're Alone Now|TIFFANY|1987-08-29|84|1|24|19871114,,
2|3|2|11|Mony Mony|BILLY IDOL|1987-09-05|72|1|22|19871114,,
3|6|3|8|(I've Had) The Time Of My Life|BILL MEDLEY & JENNIFER WARNES|1987-09-26|73|1|21|19871114,,
4|4|4|12|Little Lies|FLEETWOOD MAC|1987-08-29|66|4|21|19871114,,
5|11|5|8|Heaven Is A Place On Earth|BELINDA CARLISLE|1987-09-26|72|1|21|19871114,,
6|7|6|14|Breakout|SWING OUT SISTER|1987-08-15|92|6|23|19871114,,
7|8|7|7|Brilliant Disguise|BRUCE SPRINGSTEEN|1987-10-03|40|5|16|19871114,,
8|2|2|10|Causing A Commotion|MADONNA|1987-09-12|41|2|18|19871114,,
9|10|9|11|It's A Sin|PET SHOP BOYS|1987-09-05|70|9|19|19871114,,
10|14|10|8|Should've Known Better|RICHARD MARX|1987-09-26|64|3|21|19871114,,
11|5|1|9|Bad|MICHAEL JACKSON|1987-09-19|40|1|14|19871114,,
12|16|12|11|I've Been In Love Before|CUTTING CREW|1987-09-05|75|9|21|19871114,,
13|13|13|10|Where The Streets Have No Name|U2|1987-09-12|70|13|14|19871114,,
14|18|14|9|The One I Love|R.E.M.|1987-09-19|84|9|20|19871114,,
15|19|15|11|I Won't Forget You|POISON|1987-09-05|87|13|21|19871114,,
16|9|7|14|Let Me Be The One|EXPOSE|1987-08-15|77|7|22|19871114,,
17|20|17|6|We'll Be Together|STING|1987-10-10|59|7|18|19871114,,
18|24|18|7|Shake Your Love|DEBBIE GIBSON|1987-10-03|77|4|22|19871114,,
19|27|19|4|Faith|GEORGE MICHAEL|1987-10-24|54|1|20|19871114,,
20|15|15|12|Don't Make Me Wait For Love|KENNY G|1987-08-29|79|15|19|19871114,,
21|21|21|10|Come On, Let's Go|LOS LOBOS|1987-09-12|92|21|14|19871114,
22|23|22|9|Hourglass|SQUEEZE|1987-09-19|81|15|19|19871114,,
23|26|23|7|Don't You Want Me|JODY WATLEY|1987-10-03|80|6|23|19871114,,
24|12|5|14|Casanova|LEVERT|1987-08-15|90|5|18|19871114,,
25|30|25|4|Is This Love|WHITESNAKE|1987-10-24|53|2|19|19871114,,
26|25|25|9|Boys Night Out|TIMOTHY B. SCHMIT|1987-09-19|91|25|13|19871114,,
27|29|27|8|Catch Me (I'm Falling)|PRETTY POISON|1987-09-26|84|8|23|19871114,,
28|32|28|5|Skeletons|STEVIE WONDER|1987-10-17|66|19|16|19871114,,
29|38|29|3|So Emotional|WHITNEY HOUSTON|1987-10-31|47|1|19|19871114,,
30|17|2|16|U Got The Look|THE ARTIST|1987-08-01|67|2|25|19871114,,
31|35|31|6|Valerie|STEVE WINWOOD|1987-10-10|77|9|20|19871114,,
32|40|32|11|That's What Love Is All About|MICHAEL BOLTON|1987-09-05|91|19|25|19871114,,
33|41|33|7|Dude (Looks Like A Lady)|AEROSMITH|1987-10-03|84|14|20|19871114,,
34|37|34|7|Love Will Find A Way|YES|1987-10-03|76|30|19|19871114,,
35|36|35|10|Sugar Free|WA WA NEE|1987-09-12|91|35|13|19871114,,
36|22|1|16|Lost In Emotion|LISA LISA AND THE CULT JAM|1987-08-01|76|1|20|19871114,,
37|42|37|5|I Do|THE JETS|1987-10-17|74|20|15|19871114,,
38|44|38|4|Got My Mind Set On You|GEORGE HARRISON|1987-10-24|66|1|22|19871114,,
39|43|39|6|Tell It To My Heart|TAYLOR DAYNE|1987-10-10|92|7|25|19871114,,
40|50|40|4|Cherry Bomb|JOHN MELLENCAMP|1987-10-24|78|8|21|19871114,,
41|28|1|20|Here I Go Again|WHITESNAKE|1987-07-04|80|1|28|19871114,,
42|48|42|6|Animal|DEF LEPPARD|1987-10-10|84|19|19|19871114,,
43|31|19|18|In My Dreams|REO SPEEDWAGON|1987-07-18|82|19|30|19871114,,
44|54|44|4|Need You Tonight|INXS|1987-10-24|93|1|25|19871114,,
45|34|3|16|Carrie|EUROPE|1987-08-01|72|3|19|19871114,,
46|39|7|14|Who Will You Run To|HEART|1987-08-15|64|7|22|19871114,,
47|53|47|13|Silent Morning|NOEL|1987-08-22|82|47|22|19871114,,
48|46|46|8|Beat Patrol|STARSHIP|1987-09-26|83|46|10|19871114,,
49|68|49|2|Candle In The Wind|ELTON JOHN|1987-11-07|68|6|21|19871114,,
50|55|50|6|I Don't Mind At All|BOURGEOIS TAGG|1987-10-10|89|38|17|19871114,,
51|70|51|2|There's The Girl|HEART|1987-11-07|70|12|19|19871114,,
52|33|17|12|You Are The Girl|THE CARS|1987-08-29|65|17|14|19871114,,
53|58|53|6|Just Like Heaven|THE CURE|1987-10-10|94|40|19|19871114,,
54|60|54|4|Power Of Love|LAURA BRANIGAN|1987-10-24|97|26|18|19871114,,
55|67|55|4|True Faith|NEW ORDER|1987-10-24|95|32|18|19871114,,
56|64|56|5|Crazy|ICEHOUSE|1987-10-17|95|14|21|19871114,,
57|45|29|16|Holiday|THE OTHER ONES|1987-08-01|90|29|17|19871114,,
58|66|58|5|Motortown|KANE GANG|1987-10-17|93|36|16|19871114,,
59|51|4|18|I Heard A Rumour|BANANARAMA|1987-07-18|74|4|19|19871114,,
60|57|44|13|No One In The World|ANITA BAKER|1987-08-22|95|44|17|19871114,,
61|47|9|14|Paper In Fire|JOHN MELLENCAMP|1987-08-15|62|9|16|19871114,,
62|78|62|3|Pop Goes The World|MEN WITHOUT HATS|1987-10-31|91|20|21|19871114,,
63|76|63|3|Reservations For Two|DIONNE & KASHIF|1987-10-31|84|62|7|19871114,,
64|81|64|2|(Baby Tell Me) Can You Dance|SHANICE WILSON|1987-11-07|81|50|13|19871114,,
65|63|61|7|Satellite|HOOTERS|1987-10-03|78|61|8|19871114,,
66|90|66|2|I Live For Your Love|NATALIE COLE|1987-11-07|90|13|22|19871114,,
67|88|67|2|Hungry Eyes|ERIC CARMEN|1987-11-07|88|4|25|19871114,,
68|79|68|2|Kick The Wall|JIMMY DAVIS & JUNCTION|1987-11-07|79|67|6|19871114,,
69|56|56|9|Waterfall|WENDY & LISA|1987-09-19|80|56|10|19871114,,
70|80|70|4|If You Let Me Stay|TERENCE TRENT D'ARBY|1987-10-24|96|68|8|19871114,,
71|75|71|5|Crazy World|BIG TROUBLE|1987-10-17|90|71|7|19871114,,
72|NEW|72|1|Don't Shed A Tear|PAUL CARRACK|1987-11-14|72|9|24|19871114,,
73|NEW|73|1|Hazy Shade Of Winter|BANGLES|1987-11-14|73|2|21|19871114,,
74|82|74|3|We've Only Just Begun (The Romance Is Not Over)|GLENN JONES|1987-10-31|89|66|14|19871114,,
75|74|72|5|Special Way|KOOL AND THE GANG|1987-10-17|88|72|14|19871114,,
76|84|76|3|System Of Survival|EARTH, WIND & FIRE|1987-10-31|93|60|13|19871114,
77|62|13|17|Jump Start|NATALIE COLE|1987-07-25|87|13|18|19871114,,
78|93|78|2|Honestly|STRYPER|1987-11-07|93|23|19|19871114,,
79|52|1|16|Didn't We Almost Have It All|WHITNEY HOUSTON|1987-08-01|50|1|17|19871114,,
80|85|80|3|Sweet Rachel|BEAU COUP|1987-10-31|88|80|6|19871114,,
81|NEW|81|1|I Could Never Take The Place Of Your Man|PRINCE|1987-11-14|81|10|17|19871114,,
82|61|10|18|One Heartbeat|SMOKEY ROBINSON|1987-07-18|86|10|19|19871114,,
83|NEW|83|1|Guaranteed For Life|MILLIONS LIKE US|1987-11-14|83|69|6|19871114,,
84|71|70|6|Learning To Fly|PINK FLOYD|1987-10-10|88|70|8|19871114,,
85|92|85|2|The Real Thing|JELLYBEAN featuring STEVEN DANTE|1987-11-07|92|82|6|19871114,,
86|83|82|4|Eagles Fly|SAMMY HAGAR|1987-10-24|90|82|13|19871114,,
87|89|60|13|Rock Me|GREAT WHITE|1987-08-22|96|60|14|19871114,,
88|NEW|88|1|I Want To Be Your Man|ROGER|1987-11-14|88|3|21|19871114,,
89|77|38|13|Notorious|LOVERBOY|1987-08-22|91|38|14|19871114,,
90|NEW|90|1|What's Too Much|SMOKEY ROBINSON|1987-11-14|90|79|10|19871114,,
91|65|4|28|Only In My Dreams|DEBBIE GIBSON|1987-05-09|93|4|28|19871114,,
92|NEW|92|1|Someone To Love Me For Me|LISA LISA AND CULT JAM featuring FULL FORCE|1987-11-14|92|78|10|19871114,,
93|73|6|24|Can't We Try|DAN HILL & VONDA SHEPARD|1987-06-06|91|6|24|19871114,,
94|NEW|94|1|Strap Me In|CARS|1987-11-14|94|85|4|19871114,,
95|49|36|11|Betcha Say That|GLORIA ESTEFAN & MIAMI SOUND MACHINE|1987-09-05|92|36|11|19871114,,
96|86|62|10|Love Is Contagious|TAJA SEVELLE|1987-09-12|82|62|10|19871114,,
97|NEW|97|1|Criticize|ALEXANDER O'NEAL|1987-11-14|97|70|11|19871114,,
98|72|65|8|Follow You|GLEN BURTNICK|1987-09-26|91|65|8|19871114,,
99|69|1|21|La Bamba|LOS LOBOS|1987-06-27|84|1|21|19871114,,
100|59|12|19|Wipeout|FAT BOYS|1987-07-11|72|12|19|19871114,,
1|3|1|11|I Think We're Alone Now|TIFFANY|1987-08-29|84|1|24|19871107,,
2|2|2|9|Causing A Commotion|MADONNA|1987-09-12|41|2|18|19871107,,
3|4|3|10|Mony Mony|BILLY IDOL|1987-09-05|72|1|22|19871107,,
4|6|4|11|Little Lies|FLEETWOOD MAC|1987-08-29|66|4|21|19871107,,
5|1|1|8|Bad|MICHAEL JACKSON|1987-09-19|40|1|14|19871107,,
6|12|6|7|(I've Had) The Time Of My Life|BILL MEDLEY & JENNIFER WARNES|1987-09-26|73|1|21|19871107,,
7|9|7|13|Breakout|SWING OUT SISTER|1987-08-15|92|6|23|19871107,,
8|10|8|6|Brilliant Disguise|BRUCE SPRINGSTEEN|1987-10-03|40|5|16|19871107,,
9|7|7|13|Let Me Be The One|EXPOSE|1987-08-15|77|7|22|19871107,,
10|11|10|10|It's A Sin|PET SHOP BOYS|1987-09-05|70|9|19|19871107,,
11|15|11|7|Heaven Is A Place On Earth|BELINDA CARLISLE|1987-09-26|72|1|21|19871107,,
12|5|5|13|Casanova|LEVERT|1987-08-15|90|5|18|19871107,,
13|14|13|9|Where The Streets Have No Name|U2|1987-09-12|70|13|14|19871107,,
14|17|14|7|Should've Known Better|RICHARD MARX|1987-09-26|64|3|21|19871107,,
15|16|15|11|Don't Make Me Wait For Love|KENNY G|1987-08-29|79|15|19|19871107,,
16|21|16|10|I've Been In Love Before|CUTTING CREW|1987-09-05|75|9|21|19871107,,
17|8|2|15|U Got The Look|THE ARTIST|1987-08-01|67|2|25|19871107,,
18|24|18|8|The One I Love|R.E.M.|1987-09-19|84|9|20|19871107,,
19|25|19|10|I Won't Forget You|POISON|1987-09-05|87|13|21|19871107,,
20|28|20|5|We'll Be Together|STING|1987-10-10|59|7|18|19871107,,
21|27|21|9|Come On, Let's Go|LOS LOBOS|1987-09-12|92|21|14|19871107,
22|13|1|15|Lost In Emotion|LISA LISA AND THE CULT JAM|1987-08-01|76|1|20|19871107,,
23|29|23|8|Hourglass|SQUEEZE|1987-09-19|81|15|19|19871107,,
24|33|24|6|Shake Your Love|DEBBIE GIBSON|1987-10-03|77|4|22|19871107,,
25|31|25|8|Boys Night Out|TIMOTHY B. SCHMIT|1987-09-19|91|25|13|19871107,,
26|34|26|6|Don't You Want Me|JODY WATLEY|1987-10-03|80|6|23|19871107,,
27|37|27|3|Faith|GEORGE MICHAEL|1987-10-24|54|1|20|19871107,,
28|19|1|19|Here I Go Again|WHITESNAKE|1987-07-04|80|1|28|19871107,,
29|38|29|7|Catch Me (I'm Falling)|PRETTY POISON|1987-09-26|84|8|23|19871107,,
30|41|30|3|Is This Love|WHITESNAKE|1987-10-24|53|2|19|19871107,,
31|22|19|17|In My Dreams|REO SPEEDWAGON|1987-07-18|82|19|30|19871107,,
32|42|32|4|Skeletons|STEVIE WONDER|1987-10-17|66|19|16|19871107,,
33|18|17|11|You Are The Girl|THE CARS|1987-08-29|65|17|14|19871107,,
34|20|3|15|Carrie|EUROPE|1987-08-01|72|3|19|19871107,,
35|43|35|5|Valerie|STEVE WINWOOD|1987-10-10|77|9|20|19871107,,
36|39|36|9|Sugar Free|WA WA NEE|1987-09-12|91|35|13|19871107,,
37|40|37|6|Love Will Find A Way|YES|1987-10-03|76|30|19|19871107,,
38|47|38|2|So Emotional|WHITNEY HOUSTON|1987-10-31|47|1|19|19871107,,
39|23|7|13|Who Will You Run To|HEART|1987-08-15|64|7|22|19871107,,
40|44|40|10|That's What Love Is All About|MICHAEL BOLTON|1987-09-05|91|19|25|19871107,,
41|46|41|6|Dude (Looks Like A Lady)|AEROSMITH|1987-10-03|84|14|20|19871107,,
42|45|42|4|I Do|THE JETS|1987-10-17|74|20|15|19871107,,
43|53|43|5|Tell It To My Heart|TAYLOR DAYNE|1987-10-10|92|7|25|19871107,,
44|54|44|3|Got My Mind Set On You|GEORGE HARRISON|1987-10-24|66|1|22|19871107,,
45|32|29|15|Holiday|THE OTHER ONES|1987-08-01|90|29|17|19871107,,
46|48|46|7|Beat Patrol|STARSHIP|1987-09-26|83|46|10|19871107,,
47|26|9|13|Paper In Fire|JOHN MELLENCAMP|1987-08-15|62|9|16|19871107,,
48|55|48|5|Animal|DEF LEPPARD|1987-10-10|84|19|19|19871107,,
49|36|36|10|Betcha Say That|GLORIA ESTEFAN & MIAMI SOUND MACHINE|1987-09-05|92|36|11|19871107,,
50|58|50|3|Cherry Bomb|JOHN COUGAR MELLENCAMP|1987-10-24|78|8|21|19871107,,
51|30|4|17|I Heard A Rumour|BANANARAMA|1987-07-18|74|4|19|19871107,,
52|35|1|15|Didn't We Almost Have It All|WHITNEY HOUSTON|1987-08-01|50|1|17|19871107,,
53|52|49|12|Silent Morning|NOEL|1987-08-22|82|47|22|19871107,,
54|71|54|3|Need You Tonight|INXS|1987-10-24|93|1|25|19871107,,
55|64|55|5|I Don't Mind At All|BOURGEOIS TAGG|1987-10-10|89|38|17|19871107,,
56|57|56|8|Waterfall|WENDY & LISA|1987-09-19|80|56|10|19871107,,
57|51|44|12|No One In The World|ANITA BAKER|1987-08-22|95|44|17|19871107,,
58|66|58|5|Just Like Heaven|THE CURE|1987-10-10|94|40|19|19871107,,
59|56|12|18|Wipeout|FAT BOYS|1987-07-11|72|12|19|19871107,,
60|74|60|3|Power Of Love|LAURA BRANIGAN|1987-10-24|97|26|18|19871107,,
61|50|10|17|One Heartbeat|SMOKEY ROBINSON|1987-07-18|86|10|19|19871107,,
62|49|13|16|Jump Start|NATALIE COLE|1987-07-25|87|13|18|19871107,,
63|61|61|6|Satellite|HOOTERS|1987-10-03|78|61|8|19871107,,
64|75|64|4|Crazy|ICEHOUSE|1987-10-17|95|14|21|19871107,,
65|59|4|27|Only In My Dreams|DEBBIE GIBSON|1987-05-09|93|4|28|19871107,,
66|73|66|4|Motortown|KANE GANG|1987-10-17|93|36|16|19871107,,
67|76|67|3|True Faith|NEW ORDER|1987-10-24|95|32|18|19871107,,
68|NEW|68|1|Candle In The Wind|ELTON JOHN|1987-11-07|68|6|21|19871107,,
69|63|1|20|La Bamba|LOS LOBOS|1987-06-27|84|1|21|19871107,,
70|NEW|70|1|There's The Girl|HEART|1987-11-07|70|12|19|19871107,,
71|70|70|5|Learning To Fly|PINK FLOYD|1987-10-10|88|70|8|19871107,,
72|68|65|7|Follow You|GLEN BURTNICK|1987-09-26|91|65|8|19871107,,
73|60|6|23|Can't We Try|DAN HILL & VONDA SHEPARD|1987-06-06|91|6|24|19871107,,
74|72|72|4|Special Way|KOOL AND THE GANG|1987-10-17|88|72|14|19871107,,
75|78|75|4|Crazy World|BIG TROUBLE|1987-10-17|90|71|7|19871107,,
76|84|76|2|Reservations For Two|DIONNE & KASHIF|1987-10-31|84|62|7|19871107,,
77|62|38|12|Notorious|LOVERBOY|1987-08-22|91|38|14|19871107,,
78|91|78|2|Pop Goes The World|MEN WITHOUT HATS|1987-10-31|91|20|21|19871107,,
79|NEW|79|1|Kick The Wall|JIMMY DAVIS & JUNCTION|1987-11-07|79|67|6|19871107,,
80|90|80|3|If You Let Me Stay|TERENCE TRENT D'ARBY|1987-10-24|96|68|8|19871107,,
81|NEW|81|1|(Baby Tell Me) Can You Dance|SHANICE WILSON|1987-11-07|81|50|13|19871107,,
82|89|82|2|We've Only Just Begun (The Romance Is Not Over)|GLENN JONES|1987-10-31|89|66|14|19871107,,
83|82|82|3|Eagles Fly|SAMMY HAGAR|1987-10-24|90|82|13|19871107,,
84|93|84|2|System Of Survival|EARTH, WIND & FIRE|1987-10-31|93|60|13|19871107,
85|88|85|2|Sweet Rachel|BEAU COUP|1987-10-31|88|80|6|19871107,,
86|79|62|9|Love Is Contagious|TAJA SEVELLE|1987-09-12|82|62|10|19871107,,
87|80|80|5|Nothing's Gonna Stop Me Now|SAMANTHA FOX|1987-10-10|91|80|5|19871107,,
88|NEW|88|1|Hungry Eyes|ERIC CARMEN|1987-11-07|88|4|25|19871107,,
89|86|60|12|Rock Me|GREAT WHITE|1987-08-22|96|60|14|19871107,,
90|NEW|90|1|I Live For Your Love|NATALIE COLE|1987-11-07|90|13|22|19871107,,
91|87|58|13|One Lover At A Time|ATLANTIC STARR|1987-08-15|85|58|13|19871107,,
92|NEW|92|1|The Real Thing|JELLYBEAN featuring STEVEN DANTE|1987-11-07|92|82|6|19871107,,
93|NEW|93|1|Honestly|STRYPER|1987-11-07|93|23|19|19871107,,
94|83|7|23|Rock Steady|THE WHISPERS|1987-06-06|84|7|23|19871107,,
95|85|32|12|Victim Of Love|BRYAN ADAMS|1987-08-22|75|32|12|19871107,,
96|67|5|19|When Smokey Sings|ABC|1987-07-04|86|5|19|19871107,,
97|65|65|7|Crazy Crazy Nights|KISS|1987-09-26|94|65|7|19871107,,
98|81|81|4|So The Story Goes|LIVING IN A BOX|1987-10-17|89|81|4|19871107,,
99|77|1|14|I Just Can't Stop Loving You|MICHAEL JACKSON with SIEDAH GARRETT|1987-08-08|37|1|14|19871107,,
100|69|39|9|Let's Work|MICK JAGGER|1987-09-12|75|39|9|19871107,,
1|1|1|7|Bad|MICHAEL JACKSON|1987-09-19|40|1|14|19871031,,
2|2|2|8|Causing A Commotion|MADONNA|1987-09-12|41|2|18|19871031,,
3|5|3|10|I Think We're Alone Now|TIFFANY|1987-08-29|84|1|24|19871031,,
4|7|4|9|Mony Mony|BILLY IDOL|1987-09-05|72|1|22|19871031,,
5|6|5|12|Casanova|LEVERT|1987-08-15|90|5|18|19871031,,
6|9|6|10|Little Lies|FLEETWOOD MAC|1987-08-29|66|4|21|19871031,,
7|8|7|12|Let Me Be The One|EXPOSE|1987-08-15|77|7|22|19871031,,
8|3|2|14|U Got The Look|THE ARTIST|1987-08-01|67|2|25|19871031,,
9|13|9|12|Breakout|SWING OUT SISTER|1987-08-15|92|6|23|19871031,,
10|16|10|5|Brilliant Disguise|BRUCE SPRINGSTEEN|1987-10-03|40|5|16|19871031,,
11|15|11|9|It's A Sin|PET SHOP BOYS|1987-09-05|70|9|19|19871031,,
12|20|12|6|(I've Had) The Time Of My Life|BILL MEDLEY & JENNIFER WARNES|1987-09-26|73|1|21|19871031,,
