BBL,Street Number,Street Name,Borough,Zip,Benchmarking Submission,Entry Number,Site EUI,Weather Normalized Source EUI,Water per Square Foot,ENERGY STAR Score,GHG,Reported Building Square Footage,Reported Facility Type,Number of Buildings,Reported BINs
4008140001,87,  19 AVENUE,QUEENS,11105,Yes,551,120.2,193.5,,N/A,3406.9300000000003,450600,Other,1,4439230
4008330024,    22-11,  31 STREET,QUEENS,11105,Yes,1990,162.4,442.7,,N/A,774.51,57396,Other,1,4017056
4008580005,    21-21,  21 AVENUE         ,QUEENS              ,11105,No DOF Record as of 08/01/12,,,,,,,,,,
4008840065,    26-13,  21 STREET,QUEENS,11102,Yes,301,116.2,198.4,,77,1193.8599999999999,159582,Senior Care Facility,1,4535406
4009070001,     4-55,  26 AVENUE         ,QUEENS              ,11102,No DOF Record as of 08/01/12,,,,,,,,,,
4009070008,     4-05,  26 AVENUE,QUEENS,11102,Yes,1405,35,80,,60,129.6,49654,Warehouse (Unrefrigerated),2,4437040
4009110001,     3-15,  26 AVENUE         ,QUEENS              ,11102,No DOF Record as of 08/01/12,,,,,,,,,,
4009120001,     2-15,  26 AVENUE         ,QUEENS              ,11102,No DOF Record as of 08/01/12,,,,,,,,,,
4009150006,    26-01,   1 STREET         ,QUEENS              ,11102,No DOF Record as of 08/01/12,,,,,,,,,,
4009260001,,GRAND CENTRAL PKWY  ,QUEENS              ,0,No DOF Record as of 08/01/12,,,,,,,,,,
4010160075,    26-15,BOODY STREET,QUEENS,11377,Yes,2152,,,,N/A,,75573,Office,1,
4010160098,    26-45,BROOKLYN QUEENS EP W,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4010160310,    72-02,ASTORIA BOULEVARD S,QUEENS,11103,Yes,1689,101.3,120.60000000000001,,N/A,945.52,167505,Other,5,4022509
4010160551,    24-01,BROOKLYN QUEENS EP W,QUEENS,11377,Yes,1510,25.3,87.2,,7,194.81,81966,Warehouse (Unrefrigerated),1,
4010160565,    24-25,BROOKLYN QUEENS EP W,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4010170065,    25-44,BOROUGH PLACE       ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4010180002,    25-20,BOROUGH PLACE       ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4010180020,    25-15,  50 STREET,QUEENS,11377,Yes,1602,60.2,133.5,,43,439.89,100000,Warehouse (Unrefrigerated),1,4022553
4010270004,    71-01,  25 AVENUE         ,QUEENS              ,11370,No DOF Record as of 08/01/12,,,,,,,,,,
4010500002,    25-06,  75 STREET,QUEENS,11370,Yes,1657,79.8,128.69999999999999,,89,1495.82,300000,K-12 School,4,4437060
4010550038,    78-01,  30 AVENUE,QUEENS,11370,Yes,1750,60.1,88.100000000000009,,N/A,365.71,99900,Multifamily Housing,1,4453613
4010680001,    90-10,GRAND CENTRAL PKWY  ,QUEENS              ,11369,No DOF Record as of 08/01/12,,,,,,,,,,
4010710001,    94-00,DITMARS BOULEVARD   ,QUEENS              ,11369,No DOF Record as of 08/01/12,,,,,,,,,,
4010710050,    94-01,  23 AVENUE         ,QUEENS              ,11369,No DOF Record as of 08/01/12,,,,,,,,,,
4010780001,    83-15,  24 AVENUE,QUEENS,11370,Yes,2114,50.6,89.100000000000009,0.69,19,387.42,120000,Warehouse (Unrefrigerated),1,
4010840001,    23-27,  89 STREET         ,QUEENS              ,11369,No DOF Record as of 08/01/12,,,,,,,,,,
4011140011,    60-01,  31 AVENUE         ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4011240001,    75-11,  31 AVENUE,QUEENS,11370,Yes,1085,37053,39082.6,,1,238820.52000000002,120840,Retail,2,
4011420001,    72-02,  31 AVENUE         ,QUEENS              ,11370,No DOF Record as of 08/01/12,,,,,,,,,,
4011850001,    62-10,NORTHERN BOULEVARD  ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4011920001,    51-00,NORTHERN BOULEVARD  ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4012110001,    56-08,  37 AVENUE,QUEENS,11377,Yes,1740,11.3,36.5,,96,56.45,53000,Warehouse (Unrefrigerated),1,4027649
4012570032,    70-05,  35 AVENUE         ,QUEENS              ,11372,No DOF Record as of 08/01/12,,,,,,,,,,
4012740035,    74-09,  37 AVENUE,QUEENS,11372,Yes,2478,102.9,237,,N/A,730.33,92626,Office,1,4029563
4012810038,    81-11,  37 AVENUE,QUEENS,11372,Yes,2638,54.4,181.8,,45,388.33,76000,K-12 School,1,4029691;4029692
4013200053,    51-11,QUEENS BOULEVARD    ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4013390002,    61-11,QUEENS BOULEVARD,QUEENS,11377,Yes,1574,138.80000000000001,244.20000000000002,,24,1388.78,150000,Senior Care Facility,1,4449695
4014560035,    82-11,  37 AVENUE,QUEENS,11372,Yes,2088,22.400000000000002,73.400000000000006,,N/A,325.26,154708,Retail,1,4035816;4035815
4014560041,    82-01,  37 AVENUE,QUEENS,11372,Yes,2088,22.400000000000002,73.400000000000006,,N/A,325.26,154708,Retail,1,4035816;4035815
4015330036,    80-08,  45 AVENUE,QUEENS,11373,Yes,1494,108.2,172.20000000000002,,92,663.87,97800,Senior Care Facility,1,4038364
4015360135,    79-17,ALBION AVENUE       ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4016080058,    40-20, 100 STREET         ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4016320009,   100-30,DITMARS BOULEVARD   ,QUEENS              ,11369,No DOF Record as of 08/01/12,,,,,,,,,,
4016320020,   100-17,  23 AVENUE         ,QUEENS              ,11369,No DOF Record as of 08/01/12,,,,,,,,,,
4016340001,   100-15,DITMARS BOULEVARD,QUEENS,11369,Yes,1660,,,,64,,,Hotel,1,4040807
4016400020,   102-40,DITMARS BOULEVARD,QUEENS,11369,Yes,1314,83.9,185.70000000000002,,68,776.03,125000,Hotel,1,4865195
4016400025,   104-04,DITMARS BOULEVARD,QUEENS,11369,Yes,1316,113.60000000000001,248.6,,29,2160.44,257000,Hotel,1,BIN# 4312893
4017820019,    37-10, 114 STREET         ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4017870020,   123-01,ROOSEVELT AVENUE    ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4018330215,   127-92,WILLETS POINT BLVD  ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4018330300,   127-40,WILLETS POINT BLVD  ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4018600100,    90-15,QUEENS BOULEVARD,QUEENS,11373,Yes,438,37.6,124.2,,92,1317.88,375888,Retail,1,
4018600101,    57-15,  92 STREET         ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4018600102,    92-59,  59 AVENUE         ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4018610001,    91-31,QUEENS BOULEVARD,QUEENS,11373,Yes,1905,185,385.7,,11,1094.6600000000001,82943,Office,1,
4018720007,    56-25,  92 STREET,QUEENS,11373,Yes,1670,28.5,47.6,,100,168.25,94380,K-12 School,1,4046340
4018800007,    97-11,  50 AVENUE         ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4019070025,    55-06,  99 STREET,QUEENS,11368,Yes,1751,102.60000000000001,151.1,,N/A,405.44,64602,Multifamily Housing,1,4437300
4019180001,    59-17,JUNCTION BOULEVARD,QUEENS,11373,Yes,667,133.9,298.60000000000002,,63,3938.82,394939,Office,1,4047310; 4047312
4019180025,    58-17,JUNCTION BOULEVARD,QUEENS,11373,Yes,667,133.9,298.60000000000002,,63,3938.82,394939,Office,1,4047310; 4047312
4019180114,    96-05,HOR HARDING EP SR N,QUEENS,11368,Yes,701,168.5,365.90000000000003,,N/A,3193.66,259938,Office,1,4047337
4019650015,   108-25,HOR HARDING EP SR N ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4019700025,    59-20,VAN DOREN STREET,QUEENS,11368,Yes,1447,150.4,262.60000000000002,,41,627.29,62907,Senior Care Facility,1,4048470
4019720038,   111-26,CORONA AVENUE       ,QUEENS              ,11368,No DOF Record as of 08/01/12,,,,,,,,,,
4020790001,    95-25,QUEENS BOULEVARD,QUEENS,11374,Yes,693,80.2,271.60000000000002,,58,2002.06,265877,Office,1,4050410
4020800101,    61-01,JUNCTION BOULEVARD,QUEENS,11374,Yes,2265,107.10000000000001,355.40000000000003,,33,6272.99,623684,Retail,1,4540407
4020840101,    96-05,QUEENS BOULEVARD,QUEENS,11374,Yes,132,56.4,166.8,,67,969.14,197645,Retail,1,4050415
4020840101,    96-05,QUEENS BOULEVARD,QUEENS,11374,Yes,1160,76.599999999999994,254.6,,57,2465.17,342728,Retail,1,4050415
4020910001,    97-45,QUEENS BOULEVARD,QUEENS,11374,Yes,2343,61.2,109.8,,N/A,621.98,158427,Office,1,4050460
4020920001,    97-77,QUEENS BOULEVARD,QUEENS,11374,Yes,699,,,,86,,,Office,1,4050482
4021180001,    99-01,QUEENS BOULEVARD,QUEENS,11374,Yes,294,71.599999999999994,231,,44,382.39,56916,Retail,1,4050967
4021310016,   102-01,  66 ROAD,QUEENS,11375,Yes,429,402.1,710.7,0,56,5078.9799999999996,190934,Hospital (General Medical and Surgical),2,4051250
4022460041,    71-02, 113 STREET         ,QUEENS              ,11375,No DOF Record as of 08/01/12,,,,,,,,,,
4022480099,   112-50,  72 AVENUE         ,QUEENS              ,11375,No DOF Record as of 08/01/12,,,,,,,,,,
4022480228,    70-35, 113 STREET         ,QUEENS              ,11375,No DOF Record as of 08/01/12,,,,,,,,,,
4022660081,   114-03,QUEENS BOULEVARD    ,QUEENS              ,11375,No DOF Record as of 08/01/12,,,,,,,,,,
4022700041,   112-09,QUEENS BOULEVARD,QUEENS,11375,Yes,2433,,,,N/A,,300735,Office,1,
4022920007,    48-02,  48 AVENUE,QUEENS,11377,Yes,1827,17.600000000000001,35.200000000000003,0.76,92,152.22,126533,Warehouse (Unrefrigerated),2,"4437369
4053098"
4023110250,,49 STREET           ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4023140100,    61-10,QUEENS BOULEVARD,QUEENS,11377,Yes,1765,206,259.8,,85,921.48,70000,Retail,1,4437383
4023430001,    58-51,  52 AVENUE,QUEENS,11377,Yes,1745,0.9,2.9,,100,4.85,59200,Warehouse (Unrefrigerated),1,
4024420002,    72-01,  51 AVENUE         ,QUEENS              ,11377,No DOF Record as of 08/01/12,,,,,,,,,,
4024490013,    50-10,KNEELAND STREET,QUEENS,11373,Yes,1836,62.300000000000004,122.10000000000001,,47,212.43,50150,Warehouse (Unrefrigerated),1,4056448
4024530040,    79-00,QUEENS BOULEVARD,QUEENS,11373,Yes,1401,31.6,105.5,0,88,323.83999999999997,109196,Hotel,1,4056461
4024920094,    53-01,  74 STREET         ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4025290020,    43-40,  57 AVENUE,QUEENS,11378,Yes,2453,0,0,,N/A,1020.0400000000001,0,,1,
4025450026,    46-50,  54 AVENUE         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025460024,    46-36,  54 ROAD           ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025500090,    46-05,  56 ROAD           ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025500227,    55-30,  46 STREET,QUEENS,11378,Yes,2143,50.1,167.20000000000002,,10,316.39999999999998,67303,Warehouse (Unrefrigerated),1,4058891
4025640001,500,49 STREET           ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025670150,    56-01,  55 AVENUE         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025730001,    50-35,  56 ROAD           ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025730025,    50-02,  55 AVENUE         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025730162,    56-05,  55 DRIVE          ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025750040,    56-75,  49 STREET         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4025850021,    55-60,  58 STREET,QUEENS,11378,Yes,1789,53.6,92.3,4.78,N/A,704.72,193000,Other,1,4058947
4026000092,    55-90,  48 STREET         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026020058,    57-47,  47 STREET         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026020102,    56-45,  48 STREET         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026020125,    57-65,  48 STREET,QUEENS,11378,Yes,2176,31.5,60.300000000000004,4.93,89,271.55,124500,Warehouse (Unrefrigerated),1,4058965;4058964
4026020170,    56-72,  49 STREET,QUEENS,11378,Yes,1641,12.6,13.200000000000001,,100,56.910000000000004,85000,Warehouse (Unrefrigerated),1,NYC BBL: 4-02602-0170
4026020190,    57-00,  49 STREET,QUEENS,11378,Yes,2102,,,,76,,,Warehouse (Unrefrigerated),1,4058972
4026020200,    57-10,  49 STREET,QUEENS,11378,Yes,1236,50.6,89.8,,60,252.96,77468,Warehouse (Unrefrigerated),1,4026020200
4026020220,    57-48,  49 STREET,QUEENS,11378,Yes,1902,90.600000000000009,302.60000000000002,,33,496.18,58323,Warehouse (Refrigerated),1,4058974
4026030040,    57-13,  49 STREET,QUEENS,11378,Yes,2169,32.299999999999997,50,,N/A,182.19,74000,Warehouse (Unrefrigerated),1,4058982; 4437460
4026030072,    57-01,  49 STREET         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026030150,    58-38,PAGE PLACE          ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026100118,    51-09,GRAND AVENUE,QUEENS,11378,Yes,1909,29.900000000000002,100,,88,337.83,120200,Warehouse (Refrigerated),1,4058991
4026100336,    55-15,GRAND AVENUE,QUEENS,11378,Yes,694,242.70000000000002,377.7,,N/A,4984.6000000000004,319000,Other,4,4437467
4026100357,    56-19,GRAND AVENUE,QUEENS,11378,Yes,1567,47.4,71,,N/A,204.53,72000,Other,1,4843087
4026110093,    47-03,METROPOLITAN AVENUE ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4026110102,    47-08,GRAND AVENUE,QUEENS,11378,Yes,1937,25.400000000000002,84.8,,42,123.93,52000,Warehouse (Unrefrigerated),1,4445984
5013840150,2577,FOREST AVENUE       ,STATEN ISLAND       ,10303,No DOF Record as of 08/01/12,,,,,,,,,,
4026110104,    47-10,GRAND AVENUE,QUEENS,11378,Yes,1952,25.400000000000002,84.8,,58,190.67000000000002,80000,Warehouse (Unrefrigerated),1,4445984
4026110106,    47-12,GRAND AVENUE,QUEENS,11378,Yes,1386,22.2,72.5,,60,417.32,200000,Warehouse (Unrefrigerated),1,4-02611-0106
4026110130,    50-00,GRAND AVENUE        ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026110136,    51-18,GRAND AVENUE,QUEENS,11378,Yes,2084,44.6,100.5,,42,427.77,131000,Warehouse (Unrefrigerated),3,4439290
4026110141,    52-08,GRAND AVENUE,QUEENS,11378,Yes,1377,53.1,102.7,7.51,59,648.16,180000,Warehouse (Unrefrigerated),3,
4026110151,    53-06,GRAND AVENUE,QUEENS,11378,Yes,1640,31.900000000000002,60.2,7.04,64,260.69,120000,Warehouse (Unrefrigerated),1,
4026110241,    52-02,GRAND AVENUE,QUEENS,11378,Yes,1376,35.5,82.100000000000009,7.36,82,198.66,75000,Warehouse (Unrefrigerated),1,
4026110350,    52-15,FLUSHING AVENUE,QUEENS,11378,Yes,2148,34.299999999999997,63.9,,66,150.13,66000,Warehouse (Unrefrigerated),1,4059015
4026110356,    52-07,FLUSHING AVENUE,QUEENS,11378,Yes,1586,51.5,102.7,,N/A,360.65000000000003,100000,Storage/Shipping/Non-Refrigerated Warehouse,1,4059016
4026110362,    52-01,FLUSHING AVENUE,QUEENS,11378,Yes,867,23.3,25.1,,N/A,274.68,158904,Warehouse (Unrefrigerated),1,4059017
4026110480,    47-05,METROPOLITAN AVENUE ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4026220125,    58-77,  57 STREET         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026560064,    58-75,  54 AVENUE,QUEENS,11377,Yes,1321,52,97.8,5.11,38,262.63,75477,Warehouse (Unrefrigerated),1,4059709
4026560115,    59-21,  58 ROAD,QUEENS,11378,Yes,1319,50.6,137.19999999999999,3.8,18,401.69,95963,Warehouse (Unrefrigerated),1,4059714
4026570023,    58-40,BORDEN AVENUE       ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026570040,    59-02,BORDEN AVENUE       ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026620018,    58-95,MAURICE AVENUE,QUEENS,11378,Yes,1105,25.400000000000002,83.8,,80,308.08999999999997,129043,Warehouse (Unrefrigerated),1,4307987
4026660006,    58-55,  56 DRIVE,QUEENS,11378,Yes,1302,132.4,394.8,,N/A,733.29,63518,Warehouse (Refrigerated),1,4805324
4026660020,    58-80,  59 STREET,QUEENS,11378,Yes,1215,,,,N/A,,82428,Food Service,1,4059726
4026690001,    58-51,MASPETH AVENUE,QUEENS,11378,Yes,2053,98.2,328.1,,N/A,3504.31,380000,Other,1,4059744
4026780001,    58-13,GRAND AVENUE        ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026810001,    58-30,GRAND AVENUE,QUEENS,11378,Yes,1454,10.8,20.2,,N/A,110.95,151500,Other,1,4059931
4026810084,    58-54,  59 STREET         ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4026870021,    59-40,  55 DRIVE          ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4027990152,    69-95,  58 ROAD           ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4028020001,    72-50,GRAND AVENUE        ,QUEENS              ,11378,No DOF Record as of 08/01/12,,,,,,,,,,
4028050010,    74-04,GRAND AVENUE        ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4028050016,    74-16,GRAND AVENUE        ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4028570036,    90-02,QUEENS BOULEVARD    ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4028600016,    87-28,  58 AVENUE         ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4029740109,    61-35,DRY HARBOR ROAD     ,QUEENS              ,11379,No DOF Record as of 08/01/12,,,,,,,,,,
4029740130,    61-80,WOODHAVEN BOULEVARD ,QUEENS              ,11374,No DOF Record as of 08/01/12,,,,,,,,,,
4030840014,    97-30,QUEENS BOULEVARD    ,QUEENS              ,11374,No DOF Record as of 08/01/12,,,,,,,,,,
4030880001,    60-05,WOODHAVEN BOULEVARD ,QUEENS              ,11373,No DOF Record as of 08/01/12,,,,,,,,,,
4032190001,    69-02,BURNS STREET        ,QUEENS              ,11375,No DOF Record as of 08/01/12,,,,,,,,,,
4032340150,    69-50,AUSTIN STREET,QUEENS,11375,Yes,1242,1179.9000000000001,3160.9,,N/A,7652.01,78938,Retail,1,
4032340185,    70-50,AUSTIN STREET,QUEENS,11375,Yes,850,166.5,408.7,,N/A,805.04,62001,Other,1,4077473
4032370040,   106-06,QUEENS BOULEVARD,QUEENS,11375,Yes,1986,133.80000000000001,213.1,,8,556.1,56420,House of Worship,1,4077479
4032560001,   108-18,QUEENS BOULEVARD,QUEENS,11375,Yes,1501,231.9,464.90000000000003,9.68,N/A,1752.6000000000001,108283,Other,1,4077993
4033210113,   117-01,  84 AVENUE         ,QUEENS              ,11418,No DOF Record as of 08/01/12,,,,,,,,,,
4033480037,    80-02,QUEENS BOULEVARD,QUEENS,11373,Yes,2451,60.6,171.8,,79,2654.32,514975,Office,1,4312089
4033580018,   120-46,QUEENS BOULEVARD,QUEENS,11415,Yes,281,64,91.7,,98,186.85,49399,Office,1,BIN# 4080152
4033750015,    47-40,METROPOLITAN AVENUE ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4033750023,    63-63,WOODWARD AVENUE,QUEENS,11385,Yes,1855,25.400000000000002,84.8,,59,119.75,50246,Warehouse (Unrefrigerated),3,4080420
4033770014,    19-48,TROUTMAN STREET     ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4033930062,24,WOODWARD AVENUE     ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4034100145,    18-19,FLUSHING AVENUE     ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4034100190,    18-13,FLUSHING AVENUE     ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4034120047,    17-10,FLUSHING AVENUE,QUEENS,11385,Yes,1587,10.6,35.5,,N/A,424.71000000000004,425925,Multifamily Housing,2,4443074
4035390001,    10-19,IRVING AVENUE       ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4035400025,    15-40,COVERT STREET       ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4035410001,    10-95,IRVING AVENUE       ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4035570004,    11-25,WYCKOFF AVENUE      ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4035900085,    59-10,DECATUR STREET,QUEENS,11385,Yes,1459,35.700000000000003,50,,N/A,549.98,200000,Multifamily Housing,1,4086776
4036050001,    66-26,METROPOLITAN AVENUE,QUEENS,11379,Yes,2243,64.8,216.4,,54,849.99,139755,Retail,2,4443103
4036050001,    66-26,METROPOLITAN AVENUE,QUEENS,11379,Yes,2574,72.900000000000006,175.20000000000002,,N/A,9298.6,1659044,Other,2,4443103
4036080253,    65-75,TRAFFIC AVENUE      ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4036080290,    63-15,TRAFFIC AVENUE      ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4036670023,    68-02,METROPOLITAN AVENUE,QUEENS,11379,Yes,1180,42.2,72.3,,98,751.81000000000006,227500,K-12 School,1,
4036670578,    66-35,OTTO ROAD,QUEENS,11385,Yes,1829,69,100.3,3.84,47,507.7,95000,Warehouse (Unrefrigerated),1,4089236
4037030007,    68-24,68 STREET           ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4037320330,,CYPRESS AVENUE      ,QUEENS              ,0,No DOF Record as of 08/01/12,,,,,,,,,,
4037910083,    70-10,  74 STREET,QUEENS,11379,Yes,735,128.69999999999999,227.1,11.96,N/A,389.98,46900,Other,1,4092069
4038030014,    78-16,COOPER AVENUE       ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4038040091,    70-30,  80 STREET         ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4038100093,    74-10,  88 STREET         ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4038100161,    75-02,  88 STREET         ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4038100375,    84-00,80 STREET,QUEENS,11385,Yes,763,122.5,184.4,,8,534.72,73000,Warehouse (Unrefrigerated),1,4092619
4038570179,    88-36,  77 AVENUE,QUEENS,11385,Yes,1435,66.2,121.2,,47,1791.42,71000,Warehouse (Unrefrigerated),1,
4038570300,    76-02,WOODHAVEN BOULEVARD ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4038840002,    72-25,WOODHAVEN BOULEVARD,QUEENS,11385,Yes,1707,77.7,201,0,65,333.95,53500,Retail,1,4095019
4038860074,    75-11,WOODHAVEN BOULEVARD ,QUEENS              ,11385,No DOF Record as of 08/01/12,,,,,,,,,,
4038860380,    89-89,UNION TURNPIKE      ,QUEENS              ,11375,No DOF Record as of 08/01/12,,,,,,,,,,
4038860837,    96-10,METROPOLITAN AVENUE ,QUEENS              ,11375,No DOF Record as of 08/01/12,,,,,,,,,,
4039980001,   123-15,  14 AVENUE         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040110001,   131-21,  14 AVENUE         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040110024,    11-11, 131 STREET         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040120045,   132-07,  14 AVENUE         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040310001,   109-01,  14 AVENUE,QUEENS,11356,Yes,1352,53.1,137.6,28.27,95,635.14,149000,Office,4,
4040320001,   110-01,  14 AVENUE,QUEENS,11356,Yes,1345,104.2,266.3,21.46,21,457.79,54574,Office,1,
4040450001,    14-04, 111 STREET,QUEENS,11356,Yes,1234,87.100000000000009,264,8.84,69,443.65000000000003,57275,Office,1,
4040650001,   112-02,  15 AVENUE         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040670015,   115-10,  14 ROAD,QUEENS,11356,Yes,756,102.8,183.70000000000002,1612.58,N/A,407.57,60000,Other,1,
4040780001,   114-02,  15 AVENUE,QUEENS,11356,Yes,803,,,,N/A,,107000,Warehouse (Unrefrigerated),4,
4040780026,   116-02,  15 AVENUE         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040800003,    18-00, 119 STREET         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040890045,   124-06,  14 AVENUE         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040920001,    15-54,18 AVENUE           ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4040940006,    14-50, 128 STREET         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4041170001,    15-01, 131 STREET,QUEENS,11356,Yes,728,,,,N/A,,,,1,
4041250001,   139-10,  15 AVENUE,QUEENS,11357,Yes,118,84.9,208.9,114.89,N/A,618.78,92705,Education,1,4854710
4041380001,   132-01,  20 AVENUE,QUEENS,11356,Yes,791,198.6,559.29999999999995,,35,1332.17,78500,Supermarket/Grocery,1,4836955
4041430001,   135-05,  20 AVENUE,QUEENS,11356,Yes,1912,120.7,314.5,,33,3233.38,331130,Retail,1,4462119;4462121;4462122;4462123;4462124;4850201
4041430030,   137-05,20 AVENUE,QUEENS,11356,Yes,1912,120.7,314.5,,33,3233.38,331130,Retail,1,4462119;4462121;4462122;4462123;4462124;4850201
4041450001,   139-15,  20 AVENUE,QUEENS,11356,Yes,1354,121,326.5,,N/A,769.16,76727,Mall (Strip Mall and Enclosed),1,4462126
4041470001,   141-07,  20 AVENUE,QUEENS,11357,Yes,863,105.5,275.2,,18,1247.9000000000001,139253,Office,2,4437997
4041480080,    17-20,WHITESTONE EP SR W  ,QUEENS              ,11357,No DOF Record as of 08/01/12,,,,,,,,,,
4041720007,    20-07, 127 STREET         ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4041730010,    20-05,128 STREET          ,QUEENS              ,11356,No DOF Record as of 08/01/12,,,,,,,,,,
4041830075,   142-02,  20 AVENUE         ,QUEENS              ,11357,No DOF Record as of 08/01/12,,,,,,,,,,
4041910094,   143-10,  20 AVENUE         ,QUEENS              ,11357,No DOF Record as of 08/01/12,,,,,,,,,,
