,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
5404,Card,Rated 4 stars out of five stars,Carlos Munoz,Yu-Gi-Oh! Duel Links,Top Grossing Games,"For those who remember the good old days of yu GI oh this game is very entertaining and fun, addictive and a great game to pass the time. Some effects and rules on the game need working, more cards need to be added as of now there are only three different sets instead of all the ones that are out there. Higher difficulty where we can duel with five monsters at a time would be also a welcome addition.","1,24,2017",KONAMI,4,403,650,3,0.9366,0.027,0,0.188
5405,Card,Rated 3 stars out of five stars,P4ND4WH4L3,Yu-Gi-Oh! Duel Links,Top Grossing Games,"Great game. Love it. Played it a lot. But lots of issues. Online only, very limited amount of cards you can access compared to other YU-GI-OH games, and other minor details not worth mentioning. But today I un-installed the game and re-installed it and ALL my progress reset. There was a big update today but it wouldn't let me play the game so i thought re-installing would fix it.   At the very core, there is a fun game to enjoy but KONAMI has to fix some stuff.","1,25,2017",KONAMI,3,465,651,7,0.9188,0.057,0,0.182
5406,Card,Rated 4 stars out of five stars,Luqman Jamil,Yu-Gi-Oh! Duel Links,Top Grossing Games,Awesome game with anime character voices. Controls are simple and easy to understand and graphics look amazing. Card battlefield is simple to navigate and monster and spells easily activated. Monsters are from the anime series and come complete with rare legendary cards. Only downside is servers are down every now and again and are struggling with user load. Please update servers/restart servers so we can continue to play. Game servers are currently down making game unplayable.,"1,25,2017",KONAMI,4,482,651,0,0.8885,0.08,0,0.194
5407,Adventure,Rated 3 stars out of five stars,Kaitlyn Amos,Pokémon GO,Top Grossing Games,"The concept is cool and this app is fun if you are traveling a country. However, it is bad for rural communities which makes no since. It doesn't always show an accurate location. This game was cool but I have gotten bored with it. I rarely find pokemon wherever I am and I done know anyone who still actively plays this game. It would be more fun if my friends were into. It just shows how little there is to do in this app.","2,3,2017","Niantic, Inc.",3,425,660,0,0.9186,0.068,0,0.205
5408,Adventure,Rated 4 stars out of five stars,Vanessa Curtis,Pokémon GO,Top Grossing Games,"This game is fun, easy to play, and a good time killer. However, I have had many issues with logging into the game when the servers were down. Even today I am having problems with logging in after I got the new update this past Tuesday. So I really hope this big bug will get fixed soon.  That way I can hope to have a good experience each time I play.","2,5,2017","Niantic, Inc.",4,352,662,0,0.9407,0.084,0,0.284
5409,Adventure,Rated 4 stars out of five stars,James Lewis,Pokémon GO,Top Grossing Games,"Started playing by teaming up with my children and grandchildren. Unfortunately, the ""team"" concept is hardly ever used or rewarded. The top YouTube experts are ""loners"" that bought their XP, rather than by game play. Maximizing coins by team play has never been discussed because they buy theirs. Most everyone picks a team, yet hardly anyone has ""joined"" a team. I'd like to see team effort rewarded. The game/app itself is great for my daily 5K walk.","2,1,2017","Niantic, Inc.",4,453,658,0,0.9654,0.026,0,0.268
5410,Adventure,Rated 4 stars out of five stars,Kim Arundale,Pokémon GO,Top Grossing Games,"I very much wish Niantic fixed this app long ago because no one plays this game anymore, and that was half the fun. Without the community, the game isn't worth much. I'll admit the updates have progressively gotten better, but this app would have been much more successful if these features were initially included or released more quickly. It's really a shame, it was a great way to meet people of all ages.","2,1,2017","Niantic, Inc.",4,408,658,0,0.9145,0.086,0,0.231
5411,Adventure,Rated 2 stars out of five stars,mike donaway,Pokémon GO,Top Grossing Games,This would be a five star review love this game but the Feb 7 the update it keeps freezing when I want to click on my avatar at bottom left can't change buddies it freezes and now Pokemon are not popping up in wild I see the ring on ground where they should be but no Pokemon to catch. This is a real bummer I love this game but now it is unplayable for me since update. Gyms freeze on loading screen have to keep restarting. Please fix this so I can enjoy walking for my health,"2,9,2017","Niantic, Inc.",2,478,666,0,0.8972,0.083,0,0.175
5412,Adventure,Rated 4 stars out of five stars,Maria Bryan,Pokémon GO,Top Grossing Games,"I love alot but there have been some bugs lately. Sometimes it never loads for some odd reason even when my wifi and gps signal is strong. Also, i usually go out with my mum too (She has it too) and for some reason her app just closer randomly... but it doesn't for me. We both have the same type of phones (Samsung J5) but it only happens on her phone. I hope if you read this you can put some work onto these bugs. Thanks.","1,30,2017","Niantic, Inc.",4,424,656,0,0.9153,0.031,0,0.154
5413,Adventure,Rated 4 stars out of five stars,Sira Q,Pokémon GO,Top Grossing Games,"As of latest update the game freezes when I tap the player icon.  Fun to play, and is more stable than at the beginning. The daily bonus is a great addition since now I have a reason to visit pokestops every day. I'm hoping to get more pokémon or features in the game, since it has started to feel a bit lacking (all I get is the same pokémon everywhere I go even tho gen2 is apparently at least partly available?)","2,3,2017","Niantic, Inc.",4,416,660,0,0.9552,0.013,0,0.214
5414,Adventure,Rated 3 stars out of five stars,247Barcaro,Pokémon GO,Top Grossing Games,"The first two line of the description for this app says battling others...No we can't. Lets go! Give us the parts you told us about that are not  available yet, before you start with Gen2.and I'm still waiting on Oct14.  // new Dec9 Still no vs battle, Still no trade. Radar getting better but still not there.","2,1,2017","Niantic, Inc.",3,310,658,0,-0.4389,0.113,0,0.032
5415,Adventure,Rated 3 stars out of five stars,Brian Fisne,Pokémon GO,Top Grossing Games,"Vast improvements since the last time I wrote a review. The tracker is much better but still not what it was at launch. They appear to have fixed the issue with music stopping when you open the app, however, the volume still drops when you open it. I'm not sure why it's so hard to just not mess with audio. Other games have no issues with this. Events make the game fun, but when you're at a higher level, if there isn't one going on, it's a boring grind. Need to add more content in the form of more and better gameplay to keep myself and many others around.","1,30,2017","Niantic, Inc.",3,560,656,0,0.4892,0.102,0,0.119
5416,Puzzle,Rated 5 stars out of five stars,Debbie Clark,Cookie Jam,Top Grossing Games,"I Love this game. Totally addicting, I hate it when I run out of lives. I'll even play with just a couple of lives.","2,2,2017",SGN,5,115,659,0,0.3862,0.144,0,0.239
5417,Puzzle,Rated 1 stars out of five stars,La'Tisha Moore,Cookie Jam,Top Grossing Games,"The game is wack, it keep jumping out and taking my lives. Such a waste of time and storage..","2,1,2017",SGN,1,93,658,0,-0.4215,0.141,0,0.0
5418,Puzzle,Rated 1 stars out of five stars,Kathleen Dodd,Cookie Jam,Top Grossing Games,"WTF, the game keeps freezing!!!!!!!!😠 Why can't I connect to facebook?😠 Everytime I swap any two boosters it tries to connect to facebook but can't! 😠😠😠😠😠😠😠😠😠😠😠😠😠 😠  Does anyone read these cause everyone has the same problems but it's not being fixed! 5th of feb still can't connect to facebook!!!!!!","2,4,2017",SGN,1,348,661,0,-0.8169,0.14,0,0.0
5419,Puzzle,Rated 4 stars out of five stars,Laycie Dickens,Cookie Jam,Top Grossing Games,"Like this game a lot, but what happened to the gift boxes??? Please bring them back! It was nice getting rewarded for making it through levels.","2,8,2017",SGN,4,143,665,0,0.9544,0.0,0,0.465
5420,Puzzle,Rated 3 stars out of five stars,Tami H,Cookie Jam,Top Grossing Games,"Very addicting...BUT since last update have to start the game twice, everytime!! VERY Maddening!! Plz fix","2,8,2017",SGN,3,105,665,0,-0.6273,0.249,0,0.105
5421,Puzzle,Rated 3 stars out of five stars,Tracy Bohn,Cookie Jam,Top Grossing Games,"I can't connect to fb anymore. So I can't get or give lives, and when I re download it won't catch up.","2,2,2017",SGN,3,102,659,0,0.0,0.0,0,0.0
5422,Puzzle,Rated 3 stars out of five stars,Tina Mimms,Cookie Jam,Top Grossing Games,I just went to 2496 to the next level and there are No gift boxes. What's the problem now.,"2,3,2017",SGN,3,90,660,0,-0.25,0.215,0,0.127
5423,Casino,Rated 5 stars out of five stars,Nik Kol,House of Fun Slots Casino,Top Grossing Games,"Fantastic game! Sometimes you win really BIG, and other times you might not. It wouldn't be fun if you won all the time(...so people stop complaining! :-) House of fun gives you A lot of free coins in your email and their fan page. As well as free spins others have posted and gifting between friends. The graphics are great, bonuses are fun, and, every game is unique and loads faster than any slot game I have played. Also, if you run into any problems with this app they fix it promptly. House of Fun is...FUN","1,3,2017",Playtika HOF,5,512,629,0,0.9812,0.113,0,0.316
5424,Casino,Rated 5 stars out of five stars,Brenda Anderson,House of Fun Slots Casino,Top Grossing Games,I totally love these games! I'm sad when my money runs out. There are so many different kinds of games. Everyone should try them. They would t want to play anything else,"1,10,2017",Playtika HOF,5,169,636,0,0.6581,0.082,0,0.226
5425,Casino,Rated 5 stars out of five stars,Jamie London,House of Fun Slots Casino,Top Grossing Games,"Very addicting! Once you start, its hard to stop. Love the game play and the in game graphics are just perfect for the game. Its more than a time killer cause its very hard to stop playing if your under a time limit. All in all, its one of the best downloads I've made since the smartphone came out in the beginning of time. Lol!! Seriously, one of the most played games I've downloaded and definitely the best slots experience besides going to Vegas yourself.","1,31,2017",Playtika HOF,5,460,657,0,0.959,0.121,0,0.266
5426,Casino,Rated 5 stars out of five stars,Cheryl AhShene,House of Fun Slots Casino,Top Grossing Games,"Money lasting longer then before. I even won a JACKPOT of 4 million. Having a good run, hopes it lasts , had a couple of good progressive wins , still going strong,  for the first time had over 7 million, "" hoop hoop""only one word Addicted.  Only wish my coins could last longer","1,3,2017",Playtika HOF,5,278,629,0,0.9682,0.0,0,0.373
5427,Casino,Rated 5 stars out of five stars,Aid ana,House of Fun Slots Casino,Top Grossing Games,"I really like the veriety of games and how well everything operates.  It loads fast, game play and payouts are awesome.  The only thing is that I run out of money quite fast (my fault) and9 have to wait too long for too little money. Just need bigger free bonuses but THANKS, THIS GAME IS AWESOME","1,2,2017",Playtika HOF,5,296,628,0,0.9714,0.0,0,0.341
5428,Casino,Rated 5 stars out of five stars,Joan Morse,House of Fun Slots Casino,Top Grossing Games,"Lots of fun, but watch your total bet. If there is a glitch or need to reset game the total bet often goes to max bet! I have lost out not being alert. Still give it a good rating! So far so good. Silas Douglas thx for the BEST customer service! I Still Fun. Ups and downs....Just hang in there!","1,3,2017",Playtika HOF,5,295,629,0,0.973,0.067,0,0.325
5429,Casino,Rated 4 stars out of five stars,Judie Bateman,House of Fun Slots Casino,Top Grossing Games,"I started playing over two years ago. Used to be able to purchase coin packs for .99¢-$1.99 nothing less than $2.99 now ..And less coins for the price! 'll be sure to give HOF a 5star rating when THEY give me 5million coins to play...AND when they STOP being ALL ABOUT making MONEY during the holidays for their FREE GAMES.   Well..here you go HOF...4 stars. You didn't ""give"" me 5 million coins. But I got a jackpot on the wizard of oz game!","1,12,2017",Playtika HOF,4,443,638,2,0.8118,0.034,0,0.13
5430,Casino,Rated 1 stars out of five stars,Mary Lee,House of Fun Slots Casino,Top Grossing Games,"Worst slot machine ever! Even after purchasing so many of their coins with them guranteeing me a ""big win"" I still don't get no decent good win! Also hate how our minimum bet keeps getting raise each time we level up but yet we still receive very little coins. Worst payout. Waste of time and money","1,29,2017",Playtika HOF,1,298,655,0,-0.8638,0.215,0,0.119
5431,Strategy,Rated 5 stars out of five stars,Cody Shover,Lords Mobile,Top Grossing Games,A great game,"2,10,2017",IGG.COM,5,12,667,0,0.6249,0.0,0,0.804
5432,Strategy,Rated 5 stars out of five stars,Samantha Voris Fejza,Lords Mobile,Top Grossing Games,Great fun game,"2,10,2017",IGG.COM,5,14,667,0,0.8126,0.0,0,0.881
5433,Strategy,Rated 5 stars out of five stars,prinicess night,Lords Mobile,Top Grossing Games,Its soo fun,"2,10,2017",IGG.COM,5,11,667,0,0.5106,0.0,0,0.623
5434,Strategy,Rated 4 stars out of five stars,vincent maltese,Lords Mobile,Top Grossing Games,Could use improvements,"2,10,2017",IGG.COM,4,22,667,0,0.3182,0.0,0,0.535
5435,Strategy,Rated 5 stars out of five stars,Rachel Dean,Lords Mobile,Top Grossing Games,Absolutely love this game. I probably spend too much time and too much money though lol.,"2,10,2017",IGG.COM,5,88,667,1,0.807,0.0,0,0.359
5436,Strategy,Rated 5 stars out of five stars,aryo setyo,Lords Mobile,Top Grossing Games,"Another event for free gem, pleaseeee","2,10,2017",IGG.COM,5,37,667,0,0.5106,0.0,0,0.398
5437,Strategy,Rated 5 stars out of five stars,acetoys,Lords Mobile,Top Grossing Games,I  think  your game is the best game so far and I  think it will stay  1st place,"2,11,2017",IGG.COM,5,80,668,2,0.6369,0.0,0,0.219
5438,Strategy,Rated 4 stars out of five stars,Wayne Aspden,Lords Mobile,Top Grossing Games,First play seems ok...watch this space,"2,11,2017",IGG.COM,4,38,668,0,0.34,0.0,0,0.324
5439,Strategy,Rated 5 stars out of five stars,0 77,Lords Mobile,Top Grossing Games,Bomb as game,"2,10,2017",IGG.COM,5,12,667,0,-0.4939,0.615,0,0.0
5440,Casino,Rated 3 stars out of five stars,Jeffrey Hale,DoubleU Casino - FREE Slots,Top Grossing Games,Only dislike is they don't credit coins won when and error occurred on the application.,"2,9,2017",DoubleUGames,3,87,666,0,-0.8584,0.488,0,0.0
5441,Casino,Rated 4 stars out of five stars,joseph cyr,DoubleU Casino - FREE Slots,Top Grossing Games,"High payouts, great game, good graphicsgood job","2,8,2017",DoubleUGames,4,47,665,0,0.7906,0.0,0,0.583
5442,Casino,Rated 5 stars out of five stars,Pamela Medley,DoubleU Casino - FREE Slots,Top Grossing Games,Very fun and great way to pass time!,"2,8,2017",DoubleUGames,5,36,665,0,0.85,0.0,0,0.579
5443,Casual,Rated 2 stars out of five stars,lakenya hoarde,Township,Top Grossing Games,"I have had this game for months and I have to say that I've become addicted however with this last update I'm not pleased. When the game was updated it did not come back to where I was before the update but went back even further. Meaning I even went back a level, my co-op went back and even my plane history for the past few days were lost as well.  I enjoy this game but that was really a turn off...","2,1,2017",Playrix Games,2,403,658,0,0.5101,0.056,0,0.084
5444,Casual,Rated 4 stars out of five stars,Pirate Ghost,Township,Top Grossing Games,This game is awesome... one thing that I would change is instead of having to go to everyone's village that's asking for help. At level 25 you should have a traders market that does the leg work for you with the same rewards from plane and train.,"2,7,2017",Playrix Games,4,246,664,0,0.7003,0.0,0,0.119
5445,Casual,Rated 5 stars out of five stars,Amber Grace,Township,Top Grossing Games,"Amazing. One of my all time favorites. Just wish town edits and rearranging was set up better. If you don't have 3 hours to kill, redoing your town becomes a problem when you start really growing. But I still love it!","2,2,2017",Playrix Games,5,217,659,0,0.883,0.132,0,0.333
5446,Casual,Rated 5 stars out of five stars,Roslan Abdul Rahman,Township,Top Grossing Games,"Love this game, addicted and can't stop playing.  Would like to suggest if some of the item or mineral (gold etc...) could change to note or dollar to buy thing or expand the field.   Love it so much, recommended to play this game.   Dear programmer could you create more things for this game.  Thanks","2,8,2017",Playrix Games,5,301,665,0,0.9738,0.022,0,0.379
5447,Casual,Rated 4 stars out of five stars,Mary McLaughlin,Township,Top Grossing Games,"I like this game! It's fun and very creative. However, I have to object to the sexist nature of the graphics: with the exception of the two tailors and the woman who feeds the chickens, every worker is male. Do you really think there aren't women in the other roles, or is this just another example of sexism in gaming?","2,2,2017",Playrix Games,4,319,659,0,0.8513,0.0,0,0.144
5448,Casual,Rated 3 stars out of five stars,Syikin Aziz,Township,Top Grossing Games,I like the games so fat but the waiting time is killing me.. i dunno how many trains i had to send and wait to get the items for the building.. i wish the trains will bring back the items that we actually needs and the same item again and again which takes space in the barn.. addictive and frustrating at the same time..,"2,1,2017",Playrix Games,3,321,658,2,-0.7684,0.14,0,0.074
5449,Casual,Rated 5 stars out of five stars,anonymous,Township,Top Grossing Games,"I have been building my town for 3 years. It keeps me interested. Some games never give you enough money or tools to keep your interest but Township does. Keep updating the game. I couldn't imagine life without it!!!! If I could change one thing, it would be maxing out on tasks during the riggada. I always finish all my tasks days before the event ends. This should be unlimited.","2,5,2017",Playrix Games,5,381,662,2,0.6147,0.0,0,0.074
5450,Casual,Rated 1 stars out of five stars,Jason Brooks,Township,Top Grossing Games,My progress and town have disappeared. I wrote support and they asked me to reinstall and update. It didn't work. They closed the ticket anyways. 3rd time now and they keep telling me to do the same thing. I've spent money on the game and I'm tired of getting the runaround it's your game and you should know how to fix it. I would either like my money back or for you to fix my pound immediately and not close my ticket before offering any type of real help,"2,1,2017",Playrix Games,1,458,658,0,0.7096,0.05,0,0.111
5451,Casual,Rated 4 stars out of five stars,farida dinnantara,Township,Top Grossing Games,"hey i really love this game and play it all day long. but, it's also pissed me off bcz updating notification pop-up on my phone when i wanna check my township. i did that, and then wow I'm losing all my recent activities. they're gone. such as what i've submitted for regatta, also my plane n train! i've put it back again from beginning. why it doesn't saving my recent activity automatically after i do the update?","2,1,2017",Playrix Games,4,416,658,0,-0.2133,0.107,0,0.115
5452,Casino,Rated 3 stars out of five stars,T Slaymon,Slots™ Huuuge Casino,Top Grossing Games,"Loved the  game  initially,  but now it seems like a huge ripoff...You spend money  for coins, it takes days or hours for ""support"" to respond. After you continuously  contact them, ""Peter "" will apologize  and offer you additional  coins for your inconvenience.....The additional  coins should be doubled  the  amount  I paid being that I had to wait almost 2 days to receive  the coins I paid for....Disappointed  and broke","2,8,2017","Huuuge: Multiplayer Slots, Casino, Poker",3,425,665,0,0.6757,0.051,0,0.142
5453,Casino,Rated 1 stars out of five stars,Steven Harrold,Slots™ Huuuge Casino,Top Grossing Games,"*FALSE CLAIMS* dont expect them to be real with you. You will lose a hand because of your bet amount more often than you will win on a luck of the draw, its totally rigged to a predetermined outcome before you even load the app so if your losing just restart the app its your best bet.... Loved this app until they ripped me off on TWO chip offers...","2,4,2017","Huuuge: Multiplayer Slots, Casino, Poker",1,350,661,0,0.8944,0.099,0,0.214
5454,Casino,Rated 1 stars out of five stars,christie de wet,Slots™ Huuuge Casino,Top Grossing Games,Don't even bother hitting free spins on big million bets. The payouts gets poorer the higher you bet. It also takes a huuuge amount of data like 500mb for couple hours of gameplay. And really they don't even bother to reply to the people who complain? So only good reviews as seen in the ratimgs get assistance and relpies. Really childish!!,"2,10,2017","Huuuge: Multiplayer Slots, Casino, Poker",1,341,667,0,0.7304,0.102,0,0.186
5455,Casino,Rated 1 stars out of five stars,Kimmie Krow,Slots™ Huuuge Casino,Top Grossing Games,"I enjoyed playing for approx 4weeks completely for free. Had almost a billion in chips and then the game sucked them all back in one day. Never won a jackpot while everyone else in my group did numerous times, even in the same day. Reading these reviews im certainly not going to invest here. Im disappointed the game took 4 weeks of fun and destroyed me in one day. 😈 bye huuge casino. There's  other games out there that can actually be fair to faithful daily players.","2,6,2017","Huuuge: Multiplayer Slots, Casino, Poker",1,473,663,0,0.9182,0.089,0,0.223
5456,Casino,Rated 1 stars out of five stars,Zack Pilalas,Slots™ Huuuge Casino,Top Grossing Games,Warning: Cash Grab app spend 50 million just to win 5 million complete waste of time. Any review claiming this game is fun and addictive is being paid to say so period.,"2,1,2017","Huuuge: Multiplayer Slots, Casino, Poker",1,168,658,0,0.4404,0.132,0,0.181
5457,Casino,Rated 2 stars out of five stars,Chantal Kunneke,Slots™ Huuuge Casino,Top Grossing Games,This is the stingiest game I've ever come across. All a person ever does is loose money. I know for a fact that unless you spend money your chances at a jackpot are slim. I wish I didn't have to give a star cause you deserve nothing.,"2,3,2017","Huuuge: Multiplayer Slots, Casino, Poker",2,233,660,0,0.296,0.053,0,0.103
5458,Casino,Rated 1 stars out of five stars,Kevin Schenk,Slots™ Huuuge Casino,Top Grossing Games,"Great game, but giving a low rating until they fix the data and battery consumption issues. Used 2GB of data in 30 days which is insane! Also drains the battery ridiculously fast. Needs better programming.","2,8,2017","Huuuge: Multiplayer Slots, Casino, Poker",1,205,665,0,0.126,0.197,0,0.208
5459,Casino,Rated 1 stars out of five stars,Ron Spychalski,Slots™ Huuuge Casino,Top Grossing Games,"Many hours playing the multiple games....Never bored......That was my comment approx 3 years ago along with 5 stars. I am saddened to see so many quit the game due to the numerous amounts of chip purchases being made with no chips received after purchase, game challenge bonuses not being received by all team members, chips being stole from players overnight while players are'nt even on the game. All have happened to me along with several other game players and different club members.  My last issue reported to customer support for never receiving a 2.2 billion challenge bonus was ironically responded back to me with a ""How are we doing?"" customer support survey attached to my undeniable and very detailed  original email to them.","2,4,2017","Huuuge: Multiplayer Slots, Casino, Poker",1,738,661,0,0.8974,0.042,0,0.146
5460,Puzzle,Rated 3 stars out of five stars,Jeyra Brito,Toy Blast,Top Grossing Games,I really felt better and really happy when I got this game,"2,10,2017",Peak Games,3,58,667,0,0.8004,0.0,0,0.473
5461,Puzzle,Rated 5 stars out of five stars,Peggy Schmidt,Toy Blast,Top Grossing Games,"Love it, love it, love it!! I saw the ads countless times before, but this time I decided to try it. It takes strategy to play, so it's brain exercise as well as loads of fun!!","2,11,2017",Peak Games,5,176,668,0,0.9594,0.0,0,0.406
5462,Puzzle,Rated 5 stars out of five stars,Siri Vemula,Toy Blast,Top Grossing Games,It is very interesting. We no need to struggle. If u play once u don't like to leave it. So finally i say that it is perfect game every one.,"2,11,2017",Peak Games,5,140,668,0,0.5215,0.185,0,0.276
5463,Puzzle,Rated 5 stars out of five stars,Haleigh Renea,Toy Blast,Top Grossing Games,I love this game it's so fun to play and it challenges your mine and it's very addictive,"2,10,2017",Peak Games,5,88,667,0,0.9082,0.0,0,0.488
5464,Puzzle,Rated 5 stars out of five stars,Ismet Hariawan,Toy Blast,Top Grossing Games,Nice addicted game can play offline,"2,10,2017",Peak Games,5,35,667,0,0.5719,0.155,0,0.536
5465,Puzzle,Rated 5 stars out of five stars,Hezekiah Montiel - Rodriguez,Toy Blast,Top Grossing Games,This is perfect! I love it!,"2,10,2017",Peak Games,5,27,667,0,0.8585,0.0,0,0.739
5466,Puzzle,Rated 4 stars out of five stars,Dark Angel,Toy Blast,Top Grossing Games,It's fun and easy game. I like it and good to kill times. Very addictive too,"2,11,2017",Peak Games,4,76,668,0,0.7096,0.179,0,0.441
5472,Role Playing,Rated 5 stars out of five stars,Troy Lewis,Summoners War,Top Grossing Games,"Hands down best game I have ever downloaded. I recommend it to my friends, even have a few playing it as well. It has some draw backs... like all games. But it is still a lot of fun.","2,10,2017",Com2uS,5,182,667,0,0.9552,0.0,0,0.419
5473,Role Playing,Rated 3 stars out of five stars,Devon Leach,Summoners War,Top Grossing Games,"I love this game, honestly I'm not sure what I've spent on it and that's perfectly fine with me, so long as it goes back to how it was a week ago. Lately, these past few days I haven't even used 1 set of energy, it's become unplayable, you have to resend battle info 4 times per run, you dc in arena, game force closes to menu 9/10 you try giants... it's complete rubbish at this point. Fix your game and I give 5☆ again. Don't fix and I lower to 1☆.   Game has been fixed, I have had no issues since, the energy cap was raised and the game has become very enjoyable again. Good job com2us! 5☆ all around, finally a company that takes the reviews and goes and updates the game. I'm impressed.","2,9,2017",Com2uS,3,698,666,0,0.9693,0.045,0,0.194
5474,Role Playing,Rated 5 stars out of five stars,Kaneki Ken,Summoners War,Top Grossing Games,"Can't have as much fun with other games as with this. But please we need a real battery saver, I'm givig 5 stars anyway!! :) Also help com2us!!! I've sent an email to change server but no replies.. Im in global and i need to go europe. Please do something!","2,9,2017",Com2uS,5,256,666,0,0.7887,0.05,0,0.212
5475,Role Playing,Rated 5 stars out of five stars,Jeremy Swartz,Summoners War,Top Grossing Games,"It's just the best mobile strategy game out there hands down. It's the original of its kind, all the others are just disappointing mimics of this game. The graphics could be more realistic, but the gameplay itself makes this aspect irrelevant. Best game, period.","2,9,2017",Com2uS,5,262,666,0,0.8793,0.039,0,0.23
5476,Role Playing,Rated 3 stars out of five stars,MUHAMMAD NURBAZLI Jowar,Summoners War,Top Grossing Games,Lately i got crash out from the game... I dont know why but before this still got crash n not so many... Fix this problem... Mostly during raid n world boss fight... And i didnt get the reward after the crash during raid... And i want to suggest for the event improvement... Add some weekly event during the weekend except hoh n secret dungeon... Please consider of this... For the sake of f2p player... This game not only for p2p player tho.... This game will not be interested if its just for 1 side play right... Glhf,"2,10,2017",Com2uS,3,520,667,0,-0.8531,0.152,0,0.072
5477,Role Playing,Rated 4 stars out of five stars,Xeromem Black,Summoners War,Top Grossing Games,"Its a great game. Terrific for killing time or if your looking for something fun to play. Getting Nat 5 & 6 star monsters is a bit difficult. However that being said, its an overall addictively fun game.","2,8,2017",Com2uS,4,203,665,0,0.8519,0.141,0,0.33
5478,Casino,Rated 1 stars out of five stars,Antonio Parancin,Heart of Vegas™ Slots Casino,Top Grossing Games,"Well after giving this game over a month to actually review it... What a disappointing experience.. I was stupid and actually paid my $13 many times for a million coins only to find that will last about 10 minutes and then your broke again. When the free spins do come the payouts suck and i swear those ""jackpot winners"" are actually bots because I have seen the same ""person"" win many times the same thing. Now I don't want the creators of this app to reply like they have to everyone else on here saying oh u have ti contact support and submit a ticket.. what a joke. This app would barley deserve the one star after a month of game play, waste of $$ and half laggy most of the time. I would not recommend this app.","2,5,2017",Product Madness,1,718,662,0,0.7067,0.128,0,0.16
5479,Casino,Rated 5 stars out of five stars,Kim Bell,Heart of Vegas™ Slots Casino,Top Grossing Games,"Fantastic  Games..So nicely done The experience  is like being at the Casino... So many choices  of games to play  without  having to spend a lot of money to play them ,The winning are fantastic also!!!Thank you Heart Of Vegas for bringing the best slot games here, for all of us to play♡♡♡","1,21,2017",Product Madness,5,296,647,0,0.9773,0.0,0,0.376
5480,Casino,Rated 1 stars out of five stars,Gary K,Heart of Vegas™ Slots Casino,Top Grossing Games,"You lied. No 2,000,000 start bonus........unless signed into facebook. You should make that clear so people that don't do facebook won't waste the time downloading this to play for 2 minutes.","1,23,2017",Product Madness,1,191,649,0,0.3678,0.129,0,0.197
5481,Casino,Rated 1 stars out of five stars,Tracey-Lee Winiata,Heart of Vegas™ Slots Casino,Top Grossing Games,Ive been stuck on level 30!!!!! For 6 months i like the game i really like but even emails to the contact center STILL have not been fixed i play bcz i like the game or bcz i run out of credits on the other games that u actually!!!! Level up on. Yay u guys actually listened months ago and increased my level to 31 and that's where I have remained. All in all this glitch sux cant even delete and start again I only play this game when I have nothing else to play. All the games are good just not being able to increase sux. Making have to use my to update but you can't even fix this problem!!!!!,"2,7,2017",Product Madness,1,597,664,0,0.8899,0.114,0,0.184
5482,Casino,Rated 2 stars out of five stars,Michael Aliwarga,Heart of Vegas™ Slots Casino,Top Grossing Games,The payout is horrible. Even the real machine doesnt drain your money as fast as this game. Sorry but I rather pay my local casinos,"1,28,2017",Product Madness,2,131,654,0,-0.4588,0.192,0,0.0
5483,Casino,Rated 1 stars out of five stars,Aaron Danielson,Heart of Vegas™ Slots Casino,Top Grossing Games,LOL you don't value our input. If you did you would make the game fun and a little looser so people can actually enjoy the game for more than 2 minutes a day. Bonuses never occur and your daily bonus of 1k is a joke,"2,6,2017",Product Madness,1,215,663,0,0.9538,0.037,0,0.349
5484,Casino,Rated 2 stars out of five stars,A Loma,Heart of Vegas™ Slots Casino,Top Grossing Games,"1/20/17- I thought I'd give it another try. And still having the same problem like before. Read my last comment on 7/20/16 ***************************** I like the game, but it keeps shutting down on me.","1,20,2017",Product Madness,2,203,646,0,0.1655,0.054,0,0.102
5485,Role PlayingAction & Adventure,Rated 5 stars out of five stars,Phillip Welker,Star Wars™: Galaxy of Heroes,Top Grossing Games,"Love the game I'm a huge Star Wars fan. The game is very exciting very interesting and always changing updates. Also I want to tell the creators of this game thank you very much! There has been some major updates. The SHIPS feature and missions are great. Raised XP level. Constant special events, lining up for Rogue One. Fantastic way to handle business, absolutely great tech/manager teams. Great game all around. 10 stars if possible.","12,10,2016",ELECTRONIC ARTS,5,438,605,2,0.9891,0.035,0,0.399
5486,Role PlayingAction & Adventure,Rated 4 stars out of five stars,Ivan Saenz,Star Wars™: Galaxy of Heroes,Top Grossing Games,I just started playing and I'm overwhelmed (in a good way) because of all the content this game has. I just find it a little bit weird that some packages are over $80 bucks. But like others have stated you don't actually need to spend a cent to fully enjoy the game. Good work EA (never thought I'd say that),"11,22,2016",ELECTRONIC ARTS,4,308,587,5,0.9076,0.022,0,0.23
5487,Role PlayingAction & Adventure,Rated 5 stars out of five stars,James Lee,Star Wars™: Galaxy of Heroes,Top Grossing Games,Play with teams of your favorite Star Wars characters and upgrade them with gear you find in battles. The game is easy to learn and appeals to the collectors out there who would enjoy trying to unlock all the characters. You can grind out gear and XP in PvE or try your hand against other players. They truly did a great job creating this game!,"11,26,2016",ELECTRONIC ARTS,5,344,591,1,0.9653,0.071,0,0.317
