"company","review"
"Textron",",I hope the company can turn itself around and start growing again."
"Textron",",Opportunities"
"Textron",",Again, having worked here for many years, I was able to enhance my skills, working in many different areas. Having the role of DC manager I was able to see all phases of the business."
"Encore Capital Group","Work hours can be long and fast paced. Company is changing but does offer competitive benefits.  The work life balance is minimal."
"Encore Capital Group",",This is not a bad place to work.  Management is bad.  Turnover is high.  Lots of fines from government in the past few years resulting layoffs."
"Encore Capital Group",",Great work environment at all offices throughout the organization. A place where one can advance their education with the company's assistance."
"Encore Capital Group",",As in all organizations communication could be a little better."
"Encore Capital Group",",Great executive team."
"Encore Capital Group",",This place is a joke. Overworked and under paid. Management is completely ridiculous and decisions are constantly made without keeping the staff informed of the changes. Nothing you do is never enough. No room for growth at all! The amount of people that leave each month is nearly uncountable at this point. There are even temps that will tell you they don't want a full time position here because of the stuff that goes on. Everyone is miserable and it just keeps getting worse. If you call in sick, you get an occurrence and two more of those in a 30 day period, its a write up. So if someone in your life happens to pass and you didnt give a two week notice of your time off, too bad. Occurrences it is for you. They do not care about how stressed and overwhelemed you are, they will keep pushing mandatory overtime on you. You as a person, do not matter to this place."
"Encore Capital Group",",Bottom line: STEER CLEAR OF WORKING HERE!!! Your sanity is worth much more than what this place will pay you for."
"Encore Capital Group",",Expect to work with the most useless and uneducated people. There are times you have to read your already sent emails to people to get a response, otherwise they don't have the ability to respond. Management puts you out to deal with items on your own with little to no training.  HR is a joke. HR is a joke. HR is a joke (this needs to be repeated).  HR is the most incompetent group in the entire organization. Other departments need to perform HR functions because HR will otherwise not perform the tasks correctly, instead of simply firing those incompetent individuals and replacing them with individuals that can perform the required functions. Hardest part is coming to work everyday for a company that you don't believe in, doesn't value you, doesn't pay you anywhere what you near deserve, yet expects you to perform at 200%. 3-4 of your coworkers will leave, you will be asked to perform their functions and take on more work, with no pay increase or promotion."
"Encore Capital Group",",This company is great for work life balance and security, but no advancement or career growth. They don't care about coaching and career path. Low salaries."
"Encore Capital Group",",All Co-workers have respect, dignity, and value. The amount of unrelenting drive is something to behold. This is a good company to work for."
"Encore Capital Group",",Most managers use intimidation and fear to get things done. It's all about the bottom line. No empathy for people - employees or customers."
"Encore Capital Group",",In order to do this line of work, you have to have patience and excellent customer service skills. The most enjoyable part of the job is the people I worked with. You get a lot of irate people calling but it's your job to stay calm and work with the consumer."
"Encore Capital Group",",I would prefer not to provide commentary at this time, perhaps I can provide it once a new position is found. Once I find myself in a new position then I will gladly provide more feedback."
"Encore Capital Group",",Most of time was spent on a computer, and entering data. There was not much hands on work in regards to cases.The overall culture of the office was fun and laid back."
"Encore Capital Group",",I worked for Encore - Aero Drive location for just under a year. From the start I could see that the majority of the employees were young (minus upper management) and everyone had a very ""laid back"" attitude. It's supposed to be business casual but I seemed to be the only one dressed nice the entire time I worked there. People formed their own little cliques and the environment seemed very high schoolish. Group managers were not professional at all, little to no training was offered (everyone is kind of just thrown into their work), turnover is HIGH (people were always quitting and new temps were starting all the time). I constantly heard people complaining about their pay. Raises and promotions were very rare. There is absolutely no growth at this company which is why so many people, even people in higher positions, moved on to bigger and better things. I lost count of how many people quit while I was working there and everyone always talked about how they were searching for new jobs and how they couldn't wait to leave Encore. The friendships that I made while working at Encore I'll always remember. The happy hours after work were always a blast. There's not much more I can say about working at Encore other than walking out on my last day felt AMAZING!! :)"
"Encore Capital Group",",A lot of highly intelligent, professional and courteous people. I've built many strong relationships, gained excellent experience and I've had the opportunity to work with people that truly want to make positive changes in the organization."
"Encore Capital Group",",Encore has changed a lot over the past few years. The success of the company has inevitably put more focus on making money than taking care of the people in terms of helping them grow and succeed. IT specifically is seen as ""second class citizens"", always blamed when things don't work right, but never given the support to solve the problems the right way (e.g. replace outdated technology). All IT staff is expected to be on call 24x7. If you don't pick up a call then you are reprimanded for it."
"Encore Capital Group",",Management only cares about making quick decisions instead of thinking through options first. I enjoyed the first few months of working at Encore but most of the good people/leaders have left so there is really nothing that sets this place apart from any other multi-billion dollar corporation. "
"Encore Capital Group",",If you want to work at a place where your opinions matter, where your growth is important, look elsewhere."
"Encore Capital Group",",Happy to go to work my typical day is on the computer working on  legal documents, updating information. My co-workers are positive people that are fun to work with. The hardest part of my job is when I run out of work. The most enjoyable part of my job when I learning new project."
"Encore Capital Group",",Was a temp. Managers were excellent, but the work was grueling."
"Encore Capital Group",",My job is pretty repetitive and the atmosphere is a little ""immature-ish"" for me. Working for so long in an office setting I am used to professional guidelines and in my department there really is none. Overall if you need a job to make money I recommend it, but not one to further a career."
"Encore Capital Group",",This job provided me with almost no training or orientation.  They made me go through a temp agency via online located in California after the interview.  The job was only temporary, but in the short time I was there the manager provided zero guidance.  I wasn't even sure what I was supposed to be doing as a file clerk.  I was laid off after the first week."
"Encore Capital Group",",A typical day for my position would include reviewing the attorney calendar to determine which hearings we needed to attend, or dismiss, reviewing files for litigation, reviewing files for service and dismissals, preparing suits for court, preparing instructions for attorneys to appear at court, gathering exhibits and other necessary documents for evidence, reviewing statuses of cases at court, calling courts on occasion, reviewing tentative rulings, reviewing files for bankruptcy, updating files, preparing notices."
"Encore Capital Group",",The hardest part of my job is a lack of communication between departments. It makes for a lot of wasted time, having to redo tasks that had already been done."
"Encore Capital Group",",Not a bad place to work, but not a great one either. The pay is slightly below average for the job titles, and promotions are rare (I've only seen one in any department after working here for a year). The company is large, but small teams make it feel more personal. Work can be mundane, and month-end pushes tend to be stress-inducing."
"Encore Capital Group",",There is a strong push from management to be creative and boost revenue, but a lack of incentives, high pay, promotion opportunities, and moral high-ground make the pushes relatively useless in terms of actually producing productivity."
"Encore Capital Group",",Hours are not very intense, but they are very rigid. It's hard to get time off on short notice, and shifting your daily schedule by an hour (eg: 8-4 instead of 9-5) necessitates a talk with a manager. Salaried positions are treated like hourly with no overtime. You must be in the office 8 hrs/day or 40 hrs/week, even if you have nothing to do. In addition, you aren't paid extra for working overtime (not even with a year-end bonus for hard work)."
"Encore Capital Group",",Co-workers are a lot of fun, and the culture is good, but it is not an innovative company, nor is it an interesting or inspiring industry - it's debt collection; know what you're getting into."
"Encore Capital Group",",Encore has changed dramatically over the last couple of years.  The work culture used to be fun, flexible and relaxed.  Now there are lots of rules and regulations.  This is not a professional office, and you are treated like children for the most part."
"Encore Capital Group",",The company expects you to have a college education, but the hourly wage is not reflective of this."
"Encore Capital Group",",There is almost always mandatory overtime, averaging at around 15 hours per month.  And when there are incentives to work more hours, they are pretty nondescript.  The overtime does boost your income, but it also interferes heavily with your free time."
"Encore Capital Group",",The work is very mundane, and requires a high level of concentration throughout the day.  As a Legal Specialist, you are signing affidavits that can end up in the hands of defendants, so you are subjected to a certain level of risk.  Many Legal Specialists have been mentioned in blogs on the internet (myself included), and some have even been served with a summons at home."
"Encore Capital Group",",The company offers 15 days vacation, however, there are no sick days offered, so vacation days will be used for any periods of sickness.  There's also the opportunity to work back the time at the weekends if you don't want to eat into your vacation time."
"Encore Capital Group",",The hardest part of the job was trying to keep my opinions to myself with regards to management."
"Encore Capital Group",",The best part of the job was working alongside some great people."
"Robert Half Technology","Sales environment.  Management are the past top sellers.  Long hours, 10+ hour days. Can earn a living if you give up your standard of ethics and push every sale."
"Robert Half Technology",",My experience was great.  I don't have anything additional to say."
"Robert Half Technology",",They helped me with I was in need of a job, sent me on interviews as well."
"Robert Half Technology",",They were able to find me employment opportunities where I mostly provided short-term project assistance. The jobs themselves were nothing special or anything worth writing home about, but as short-lived as they were, they fulfilled a need."
"Robert Half Technology",",Quick offer but communication lacking after job assignment. Lower pay than other consulting firms. Pay is weekly and fast! Website is easy to navigate."
"Robert Half Technology",",I have done several contracts through Robert Half"
"Robert Half Technology",",I have learned a lot of new valuable skills and overcome many challenges."
"Robert Half Technology",",My recruiters are great and always work with me to find me work."
"Robert Half Technology",",Great company to be with, I got my first start in recruiting with this company and I highly recommend this company for anyone looking to get into recruiting."
"Robert Half Technology",",As a contract recruiter the entire RobertHalf  team treated me with respect & made me feel like a true member of their team. RobertHalf is a great company . I  enjoyed working with them. It is a place I will recommend for anybody that looking for  a job in any professional field"
"Robert Half Technology",",Great training not enough follow up once trainer. "
"Robert Half Technology",",The culture between teammates is the issue.  It's not really a team, it's basically every man for themselves."
"Robert Half Technology",",Worst company ever worked for and high turnover.  Most persons last 9 months and then are terminated or leave due to burn out.  Meetings just to have meetings.  Metrics over quality.  All about volume"
"Robert Half Technology",",Good company to work for when starting your staffing career. Decent training/on boarding depending on the team that you specialize in but I do believe this depends on the offices."
"Robert Half Technology",",Never give up finding work with Robert Half Technology because there are hundreds of people competing to get placed too and so be consistent with contacting staff. This company is great with customer service satisfaction."
"Robert Half Technology",",I have had mostly good luck with Robert Half."
"Robert Half Technology",",Unlike most firms, they tend to only submit you for jobs for which you are actually qualified."
"Robert Half Technology",",find a different temp agency low pay hard to build experience because your job type will be all over the place. Low pay low pay low pay"
"Robert Half Technology",",loved working here. If you want to advance your career within the staffing industry go here. Salary, benefits and PTO are solid"
"Robert Half Technology",",great company a lot of training to move up "
"Robert Half Technology",",great teamwork and management skills"
"Robert Half Technology",",hardest part was traveling"
"Robert Half Technology",",good pay and understanding for customer needs"
"Robert Half Technology",",This is a temp company and that pretty much explains the company. You work there and never know who you will be working with and or the pay. Usually 3 month contracts."
"Robert Half Technology",",Nothing but positive things to say, I’ve had great assignments and worked with some really cool people.There a very suppotive staff and they really seem to care."
"Robert Half Technology",",Salaried Professional Services is a great way to work with RHT."
"Robert Half Technology",",Flexible and constant work with good clients and compensation."
"Robert Half Technology",",Varied and diverse clients in a wide range of industries, if you like variety then this is the firm for you."
"Robert Half Technology",",The pay was nice though. They would call while you would be working to see how things were going and you would have to tell them you were in the middle of working. I think sending email would have been better especially if you were on the road at the time of the call. Technically they could be liable for that phone call made."
"Robert Half Technology",",Great work environment! Very team driven. Most employees enjoy the working together and are very willing and helpful when it come to completing projects. Manage and culture is big on work/life balance. I would recommend this company to others"
"Robert Half Technology",",A good company with lots of short term contract with some a lot of the major players.  Wish there were more long term contract of 1-2 years and more permanent work."
"Square","Good fit for new grads but not very engaging for senior sales professionals. Managers don't provide too much mentorship"
"Square",",Weak CEO does not provide leadership.  Employees do not work together to deliver solutions.  Lots of back stabbing and turn over."
"Square",",I worked here part time while at school. A great place with great employers. This business is now closed. I would probably still be there if not. Sad to see it go."
"Square",",I would love to work here in the future, I was part of high school code camp and I already fell in love with the culture of Square."
"Square",",There isn't a typical work day, each day is filled with new challenges and difficulties. Each day ending in satisfaction."
"Square",",I would never recommend this place to anyone to work. They treat their contractors like objects rather than people. They segregated us by colored badges just like the early 1900s. The 'Blue Badges' wouldn't even look at the 'Green Badges'. It was very discriminatory."
"Square",",Easy job. Everyone is nice. Long hours and must be attentive to detail. The expectations are high in order to get quality orders to customers."
"Square",",- Everyone is there to help!"
"Square",",- Friendly Coworkers"
"Square",",-Very Fast paced and challenging"
"Square",",-Transparency throughout the whole company"
"Square",",Square's work environment makes it really exciting to go to work every day. The people are so nice and it's a great place to learn and be more developed day by day."
"Square",",get company with diverse people. great benefits and the customers are awesome. family community. sincere, genuine people. awesome place of employment, i enjoyed my time with them."
"Square",",Three week training on products, hardware, troubleshooting, credit card processing, and company history. Then a few sporadic online training. Daily notifications and alerts of ""all hands on deck"" to say please work as fast as possible and avoid creating internal tickets and emails to focus on phone calls. Very difficult to get answers to questions from managers and other team members."
"Square",",The people are very friendly. Worked on a team with highly capable people. Managers respect your input. Changes and input to software is genuinely considered and evaluated."
"Square",",The company is fun and takes care of their employees. I enjoy my time working there through my recruiting group. Fun place."
"Square",",it really nice place to work it is great management, but hour is less for me at least I am looking for 40 hours a week and if possible ot that part."
"Square",",I value the time that I spent at Square because I I grew a lot in my own personal development. Square fosters a fun environment and carefully balances fun with working hard. It's a company that you can work for and be proud of the product."
"Square",",Great company with lots of talent. You're bound to learn something new several times a day. "
"Square",",Perks are great. Free food, flexible vacation policy and ..."
"Square",",One of the fastest growing companies eve."
"Chef'd","I enjoyed myself working with this company. My old co-workers were always respectful, caring and fun. The job was to prep the food and ship it out...."
"Chef'd",",Culture was great and exciting. Everyone is very welcoming. I learned how to become a leader and a manager with coaching from upper management. Best part of my day was working with my team and the hardest part of my day was getting short staffed and having a heavy load on work."
"Change Healthcare","Chaotic which is typical of a company going thru growth and trying to establish themselves in a positive manner. Overall, CH had good intent, but lacked the experience and leadership to effectively execute. I think in two or three years, they will be a formidable force in the corporate healthcare community especially now with McKesson's involvement."
"Change Healthcare",",This is truly a great company, it is a contract job working for the hospital but excellent benefits and independence.  I had knowledgeable management team and very supportive.  The company would take good care of the employee.  The benefits are outstanding they provided company perks that are very rewording.  The tool to do your job are always present and they help you along the way to set you up on what you need.  The communication with upper management is great and you don't feel like you are under them rather your working as a team."
"Change Healthcare",",change company is a great company to work for and offers opportunity for growth. management and staff are outgoing and very helpful. i enjoy what i do and the people i work with."
"Change Healthcare",",Change Healthcare's environment is very laid back. The company doesn't have a sense of direction. Laying full-timers off because of a merger."
"Change Healthcare",",Was normally organized.  I had one of the best team lead that had a great management style and was a outstanding teacher.  There was many ongoing training session on Claims Formatting, HIPAA Compliance, every aspect of the claims.  The hardest part of the job was pay was low and market rate.  The most enjoyable part was the coworker they were family."
"Change Healthcare",",Loved the company, hated that it ended so soon. Loved the benefits and pay and wouldnt mind coming back to work for them if I was able to"
"Change Healthcare",",Change Healthcare is one of the best places to work. Company culture is awesome! Always a reason to acknowledge and celebrate the people who live to change other peoples lives for the better."
"Change Healthcare",",Good working conditions until very abrupt layoff with possibly illegal 1 week break in health insurance. They gave me laptop, docking station and two monitors to use remotely. They paid all expenses when I visited the office."
"Change Healthcare",",As a patient advocate, you fulfill different duties as you assist patients and families in applying for state/federal benefits. This is the greatest reward of the job, but sometimes this is overlooked by executive management. Every application completed represents a person and/or family that no longer has to worry about the cost of medical expenses. The advocates are often the voice of reason and voice of comfort to a grieving family or gravely ill patient. The volume of work (patient referrals) are high at times, but it is manageable if you have organizational skills."
"Change Healthcare",",I think the company does need to do a better job with training. For too often, young healthcare representatives struggle within their first year because there is not enough classroom training or ongoing support. Management obtains grades or percentage of the new hires, however, trainers are not required to follow up with recruits which may be showing early signs of difficulty grasping the information. Therefore, managers whom often rely on the senior health care representatives have to go through additional training with the new hires with the hopes performance will increase.  Primarily, training is completed through webinars, but the type of work Healthcare Representative are expected to complete requires a more in-depth face to face training particularly on the federal process. The executive management needs to take a look at the training provided to the new hire to ensure their longevity."
"Change Healthcare",", Also, they need to rethink the salaries of Healthcare Representative.  Though, I agree the starting salary should"
"Change Healthcare",",  "
"Change Healthcare",", adequately reflect the cost of living in an area, there should be no reason why a new hire who does not have any experience with the company should make the same salary or more as a person who has been with the company longer  (3+ years) especially if they have no prior experience in working with state or federal benefits. "
"Change Healthcare",",For my location, I have a manager that is very flexible with time and often is very supportive to personal needs. My manager does assist the team with meeting the goals to ensure we are successful."
"Change Healthcare",",  "
"Change Healthcare",",Development, testing, customer interaction, payer interaction. Training and mentoring developers. Good teamwork environment as well as the ability to work independently."
"Change Healthcare",",The company is fast growing, but under employed.  Team atmosphere is low.  Poor training.  Salaried positions require several hrs."
"Change Healthcare",",I found myself working above and beyond the required responsibilities of my job and was never recognized or acknowledged.  Management was condescending pay was not comparable."
"Change Healthcare",",I actually worked as a contractor here, and just loved the whole atmosphere at this office - the coworkers were awesome, the management was approachable and fair, and it was probably one of my most favorite jobs."
"Change Healthcare",",The hardest part of the job was dealing with angry/impatient pharmacists who were having trouble processing the discount coupons, or dealing with those who just wouldn't listen to your instructions.  However, after a time, the problem got resolved and the pharmacist would hang up satisfied with their experience."
"Change Healthcare",",As a healthcare rep at the hospital, your day is very busy.  Interviewing patients and trying to stay detached from their problems becomes very stressful."
"Change Healthcare",",No comment on this company. No longer familiy oriented and employees who have been there a long time are let go first. No stability when you want to move into management"
"Change Healthcare",",Change Healthcare was a wonderful place to work and provided great opportunities and benefits. The culture is encourages individual growth."
"Change Healthcare",",You are busy all day long that time goes by fast."
"Change Healthcare",",I have to keep up with the multitude of payers and I am responsible to check status on a daily basis.  Always having to keep up with their enrollment instructions, never know when they will change."
"Change Healthcare",",Our managers are always looking for different ways to get us involved with activities outside of the job force.  "
"Change Healthcare",",I work with the best coworkers; we are more like a family."
"Change Healthcare",",Always worrying about the next set of layoffs."
"Change Healthcare",",Working with a great group of people."
"Change Healthcare",",Energizing and motivating.  Working in sales each day was different but challenging.  You have goals and sales to achieve.  Also mtg new clients and building relationships as their trusted advisor was an asset."
"Change Healthcare",",I was given the opportunity to work with a great group of team members in the HR department in Atlanta. I learned a lot and i will always valued the skills attained at Change Healthcare."
"Change Healthcare",",The work environment was pleasant because everyone on my team worked together and went the extra mile to get the job done. You didn't have to worry about slackers on the team.The workload was full but you always had someone there willing to help and provide you with the tools you needed to get the job done."
"Change Healthcare",",It is a good job that allows flexibility. Definitely great for someone who wants stability. Great supervisor, self motivating job"
"Discover Financial Services","Awesome company, treat their employees well, have monthly goals to achieve which are achievable. Advancement is there, lots of calls once you get out of training. needs to have different things people can do as far as the mortgage loan side develop extensive training for those positions as you do with the customer service role positions to become a competitor not only in the credit card industry but also mortgage"
"Discover Financial Services",",At Discover, you're going to be out off by how large it is. There's a cafe for general food needs, a courtyard for the ping pong tables, relaxing chair areas through the building and many more features to come moving forward in the years."
"Discover Financial Services",",The campus is really nice, good people, hard to get into.  Good benefits, great culture.  No hesitation in recommending someone."
"Discover Financial Services",",Worked for Discover Financial Service for several years and it was a great work experience. I did collection (a little stressful) but excellent team work"
"Discover Financial Services",",I enjoyed working at Discover. It had a great environment around it, from the inside to the outside. The reason I left though was because my TL had approved a newer employee's request to change her shift when I had asked before her as well as I had been working for discover for a year, and unfortunately for my new family I had to leave."
"Discover Financial Services",",I enjoyed my time there it was exciting to come into work each day because I worked with a great group of people. Discover strives to make their environment fun and engaging."
"Discover Financial Services",",its a great starter. very good with working with people with families. has fun events. a place to begin and for most also their ending. just be aware of the change all the time"
"Discover Financial Services",",Discover Card is a great company to work for. Their first goal is employee satisfaction and then customer satisfaction and service. They expect the very best service from their employees and they provide superb training and incentives."
"Discover Financial Services",",When you are having your interview they make it seem like the best place in the word. I would have to disagree. They constantly harass you about numbers and make you feel bad about yourself. Instead of helping you they just tell you that you're not doing what they want. Unless you are full time there are absolutely no benefits. If you miss 5 days because of illness you are fired. The management is there because they are loyal, not intelligent and sometimes it is embarrassing to know you work under such uneducated individuals. The job is boring. You take call after call for hours on end with one 15 minute break. The pay is low compared to the responsibility. Honestly, I could go bag groceries and make as much. The only positive is the coworkers. They seem to higher genuinely nice people."
"Discover Financial Services",",Discover was one of the best places I ever worked for. Everyone was so kind to one another and helped each other out. Management was great, especially when it comes to your personal life. the benefits and pay were great!"
"Discover Financial Services",",I would prob still be with this company had the economy not had such a huge downfall the years I was there, "
"Discover Financial Services",",They treated the employees like they mattered and always had advancement opportunities"
"Discover Financial Services",",Awesome place to work at, they walk you step by step through everything. Great benefits and great opportunities to advance within the workplace. Really good culture where everyone is accepted for who they are without being judged."
"Discover Financial Services",",Not the best place when it comes to management but its good. they test your knowledge well. lots of good people and you make friends. they will pat you on the back when you do a good job. good benefits."
"Discover Financial Services",",Great company with great benefits.  Depending on position can be stressful and salaried employees can expect to regularly work more than 40 hours/week."
"Discover Financial Services",",I had great moments at this job. People really know how to work in a team and management know how to help you reach your goals at work and care about you in general. Great place to work!"
"Discover Financial Services",",Work enviroment was very positive they do alot of things for their employees for prizes and compensation to make it a fun place to work this helps make the employees strive to meet work goals, Its amazing how much simple things like providing lunches help to improve the workplace moral, You feel apprecuated and valued at Discover"
"Discover Financial Services",",if i could of stayed i would have, but i had to move away so i had to say goodbye! It was super cool and professional with a hint of casual attitude amongst the superiors"
"Discover Financial Services",",Discover was a great place to work. I loved how they always make sure that their customer's come first. I have only worked in the customer support areas and I can say that the management was always very compassionate when it came to personal life concerns."
"Discover Financial Services",",Made outgoing calls to card-holders that are delinquent on their to obtain full balance owed, set-up payment arrangements or settle to avoid account going to collections."
"Discover Financial Services",",It is a call center so expect to be on the phones. Unless higher qualified for non-phone job mental paitence is needed. They offer incentive but they have to many factors and stats. that affect how much if any you receive and also tax it heavily. Other than talking on the phones great environment to work in management and co-workers are all freindly."
"Discover Financial Services",",Great company to work for! The pay is fantastic, but the workload can get very stressful with the changes they implemented for certain departments."
"GM Financial","GM Financial Center is a very professional CPA firm in Accounting and finance. We concentrate a lot in tax for Partnerships, Corporations, S Corporations and individual tax as well. Prepare a bookkeeping for our clients, sales tax and payroll tax."
"GM Financial",",GM Financial is definitely a good place to work at . I learned a lot about the back end part of the office . Management was always very understanding and willing to work with me ."
"GM Financial",",Depends on the position you're applying for as to what your going to get from the department. Customer service (for example) is the typical standard of ensuring call volume, time management, phone etiquette are on point. Other departments have some leeway for a work life balance, but it just depends on your skill set, which is going to determine the leniency for that work life balance."
"GM Financial",",While working at GM Financial, I always prioritize my work.  Which included first posting and researching payments.  Secondly I would send out new request for refunds via fax, email.  Thirdly I would began the collection process which would take up the rest of the day.  This would include contacting the dealerships and product company; resolving all controversial issues and confirming promises to pay."
"GM Financial",",I learned diligence and communication gets the job done.  The workplace was very professional.  The hardest part of the job was innovation(proving the need for improvement.) The most enjoyable parts of my job were the benefits."
"GM Financial",",GM appreciates and values their employees. The company culture is laid back, but professional. Yet, not stuffy. I honestly wish I had never left. Wasn't worth it. Nothing compares to the management and how they care for their employees. GM invests in their people. One of the best work experiences I've ever had."
"GM Financial",",There is a great work home life balance. Opportunity for advancement is one of the best things about working for this company."
"GM Financial",",The pay was not enough for the all the task you had to do. The bonus wasn't that great. The vacation pay and benifts were good. The managers were cool as well and I made a few friends there."
"GM Financial",",GM has a lot of good people to work with. it's a lot of areas with in the customer fulfillment department that needs improvement."
"GM Financial",",Good company to work for and has more pros then cons. Pay was decent and the work was challenging but stay out of the drama and just focus on your job ."
"GM Financial",",Overall great company with great benefits great schedules and very family oriented. This Company had great office space, also they had a game room that you could play during break time."
"GM Financial",",There is a lot of work at GM Financial as they are going through a major restructure. "
"GM Financial",",The team that I was in was extremely helpful and they support you. I can not stress that enough. "
"GM Financial",",My manager was also very supportive."
"GM Financial",",Great job and envionrment to grow and work. Not to mention the countless friends you gain working here, the people are awesome!"
"GM Financial",",The company has outstanding environment, management is very transparent and involved with their employees. There are 60 calls being made per hour on average, mostly voicemails being left with customers to return our call in an attempt to collect a debt. Co-workers are friendly and helpful, the design of the floor and working area has large walls that prevent additional socializing on the floor. I enjoy working close with the team leads and AVP's to discuss career growth opportunities."
"GM Financial",",Over all this is a great place to work and hands down there is plenty of work that needs to be done. But I need more money. I am having a hard time paying my bills. I just need more money."
"GM Financial",",Great company with great hours and competitive salaries. Highly recommend; however the biggest down side I can see is it may take some time to move up."
"GM Financial",",Stay focuse!! I loved my supervisor good protentials and Greta benefits the company it self is a good company they reward your work and cater to the employs you get bonus plus annual bonus benefits starts when you start excellent company I only left cause I had to move back to Houston"
"GM Financial",",I have worked for this compnay for 13 years starting out as a collections account representative. I have grown within the company from a collections representative to a collections team leader and now a loss mitigation team leader. I have a set schedule I work 8am-5pm Monday through Friday, 11am-8pm Thursday, every 5-6 weeks i work 8am-12pm on Fridays and 8am-12pm on Saturdays. I am currently looking for a part time evening job and able to work some weekends."
"GM Financial",",Typical Day @ work - Resolving consumer issues."
"GM Financial",",I have learned about Titles, Contracts, Repossessions, etc."
"GM Financial",",We have an awesome manager. She's a great example setter."
"GM Financial",",My co-workers are wonderful. We can laugh and joke around and still maintain to get tasks completed in a timely manner."
"GM Financial",",Waiting on other departments to respond to emails. Sometimes waiting 3 or more busy days."
"GM Financial",",The most enjoyable part is being able to hear customer say they appreciate service I  gave, especially when they've been dealing with an issue for a long period of time."
"GM Financial",",I loved this company. I only quit because I wanted full time and it was not available. they seemed to really care about their employees and just not about making the customer happy"
"GM Financial",",as a small company you only have the choice to work and share your limited opinion."
"GM Financial",",However, still there are some challenges to prove yourself being learning from others."
"GM Financial",",Not a bad place to work however managers are sticklers about everything. Hardest part of the job is having people belittle you without losing your temper."
"Fanatics Inc.","Place customers purchases in correct packaging and shipping labels. Learned how shipping works."
"Fanatics Inc.",",Management were pretty great and kind. They understand that life happens."
"Fanatics Inc.",",Hardest part of the job was working 6 10 hour days with having a four year old in school.Enjoyed the pay and the co-workers"
"Fanatics Inc.",",the only bad thing is its temp."
"Fanatics Inc.",",different areas of the job where you can work."
"Fanatics Inc.",",great pay long hours and you can come back every year if you leave on good terms."
"Fanatics Inc.",",fun place with awards to push us to work hard and meet goals. lots of food for lunch break. and always had a good food truck outside kn lunch break. plays music while working to help keep mind off work."
"Fanatics Inc.",",Productive environment, friendly and kind employees, managers open door policy. Stay on time, breaks could be longer."
"Fanatics Inc.",",I like working at this company but when it gets slow you barely get 30 hours a week. New management has come in and it is not the same as it was. Enough said."
"Fanatics Inc.",",Good place to work . Can be fun and stressful at times.  Supervisor can pass along wrong information which can calls problem with Production . Have to pay attention to detail."
"Fanatics Inc.",",Ups section is pretty laid back organzitions just make sure you arrive on time the manage shows  favoritism towards  certain employees which I personal didn't understand."
"Fanatics Inc.",",great people fun work and great pay and very easy to get along with the boss  i would tell any one to go there every one is welcomed there"
"Fanatics Inc.",",Was a good company. learned a lot at this place."
"Fanatics Inc.",",met some good people. Was a picker when I first stared there. But it is only seasonal work"
"Fanatics Inc.",",Overall good place to work, the pay is really good & the overtime is great as well . The only thing is that overtime is mandatory most of the time you really get no free time ."
"Fanatics Inc.",",Sadly, I only worked there a couple of months. However, the job was easy, the pay was amazing, and the people I worked with were fantastic! The only thing I didn't care for were the 60 hour weeks during peak. Other than that, an absolutely amazing job that I can't wait to go back to in the summer!"
"Fanatics Inc.",",Take 3 breaks first one 15  minutes 2ed break 30 minutes and last break before u go home 15 minutes again..  We stretch our body's as a group before starting work"
"Fanatics Inc.",",I learned fast- paced working the management were very helpful and so were the co-workers. The hardest thing about the job was just being able to know your limits and what I liked most was the team work."
"Fanatics Inc.",",Amazing place to work. Staff treated their employees very well. awards for hard workers and attendance daily. I learned hard work really does pay off. overall great place/."
"Fanatics Inc.",",a typical day for me at fanatics inc is persist of me picking orders and transferring items to right location and or packing orders. what i learned from fanatics inc is it helped me understand the reality of life and opportunities thats available in life and co-workers are very interaction type of people"
"Fanatics Inc.",",fast pace love the people could be ran a little better very many opportunities to succeed within the company. kind and very understanding people no matter which department."
"Fanatics Inc.",",I worked there for a couple months there are good people working with you but management and human resources needs improvement the reason i left was they were treating employees unfair paying one shift that comes in the same time does the same thing more just because they chose thay shift and then they shorted me on my pay two weeks in a row and im still waiting for my money"
"Fanatics Inc.",",They routinely give short notice on schedule changes, ie one day notice. The job description they have up for hiring for graphic design fashion apparel is misleading it's not graphic design at all it's image editing (really color matching, resizing and renaming) and if you're lucky you'll actually get to use Photoshop. Most adult aparel is sent to outsourcing now. Managers don't know what they are doing and have poor communication skills. There is definite favortism with those that suck up and promotions aren't based on hard work or knowledge. They change company policies at the drop of a hat. Has no set standards for how images are edited since there are so many exceptions. The attenance policy is not a great one and definitely not family friendly. They make promises and don't keep them on promotions and company incentives and change frequently. The department is treated like the red headed step child. Horrible communication between teams in the department. Department moral is constantly low and feels like a private high school with all the cliques and politics."
"Fanatics Inc.",",Management think they are above you, sexist and all about numbers.  They treat you like a number not a team member unless you suck up.   Supervisor. Put their work on leads as they get lunches and credit for department. Peek is horrible. Season, long hours,  You have people over dosing in restrooms, shooting up in parking lot. They drug test funny how they have leads and supervisors that really need a surprise drug test. ..FAIL........ metal detectors, funny most of your product is not metal. You work never call off and your mistreated It's a place everyone cheating or messing around,  so bad they make out in pick mods. If your married it will affect your marriage no morals in most that work there."
